fname	lname	city	order_amount
Margaret	Williams	Caguas	309.96000000000004
Jane	Gonzalez	Caguas	309.96000000000004
Mary	Hernandez	Valrico	309.96000000000004
Mary	Dickson	Caguas	309.96000000000004
Kathryn	Carter	Caguas	309.96000000000004
Diana	Smith	Decatur	309.96000000000004
Danielle	Browning	Van Nuys	309.96000000000004
Mary	Durham	Houston	309.96000000000004
Mary	Smith	Caguas	309.96000000000004
Randy	Watts	Caguas	309.96000000000004
Henry	Jones	Philadelphia	309.96000000000004
Virginia	Sanders	Austin	309.96000000000004
Christopher	Smith	Hawthorne	309.96000000000004
Mary	Leonard	Bronx	309.96000000000004
Stephanie	Smith	Norwalk	309.96000000000004
Mary	Smith	Los Angeles	309.96000000000004
Mary	Smith	Caguas	309.96000000000004
Alice	Wyatt	Caguas	309.96000000000004
Linda	Ibarra	Caguas	309.96000000000004
Joshua	Smith	Brooklyn	309.96000000000004
Richard	Sanchez	Caguas	309.96000000000004
Deborah	Smith	Chicago	309.96000000000004
Jeremy	Smith	Parkville	309.96000000000004
Mary	Clark	Annandale	309.96000000000004
Mary	Glass	Salem	309.96000000000004
Mary	Smith	Ewa Beach	309.96000000000004
Mary	Smith	Detroit	309.96000000000004
Alexander	Williams	Caguas	309.96000000000004
Karen	Smith	Yonkers	309.96000000000004
Evelyn	Jordan	Caguas	309.96000000000004
Kathleen	Smith	Littleton	309.96000000000004
Megan	Smith	Caguas	309.96000000000004
Johnny	Rodriguez	Oceanside	309.96000000000004
Cynthia	Harper	Caguas	309.96000000000004
Mary	Moore	Sugar Land	309.96000000000004
James	French	Caguas	309.96000000000004
Roy	Rodriguez	Jersey City	309.96000000000004
Mary	Hurst	New York	309.96000000000004
Mary	Smith	Tampa	309.96000000000004
Mary	Morgan	Caguas	309.96000000000004
Roy	Smith	Caguas	309.96000000000004
Donna	Smith	Augusta	309.96000000000004
Angela	Smith	Aurora	309.96000000000004
Jane	Smith	Fort Lauderdale	309.96000000000004
Mary	Orozco	Brooklyn	309.96000000000004
Nathan	Taylor	Wayne	309.96000000000004
Janice	Shea	Caguas	309.96000000000004
Louis	Smith	Mission	309.96000000000004
Dylan	Perry	Caguas	309.96000000000004
Sharon	Chambers	Bolingbrook	309.96000000000004
Jason	Mcmahon	Tulare	309.96000000000004
Angela	Daniel	Carson	309.96000000000004
Mary	Garcia	Westerville	309.96000000000004
Mary	Shields	Caguas	309.96000000000004
Mary	Smith	Porterville	309.96000000000004
Heather	Green	Caguas	309.96000000000004
Doris	Smith	Caguas	309.96000000000004
Lauren	Boyd	Caguas	309.96000000000004
Mary	Smith	Caguas	309.96000000000004
Sandra	Allen	Waipahu	309.96000000000004
Mary	Smith	Caguas	309.96000000000004
Daniel	Pruitt	Bronx	309.96000000000004
Ashley	Walton	North Las Vegas	309.96000000000004
Mary	Buchanan	Caguas	309.96000000000004
Mary	Garcia	Bakersfield	309.96000000000004
Brenda	Smith	Caguas	309.96000000000004
Laura	Adams	Greensboro	309.96000000000004
Madison	Russo	Caguas	309.96000000000004
Johnny	Frazier	Caguas	309.96000000000004
Teresa	Carlson	New York	309.96000000000004
Joe	Powers	Hickory	309.96000000000004
Robert	Leonard	Caguas	309.96000000000004
Mary	Brown	Philadelphia	309.96000000000004
Andrea	Smith	Provo	309.96000000000004
Mary	Reeves	Brooklyn	309.96000000000004
Jason	Schwartz	Caguas	309.96000000000004
Lauren	Smith	San Antonio	309.96000000000004
Joyce	Barker	Caguas	309.96000000000004
Evelyn	Smith	Tempe	309.96000000000004
Mary	Carey	Caguas	309.96000000000004
Mary	Smith	Loveland	309.96000000000004
Olivia	Bradford	Detroit	309.96000000000004
Mary	Bradley	Forest Hills	309.96000000000004
Mary	Smith	Philadelphia	309.96000000000004
Sharon	Snyder	Caguas	309.96000000000004
Mary	Brennan	Tracy	309.96000000000004
Emma	Smith	Las Vegas	309.96000000000004
Ralph	Smith	Virginia Beach	309.96000000000004
Mary	Smith	Newark	309.96000000000004
Patrick	Williamson	Caguas	309.96000000000004
Maria	Jordan	Carrollton	309.96000000000004
Kyle	Small	Middletown	309.96000000000004
Nicole	Smith	Las Cruces	309.96000000000004
Mary	Campos	Caguas	309.96000000000004
Robert	Smith	Sandusky	309.96000000000004
Lori	Perez	Caguas	309.96000000000004
Maria	Clark	Citrus Heights	309.96000000000004
William	Beasley	Caguas	309.96000000000004
Mary	Duncan	Caguas	309.96000000000004
Mary	Brady	San Jose	309.96000000000004
Mary	Smith	Caguas	309.96000000000004
Jennifer	Summers	Tallahassee	309.96000000000004
Roger	Barron	Crown Point	309.96000000000004
Scott	Shah	Caguas	309.96000000000004
Mary	Smith	Caguas	309.96000000000004
Mary	Ho	Caguas	309.96000000000004
Edward	Soto	Carlisle	309.96000000000004
Gregory	Smith	Vista	309.96000000000004
Mary	Smith	Provo	309.96000000000004
George	Stanley	Philadelphia	309.96000000000004
Mary	Smith	Lakewood	309.96000000000004
Laura	Smith	Bridgeton	309.96000000000004
Benjamin	Cole	Austin	309.96000000000004
Jordan	Medina	Caguas	309.96
Mary	Rodriguez	Caguas	309.96
Alexander	Nguyen	Caguas	309.95000000000005
Mary	Romero	Caguas	309.95000000000005
Mary	Frazier	Caguas	309.95000000000005
Mary	Smith	Caguas	309.95000000000005
Brenda	Cline	Methuen	309.95
Mary	Whitney	Canovanas	309.95
Mary	Smith	Modesto	309.95
Paul	Sosa	Caguas	309.95
Adam	Prince	New York	309.95
Mary	Garcia	Granada Hills	309.95
Kathryn	Bryant	Virginia Beach	309.95
Christian	Keller	Caguas	309.94000000000005
Joshua	Conner	Caguas	309.94
Mary	Clay	Caguas	309.94
Ryan	Mosley	Kailua	309.94
George	Blake	Caguas	309.94
Larry	Peterson	Buena Park	309.94
Mary	Ross	Irving	309.93
Jeffrey	Smith	Baltimore	309.93
Mary	Morgan	Caguas	309.93
Judy	Wall	Caguas	309.93
Mary	Smith	Aurora	309.93
Joseph	Graves	Augusta	309.93
Joseph	Smith	Caguas	309.93
Mary	Smith	El Paso	309.93
Michael	Jenkins	Greenville	309.93
Paul	Jensen	Honolulu	309.93
Juan	Smith	Caguas	309.93
Maria	Harvey	Gaithersburg	309.92
Mary	Smith	La Crosse	309.92
Mary	Levy	Caguas	309.92
Angela	Delacruz	Phoenix	309.91999999999996
Mary	Lee	Indianapolis	309.91
Mary	Smith	Cleveland	309.91
Charles	Mueller	Caguas	309.91
Mary	Griffin	Reynoldsburg	309.90999999999997
Mary	Frederick	Stone Mountain	309.9
Mary	Frye	Meridian	309.9
Mary	Little	Chicago	309.9
Mary	Smith	Caguas	309.9
Grace	Bean	Caguas	309.9
Joyce	Atkins	Caguas	309.9
Dennis	Ramos	Fountain Valley	309.9
Rose	Smith	Caguas	309.9
Mary	Fitzpatrick	Caguas	309.9
James	Long	Carolina	309.9
Mary	Schultz	Longmont	309.9
Mary	Smith	Stockton	309.9
Mark	Figueroa	Caguas	309.9
Mary	Smith	Caguas	309.89
Kevin	Smith	Greensboro	309.89
Christian	Smith	Caguas	309.89
Brittany	Brooks	Strongsville	309.89
Mary	Smith	Caguas	309.89
Mary	Lane	Caguas	309.89
Ruth	Smith	Hialeah	309.89
Mary	Olson	Clovis	309.89
Mary	Smith	Caguas	309.89
Angela	Meadows	Los Angeles	309.89
Mary	Mcneil	Caguas	309.89
Virginia	Johnson	Davis	309.89
Mary	Thompson	Huntington Park	309.89
Roger	Smith	Catonsville	309.89
Rebecca	Watkins	Dallas	309.89
Charles	Mueller	Caguas	309.89
Joan	Ingram	Cerritos	309.89
Joyce	Padilla	Caguas	309.89
Nancy	Smith	Caguas	309.89
Patricia	Hopkins	West Covina	309.89
Frances	Estrada	Caguas	309.88
Walter	Hughes	Houston	309.88
Daniel	Smith	South Richmond Hill	309.87
Brian	House	Anaheim	309.87
Mary	Garcia	Bakersfield	309.86
Daniel	Rivera	Milwaukee	307.99
Alexander	Smith	Caguas	307.93
Jessica	Price	Las Vegas	307.93
Arthur	Smith	Las Vegas	307.93
Mary	Brown	Caguas	307.92
Johnny	Smith	Caguas	307.91999999999996
Frances	Townsend	Caguas	305.96000000000004
Carol	Lambert	Caguas	305.96000000000004
Mary	Crane	Caguas	305.94000000000005
Jean	Smith	Metairie	305.91
Mary	Smith	Caguas	305.90999999999997
Katherine	Smith	Greensboro	304.98
Eric	Nolan	Portland	304.98
James	Solis	Caguas	304.97
Nicole	Harrison	Caguas	304.96000000000004
Karen	Collins	Chicago	304.96000000000004
Roy	Smith	Caguas	304.96000000000004
Philip	Smith	Hamilton	304.96000000000004
Evelyn	Davenport	Caguas	304.95
