fname	lname	city	order_amount
Rose	Roman	Caguas	1469.86
Mary	Little	Caguas	1469.8300000000002
Mary	Smith	Merced	1469.8000000000002
Nicholas	Smith	Caguas	1469.77
Lauren	Valdez	Tucson	1467.91
Anna	George	Caguas	1464.83
Nancy	Campos	Beloit	1464.81
Mary	Lee	Jacksonville	1459.92
Mary	Stephenson	West Chester	1459.91
Mary	Larson	Cleveland	1459.9
Brenda	Fisher	Caguas	1459.89
Mary	Acevedo	Mount Pleasant	1459.89
Kathy	Smith	Saint Paul	1459.88
Robert	Sawyer	Caguas	1459.8700000000001
Jane	Day	San Benito	1459.8700000000001
Ruth	Huffman	Caguas	1459.86
Henry	Maldonado	Caguas	1459.8500000000001
Kathy	Kelley	Caguas	1459.8500000000001
Thomas	Whitney	Katy	1459.84
Timothy	Walter	Caguas	1459.8300000000002
Benjamin	Smith	Brooklyn	1457.8400000000001
Mary	Richardson	Bronx	1456.91
William	Smith	Caguas	1454.91
Mary	Short	Caguas	1454.9
Catherine	Moreno	Silver Spring	1454.88
Sarah	Smith	Bronx	1454.8600000000001
Helen	Webb	Beaverton	1454.8500000000001
Paul	Hamilton	Pompano Beach	1454.78
Jean	Gonzalez	Caguas	1453.8200000000002
Adam	Marquez	San Antonio	1449.95
Mary	Smith	Warren	1449.94
Mary	Hughes	Tucson	1449.94
Mary	Smith	Caguas	1449.93
Nancy	Johnson	Phoenix	1449.93
Mary	Smith	Dallas	1449.93
Carol	Hill	Lockport	1449.93
Thomas	Colon	Caguas	1449.93
Rachel	Horn	Caguas	1449.92
Mary	Mckee	Pittsfield	1449.92
Anthony	Sanchez	Caguas	1449.92
Mary	Stevens	Virginia Beach	1449.91
Jose	Miller	Salina	1449.91
James	Smith	Caguas	1449.91
Jordan	Freeman	Caguas	1449.91
Mary	Smith	Algonquin	1449.91
Tyler	Bradley	San Pablo	1449.9
Mary	Smith	Caguas	1449.9
Hannah	Smith	Glendale	1449.9
Brittany	Smith	Chicago	1449.9
Nicholas	Knapp	Caguas	1449.9
Marilyn	Smith	San Jose	1449.89
Nicholas	Sanders	Toms River	1449.89
Gloria	Thornton	Caguas	1449.89
Joyce	Pittman	Caguas	1449.89
Danielle	Moran	Springfield	1449.89
Patricia	Delgado	Salem	1449.89
Carolyn	Smith	Memphis	1449.88
Mary	Smith	Greenville	1449.88
Martha	Smith	Caguas	1449.88
Mary	Smith	Caguas	1449.88
Nicholas	Smith	Caguas	1449.88
Mary	Mccullough	Caguas	1449.88
Mary	Smith	Chicago	1449.8700000000001
Mary	Smith	Fontana	1449.8700000000001
Amber	Franco	Santa Cruz	1449.8700000000001
Rose	Smith	Caguas	1449.8700000000001
Mildred	Taylor	Baltimore	1449.8700000000001
Mary	Gardner	Santa Clara	1449.8700000000001
Mary	Smith	Caguas	1449.87
Mark	Smith	Caguas	1449.8600000000001
Sarah	Smith	Apex	1449.8600000000001
Jack	Edwards	Riverside	1449.8600000000001
Terry	Lawson	Antioch	1449.8600000000001
Alice	Smith	Caguas	1449.8600000000001
Mary	Harris	Metairie	1449.86
Amber	Booth	Chicago	1449.8500000000001
Olivia	Smith	Caguas	1449.8500000000001
Donald	Nelson	Laredo	1449.85
Catherine	Hood	Orlando	1449.85
Margaret	Smith	Gardena	1449.8400000000001
Jeremy	Hart	Ventura	1449.8300000000002
Mary	Long	Caguas	1449.8300000000002
Mary	Lindsey	Potomac	1449.83
Mary	Smith	Encinitas	1449.8200000000002
Charles	Smith	Caguas	1449.8200000000002
Jennifer	Little	Hyattsville	1449.82
Linda	Smith	Newark	1449.82
Mary	Gill	Carlisle	1449.8100000000002
Frank	Stokes	Winnetka	1449.8100000000002
Mary	Norman	Cincinnati	1449.8100000000002
Mary	Nixon	Toms River	1449.81
Mary	Smith	Elyria	1449.81
Richard	Dickson	Caguas	1449.81
Samantha	Floyd	Caguas	1449.7900000000002
Keith	Callahan	Opelousas	1449.77
Nicholas	Smith	Philadelphia	1449.71
Frances	Smith	Union	1447.8600000000001
Susan	Lopez	Mission Viejo	1444.91
Rachel	Smith	Caguas	1439.95
Kathleen	Cole	Apopka	1439.92
Mary	Butler	Caguas	1439.92
Phillip	Smith	Amarillo	1439.92
David	Garrison	Dallas	1439.9
Mary	Armstrong	Caguas	1439.9
Andrew	Smith	Burnsville	1439.9
Jane	Price	Caguas	1439.9
Mary	Chapman	Fort Lauderdale	1439.9
William	Smith	Irvington	1439.9
Mary	Stevens	Caguas	1439.9
Melissa	Smith	Caguas	1439.9
William	Smith	Caguas	1439.89
Ralph	Mitchell	Caguas	1439.89
Margaret	Smith	Lansdale	1439.88
Richard	Smith	Alhambra	1439.88
Debra	Johnson	Caguas	1439.88
Patrick	Mcgee	Caguas	1439.8600000000001
Mary	Smith	Columbus	1439.8600000000001
Crystal	Stewart	Bensalem	1439.8600000000001
George	Smith	Arlington	1439.8600000000001
Mary	Smith	North Hills	1439.8500000000001
Emma	Robinson	Caguas	1439.85
Mary	Ramos	Caguas	1439.8300000000002
Mary	Mclaughlin	Enfield	1439.83
Mary	Bell	San Antonio	1439.81
Mary	Harding	Garland	1439.81
Mary	Wagner	Bloomfield	1439.8
Katherine	Smith	Caguas	1439.77
Mary	Wagner	Caguas	1439.77
Mary	Smith	Caguas	1435.8700000000001
Emma	Robinson	Caguas	1434.9
Mary	Smith	La Crosse	1434.89
Stephanie	Smith	Wyoming	1434.74
Mary	Anderson	Caguas	1433.8300000000002
Mary	Hendricks	Caguas	1429.93
Robert	Smith	Caguas	1429.93
Jennifer	Sims	Caguas	1429.93
Mary	Smith	Caguas	1429.92
Steven	Hardin	Marietta	1429.92
Mary	Clark	Bakersfield	1429.92
Mary	Guzman	Marietta	1429.92
Carolyn	Bennett	Caguas	1429.92
Evelyn	Bradford	Hamtramck	1429.92
Mary	Smith	Plano	1429.92
Mary	Ramos	Santa Ana	1429.92
Tyler	Rivera	Caguas	1429.92
Michael	Smith	Orlando	1429.92
Mary	Hansen	Caguas	1429.91
Jennifer	Smith	Brooklyn	1429.91
Diana	Smith	Caguas	1429.91
Brenda	Smith	Caguas	1429.91
Mary	Berry	Modesto	1429.91
Christopher	Smith	Caguas	1429.91
Mary	Smith	Tallahassee	1429.91
Samantha	Nunez	Caguas	1429.91
Andrea	Malone	Caguas	1429.9
Dorothy	Soto	Caguas	1429.9
Mary	Allen	Lake Forest	1429.9
Mary	Smith	Houston	1429.9
Laura	Sparks	Caguas	1429.9
Mary	Elliott	Caguas	1429.9
Patrick	Mcgee	Caguas	1429.9
Robert	Huffman	Sacramento	1429.9
Mary	Long	Tampa	1429.9
Sara	Rich	Caguas	1429.89
Mary	Navarro	Caguas	1429.89
Jack	Stanley	Los Angeles	1429.89
Alice	Smith	Crystal Lake	1429.89
Mary	Smith	Caguas	1429.89
Charles	Bennett	Caguas	1429.89
Mary	Conrad	Fort Worth	1429.89
Mary	Reynolds	Cleveland	1429.89
Mary	Mullins	Caguas	1429.89
Sarah	Snyder	Caguas	1429.89
Paul	Alvarado	Bronx	1429.89
Michael	Smith	Detroit	1429.89
Mary	Simon	Caguas	1429.89
Robert	Middleton	Caguas	1429.88
Mary	Smith	Caguas	1429.88
Mary	Smith	Baldwin Park	1429.88
Jacqueline	Arroyo	Hacienda Heights	1429.88
Joe	Clay	Chicago	1429.88
Eric	Smith	Tustin	1429.88
Alice	Warner	Bellflower	1429.8700000000001
Mary	Bryant	Caguas	1429.8700000000001
Mary	Hoover	Caguas	1429.8700000000001
Mary	Middleton	Brooklyn	1429.8700000000001
James	Hernandez	Caguas	1429.8700000000001
Michael	Smith	Caguas	1429.8700000000001
Samuel	Hammond	Caguas	1429.87
Joshua	Mullins	Fort Worth	1429.8600000000001
Kelly	Turner	Bellflower	1429.86
Mary	Bowman	Humacao	1429.86
Mary	Greene	San Francisco	1429.8500000000001
Robert	Smith	Amarillo	1429.8500000000001
Joseph	Lucero	Miami	1429.8500000000001
Madison	Diaz	Chicago	1429.85
Edward	Hernandez	Detroit	1429.85
