fname	lname	city	order_amount
Mary	Smith	Orlando	961.8900000000001
Mary	Cisneros	Ontario	961.8900000000001
Mary	Allen	San Diego	961.8699999999999
Lisa	Walker	Caguas	961.8200000000002
Robert	Rowe	Caguas	960.8500000000001
Mary	Smith	Philadelphia	959.97
Mary	Velez	Caguas	959.96
Mary	Cox	Columbus	959.96
Matthew	Norman	Caguas	959.96
Richard	Payne	New York	959.96
Mary	Gonzalez	Carmichael	959.96
Russell	Smith	Caguas	959.96
Kevin	Graham	Caguas	959.95
James	Brown	Humacao	959.95
Rebecca	Smith	Caguas	959.95
Mary	Martinez	Fayetteville	959.95
Bobby	Smith	New York	959.95
Michael	Wiley	Harlingen	959.95
Frances	Smith	Caguas	959.95
Lori	Davis	Caguas	959.95
Ronald	Smith	Salt Lake City	959.95
Mary	Randall	Caguas	959.95
Mary	Walker	Spring Valley	959.95
Mary	Fisher	Chicago	959.95
Arthur	West	Salem	959.95
Gary	Sutton	Caguas	959.95
Shirley	Hinton	Caguas	959.95
Michael	Peters	New Albany	959.95
Mary	Campbell	Caguas	959.95
Ann	Smith	Caguas	959.95
Mary	Davidson	Caguas	959.95
Mary	Collier	College Station	959.95
Randy	Ball	Caguas	959.94
Mary	Bates	Caguas	959.94
Jacob	Gonzalez	Caguas	959.94
Nancy	Martin	Caguas	959.94
Sandra	Smith	Lockport	959.94
Mary	Reynolds	Oxnard	959.94
Philip	Johnson	Caguas	959.94
Mary	Roman	Caguas	959.94
Mary	Smith	Caguas	959.94
Mary	Anderson	Caguas	959.94
Mary	Smith	Dallas	959.94
Mary	Smith	Hamilton	959.94
Alice	Mccoy	Philadelphia	959.94
Teresa	Smith	Caguas	959.94
Peter	Garcia	Caguas	959.94
Scott	Norman	Caguas	959.94
Mary	Pena	Caguas	959.94
Elizabeth	Dominguez	Modesto	959.94
Mary	Morrison	Brandon	959.94
Mary	Baker	Westerville	959.94
James	Watkins	Caguas	959.94
Mary	Shields	Caguas	959.94
Mary	Torres	Enfield	959.94
Kathy	Jacobson	Chicago	959.94
Judith	Smith	Arlington Heights	959.94
Melissa	Marsh	Roswell	959.94
Mary	Smith	Caguas	959.94
Mary	Shaw	Chicago	959.94
Mary	Coleman	Caguas	959.94
Emma	Smith	Richmond	959.94
Amy	Smith	Caguas	959.94
