fname	lname	city	order_amount
Janet	Gentry	Caguas	1029.9099999999999
Betty	Smith	Medford	1029.9099999999999
William	Smith	Caguas	1029.9
Mary	Ferguson	Riverside	1029.9
Joseph	Jackson	Caguas	1029.9
Jerry	Smith	Caguas	1029.9
Mary	Smith	Caguas	1029.9
Brenda	Hendricks	Milford	1029.9
Victoria	Perkins	San Sebastian	1029.9
Patrick	Smith	Fort Lauderdale	1029.9
Eric	Morris	Caguas	1029.9
Mary	Rogers	Conway	1029.9
Mary	Smith	Caguas	1029.9
Lisa	Williams	Caguas	1029.9
Ann	Burnett	Hampton	1029.9
Katherine	Smith	Caguas	1029.9
Michelle	Callahan	Sacramento	1029.9
Ryan	Miller	Costa Mesa	1029.9
Margaret	Smith	Caguas	1029.9
Mary	Graham	San Francisco	1029.9
Nathan	Price	Bakersfield	1029.9
Gerald	Burton	Caguas	1029.9
Mary	Bates	Caguas	1029.9
Kevin	Benjamin	Elk Grove	1029.9
Laura	Lopez	Long Beach	1029.9
Robert	Everett	Caguas	1029.9
Mary	Smith	Brownsville	1029.9
Sarah	Greene	Caguas	1029.9
Joseph	Callahan	Bay Shore	1029.9
Brandon	Smith	Saint Louis	1029.9
Lauren	Brown	San Juan	1029.9
Kimberly	Smith	Caguas	1029.9
George	Smith	Mission Viejo	1029.9
Mary	Simon	Caguas	1029.89
Matthew	Smith	San Antonio	1029.89
Laura	Blair	Chicago	1029.89
Mary	Smith	Fargo	1029.89
Mary	Simon	Woonsocket	1029.89
Mary	Tucker	Hacienda Heights	1029.89
Mary	Glover	Caguas	1029.89
Mary	Mccoy	Arecibo	1029.89
Jennifer	Morgan	Watsonville	1029.89
Johnny	Smith	Caguas	1029.89
Rose	Anderson	Caguas	1029.89
Rose	Lyons	Miami	1029.89
Mary	Ortiz	Bronx	1029.89
Mary	Smith	Houston	1029.89
Mary	Smith	Hilliard	1029.8899999999999
Deborah	Martin	Huntington Park	1029.8899999999999
Scott	Shaffer	Baltimore	1029.8899999999999
Nicholas	Knapp	Caguas	1029.8899999999999
Victoria	Smith	Portland	1029.8899999999999
Catherine	Erickson	Caguas	1029.8899999999999
Donald	Smith	Brownsville	1029.8899999999999
John	Hammond	Caguas	1029.88
