fname	lname	city	order_amount
Mary	Keller	Loveland	299.97
Johnny	Hood	Glenview	299.97
Jane	Gonzalez	Caguas	299.97
William	Smith	Caguas	299.97
Frank	Thompson	Edison	299.97
David	Conrad	Caguas	299.97
Crystal	Smith	Caguas	299.97
Mary	Smith	Hanford	299.97
Hannah	Avila	Caguas	299.97
John	Snyder	Caguas	299.97
Mary	Contreras	Irvington	299.97
Robert	Smith	Detroit	299.97
Mary	Morrow	Catonsville	299.97
Robert	Burton	Chillicothe	299.97
Patricia	Brown	New York	299.97
Mary	Smith	Caguas	299.97
Mary	Smith	Paramount	299.97
Aaron	Hudson	Ventura	299.97
Mary	Nelson	Richmond	299.97
Mary	Smith	Bakersfield	299.97
Mary	Weaver	Bridgeton	299.97
Amanda	Wilson	Eugene	299.97
Mary	Ruiz	San Antonio	299.97
Mary	Torres	Caguas	299.97
Emma	Rivas	Caguas	299.97
Mary	Smith	Colorado Springs	299.97
Sean	Castro	Birmingham	299.97
Catherine	Lutz	Caguas	299.97
Mary	Murphy	Opa Locka	299.97
Nicole	Smith	Caguas	299.97
Lisa	Smith	Portland	299.97
Mary	Smith	Caguas	299.97
Mary	Chen	Caguas	299.97
Eugene	Rogers	Chicago	299.97
Ashley	Gordon	Richmond	299.97
Mary	Watts	Clarksville	299.97
Mary	Marshall	Granada Hills	299.97
Brian	Perez	West Haven	299.97
Jean	Dunn	Roswell	299.97
Mary	Smith	Lakewood	299.97
Mary	Mullen	Detroit	299.97
Amanda	Simpson	Orange Park	299.97
Jacqueline	James	Houston	299.97
Mark	Frank	Caguas	299.97
Jonathan	Burns	Caguas	299.97
Betty	Romero	Caguas	299.97
Daniel	Harris	Caguas	299.97
Richard	Lara	Hamtramck	299.97
Mary	Escobar	Caguas	299.97
Douglas	Mcbride	Union	299.97
Alexander	Smith	National City	299.97
Ann	Mccoy	Fontana	299.97
Andrew	Smith	Baltimore	299.97
Donald	Smith	Dearborn	299.97
Ann	Allison	Fullerton	299.97
Madison	Smith	Irving	299.97
Gloria	Smith	Hollywood	299.97
Karen	Smith	Chicago	299.97
William	Chen	Simi Valley	299.97
Jennifer	Smith	Lompoc	299.97
Elizabeth	Livingston	Corona	299.97
Bobby	Smith	Chicago	299.97
Sandra	Smith	Orange Park	299.97
Mary	Smith	West Chester	299.97
Mary	Smith	Caguas	299.97
Justin	Huff	Guayama	299.97
Jordan	White	Caguas	299.97
Joseph	Hutchinson	Brooklyn	299.97
Mary	Williams	Buffalo	299.97
Richard	Smith	Bell Gardens	299.97
Dylan	Smith	Fresno	299.97
Marilyn	Stone	Caguas	299.97
Robert	Nunez	Caguas	299.97
Amy	Smith	Cordova	299.97
Emily	Riggs	Detroit	299.97
Charles	Walker	Caguas	299.97
