fname	lname	city	order_amount
Angela	Smith	Caguas	699.94
Mary	Perez	Waukegan	699.94
Mary	Smith	Littleton	699.94
Randy	Woodward	Caguas	699.94
Mary	Perez	Caguas	699.94
Carl	Perez	Caguas	699.94
Patrick	Murphy	New Haven	699.94
Michael	Wilkerson	South Gate	699.94
Mary	Heath	Long Beach	699.94
Emily	Powell	Caguas	699.94
Robert	Smith	Simi Valley	699.94
Joseph	Smith	Caguas	699.94
Joseph	Webster	Caguas	699.94
Mary	Best	Caguas	699.94
Mary	Smith	Bronx	699.94
Donald	Klein	Bensalem	699.94
Mary	Smith	Astoria	699.94
Stephanie	Smith	Caguas	699.94
Helen	Christensen	Caguas	699.94
Mary	Rhodes	Phoenix	699.94
Joe	Hart	Las Vegas	699.94
Ryan	Gay	Tustin	699.94
Mildred	Cole	Toa Baja	699.94
Katherine	Smith	Caguas	699.94
Elizabeth	Smith	Long Beach	699.94
Tammy	Sandoval	Caguas	699.94
Anthony	Smith	Brooklyn	699.94
Dorothy	Smith	Los Angeles	699.94
Juan	Smith	Goose Creek	699.94
Mark	Nunez	Los Angeles	699.94
Mary	Warner	Raleigh	699.94
Mary	Conner	Caguas	699.94
Mary	Smith	Ithaca	699.94
Mary	West	Caguas	699.94
Debra	Smith	Gilroy	699.94
Mary	Smith	New York	699.94
Joseph	Smith	Mission Viejo	699.94
Mary	Smith	West New York	699.94
Mary	Smith	Pomona	699.94
Mary	Chen	Caguas	699.94
Brittany	Ryan	Silver Spring	699.94
Timothy	Wall	Des Plaines	699.94
Mary	Smith	Duluth	699.94
Mary	Stevenson	New Orleans	699.94
Jennifer	Ferguson	Caguas	699.94
Mary	Smith	Atlanta	699.94
Susan	Zhang	Corona	699.94
Mary	Smith	Tucson	699.94
Kenneth	Gillespie	Wheaton	699.94
Lawrence	Smith	Mission	699.94
Diane	Lambert	Caguas	699.94
Brenda	Cook	Caguas	699.94
Mary	Todd	Raleigh	699.94
Walter	Hughes	Houston	699.94
James	Smith	West Lafayette	699.94
Donna	Bautista	College Station	699.94
Mary	Oneill	Caguas	699.94
Mary	Smith	Olathe	699.94
Mary	Smith	Ewa Beach	699.94
Michael	Davis	Caguas	699.94
Kathryn	Barnett	Amarillo	699.94
Mary	Johnson	Caguas	699.94
Joseph	Livingston	Compton	699.94
Jennifer	Ortiz	Metairie	699.94
Danielle	Price	Sun Valley	699.94
Mary	Smith	Caguas	699.94
Dorothy	Crawford	Caguas	699.94
Lauren	Freeman	Napa	699.94
Mary	Adams	Miami	699.94
Alan	Smith	Caguas	699.94
Mary	Graham	Lancaster	699.94
Margaret	Weeks	Caguas	699.94
Mary	Henry	Caguas	699.94
Mary	Orozco	Caguas	699.94
Helen	Smith	Caguas	699.94
Louis	Hayes	Hagerstown	699.94
Vincent	Ortiz	Caguas	699.94
Mary	Graves	Caguas	699.94
Gregory	Blair	Caguas	699.94
Mary	Smith	Michigan City	699.94
Mary	Stevens	Cincinnati	699.94
Madison	Smith	Caguas	699.94
Pamela	Walker	Decatur	699.94
Daniel	Diaz	Caguas	699.94
Mary	Phillips	Miami	699.94
Mary	Smith	Caguas	699.94
Mary	Knight	West Chester	699.94
Anthony	Michael	Rochester	699.94
Frank	Johnson	Citrus Heights	699.94
Mary	Valenzuela	Caguas	699.94
Mary	Smith	Hayward	699.94
Mary	Smith	Stockton	699.94
Mary	Madden	Caguas	699.94
Julie	Smith	Washington	699.94
Andrew	Smith	Opelousas	699.94
Sharon	Gonzales	Caguas	699.94
Catherine	Smith	Caguas	699.94
Mary	Frye	Caguas	699.94
Mark	Frank	Caguas	699.94
Samuel	Henderson	Caguas	699.94
Nathan	Morton	New York	699.94
Larry	Sullivan	Roswell	699.94
Virginia	Smith	Garden Grove	699.94
Ethan	Smith	Pawtucket	699.94
Brandon	Johnson	Clovis	699.94
Mary	Smith	Columbus	699.9300000000001
James	Reyes	Brooklyn	699.9300000000001
Mary	Pierce	Caguas	699.9300000000001
Mary	Shepherd	San Jose	699.9300000000001
Heather	Henson	Lancaster	699.9300000000001
Evelyn	Smith	Corona	699.9300000000001
Harold	Weiss	Mcallen	699.9300000000001
Jeffrey	Coleman	Caguas	699.9300000000001
Tiffany	Parks	New Orleans	699.9300000000001
Albert	Mayer	Gilroy	699.9300000000001
Tyler	Smith	Wheeling	699.9300000000001
Mary	Smith	Bronx	699.9300000000001
Joyce	Padilla	Caguas	699.9300000000001
James	Smith	Los Angeles	699.9300000000001
Mary	Blankenship	Caguas	699.9300000000001
Mary	Meyer	Chicago	699.9300000000001
Debra	Gates	Chillicothe	699.9300000000001
Mary	Austin	Long Beach	699.9300000000001
Mary	Yates	Stamford	699.9300000000001
Karen	Smith	Reseda	699.9300000000001
Mary	Ortega	San Francisco	699.9300000000001
Gregory	Nelson	New Haven	699.9300000000001
Mary	Reynolds	Cleveland	699.9300000000001
