fname	lname	city	order_amount
Mary	Hart	Los Angeles	599.96
Deborah	Barber	Irving	599.96
Mary	Hutchinson	Pompano Beach	599.96
Mary	Rios	Kaneohe	599.96
Mary	Smith	Campbell	599.96
Sarah	Coleman	Caguas	599.96
Denise	Smith	La Crosse	599.96
Zachary	Brown	Brooklyn	599.96
Mary	Rodriguez	Ridgewood	599.96
Shirley	Smith	Lancaster	599.96
Willie	Cunningham	Los Angeles	599.96
Debra	Wood	Saint Paul	599.96
Mary	Craig	Virginia Beach	599.96
Karen	Smith	Buffalo	599.96
Kelly	Jones	Richmond	599.96
Gerald	Dorsey	Caguas	599.96
Jacob	Martinez	Bronx	599.96
Nicole	Michael	Henrico	599.96
Mary	Rosario	Caguas	599.96
Mary	Mckinney	Caguas	599.96
Mary	Ward	Caguas	599.96
Gerald	Garza	Caguas	599.96
Mary	Norris	Caguas	599.96
Sandra	Bennett	Carrollton	599.96
Megan	Moyer	Caguas	599.96
Harry	Graves	Santa Ana	599.96
Mary	Sims	Columbus	599.96
Mary	Santana	Freeport	599.96
Emily	Nicholson	Caguas	599.96
Randy	Smith	Corona	599.96
Mary	Smith	Lindenhurst	599.96
Jane	Price	Caguas	599.96
Mary	Huang	Caguas	599.96
Nathan	Butler	Caguas	599.96
Jose	Smith	El Paso	599.96
Justin	Valenzuela	Carol Stream	599.96
Jose	Smith	Dallas	599.96
Julia	Hicks	Greeley	599.96
Mary	Allen	Revere	599.96
Melissa	Smith	Caguas	599.96
Mary	Smith	Panorama City	599.96
Mary	Carey	Eugene	599.96
Sean	Vaughn	Caguas	599.96
Elizabeth	Dixon	Cordova	599.96
Michael	Robertson	Lancaster	599.96
Linda	Ortiz	San Diego	599.96
Raymond	Rodgers	Mission Viejo	599.96
Gregory	Cox	Aurora	599.96
Mary	Petty	Caguas	599.96
Mary	Smith	Caguas	599.96
Mary	Johnson	Amarillo	599.96
Madison	Smith	Caguas	599.96
Mary	Jenkins	San Bernardino	599.96
Mary	Page	Hyattsville	599.96
Cynthia	Smith	Union	599.96
Emily	Smith	College Station	599.96
Bryan	Smith	Sandusky	599.96
Mary	Mathews	Union City	599.96
Lauren	Holmes	Caguas	599.96
Kelly	Adams	Saint Paul	599.96
Brandon	Smith	Caguas	599.96
Olivia	White	Bronx	599.96
Mary	Smith	Brooklyn	599.96
Alexander	Shaw	Caguas	599.96
Danielle	Hampton	Modesto	599.96
Sandra	Smith	Los Angeles	599.96
Daniel	Smith	Caguas	599.96
Pamela	Gonzalez	Alameda	599.96
Amy	Ruiz	Bronx	599.96
Patrick	Smith	Chicago	599.96
Robert	Smith	Greenville	599.96
Teresa	Smith	Cerritos	599.96
Jennifer	May	South Richmond Hill	599.96
Mary	Mcdowell	Newark	599.96
Samantha	Landry	Caguas	599.96
Mary	Griffith	Dallas	599.96
Douglas	Burgess	Raleigh	599.96
James	Smith	Freeport	599.96
Mary	Gallegos	Caguas	599.96
Mary	Parker	Caguas	599.96
Mary	Smith	Roseburg	599.96
Mary	Robinson	Caguas	599.96
Mary	Cooke	Detroit	599.96
Alice	Smith	Caguas	599.96
Mary	James	Lakewood	599.96
Rachel	Smith	Saint Paul	599.96
Brittany	Gray	Caguas	599.96
Mary	Nguyen	Brooklyn	599.96
Jonathan	Smith	Duluth	599.96
Kathryn	Smith	Weslaco	599.96
Christina	Garcia	Caguas	599.96
Mary	Parker	Caguas	599.96
Jane	Jennings	Caguas	599.96
Mary	Shaw	Chicago	599.96
Mary	Williams	Broomfield	599.96
Mary	Smith	Wayne	599.96
Kelly	Johnson	Virginia Beach	599.96
Robert	Smith	Caguas	599.96
Adam	Carson	Upland	599.96
Michael	Long	Compton	599.96
Mary	Curtis	Caguas	599.96
Alice	Smith	Caguas	599.96
Rachel	Price	Kenner	599.96
Frances	Smith	Lancaster	599.96
Catherine	Hood	Orlando	599.96
Mary	Bradley	Far Rockaway	599.96
Mary	Park	Virginia Beach	599.96
Patricia	Lin	Miami	599.96
Steven	Gonzalez	Caguas	599.96
Samantha	Higgins	Miami	599.96
Mary	Mcguire	Chicago	599.96
Howard	Smith	Caguas	599.96
Billy	Mooney	Caguas	599.96
Rachel	Alvarez	Caguas	599.96
Mary	Dean	Irving	599.96
Mary	Smith	Ogden	599.96
Larry	Henderson	Fort Worth	599.96
Madison	Smith	Caguas	599.96
Frank	Gillespie	Vista	599.96
George	Smith	Bronx	599.96
Walter	Smith	Longview	599.96
Angela	Franklin	Caguas	599.96
Mary	Romero	Roseville	599.96
Mary	Ellison	Merced	599.96
William	Garcia	Caguas	599.96
Mary	Lucero	Houston	599.96
Mary	Velasquez	Jacksonville	599.96
Mary	Pitts	Caguas	599.96
Joan	Barr	Chicago	599.96
Mary	Smith	Tucson	599.96
Nathan	Smith	Las Vegas	599.96
Justin	Valenzuela	Carol Stream	599.96
Shirley	Miller	Detroit	599.96
Mary	Simon	Caguas	599.96
William	Rivera	Ventura	599.96
John	Smith	Philadelphia	599.96
Andrew	Campos	Caguas	599.96
Michael	Smith	Houston	599.96
Nicholas	Smith	Chicago	599.96
Victoria	Stout	Tempe	599.96
John	Smith	San Sebastian	599.96
Jerry	Sherman	Wyoming	599.96
Mary	Smith	Caguas	599.96
Joshua	Smith	Caguas	599.96
Mary	Butler	Caguas	599.96
James	Smith	Caguas	599.96
Mary	Smith	Caguas	599.96
Mary	Evans	Caguas	599.96
Jane	Thomas	Caguas	599.96
Doris	Smith	Oxnard	599.96
Thomas	Moore	Fort Worth	599.96
Mary	Berger	Louisville	599.96
Beverly	Pugh	Caguas	599.96
Kevin	Smith	Costa Mesa	599.96
Mary	Mitchell	Caguas	599.96
Robert	Russo	Bronx	599.96
Mary	Hahn	Elyria	599.96
Christopher	Bradshaw	Brooklyn	599.96
Rose	Smith	Denver	599.96
Mary	Smith	Katy	599.96
Lauren	Boyd	Caguas	599.96
