fname	lname	city	order_amount
Benjamin	Smith	Caguas	759.8499999999999
Alexander	Smith	Cypress	759.8499999999999
Nicholas	Smith	Lakewood	759.8499999999999
Pamela	Dickerson	Granada Hills	759.84
Angela	Smith	Dorchester Center	759.84
Ruth	Smith	Stockton	759.84
Mary	Smith	Caguas	759.84
Mary	Fisher	New York	759.84
Mary	Smith	Caguas	759.84
Mary	Pennington	Caguas	759.84
James	Smith	Palmdale	759.84
Betty	Sanchez	Caguas	759.84
Mary	Byrd	Albuquerque	759.8399999999999
Mary	Edwards	Miami	759.8399999999999
Janice	Carpenter	El Paso	759.83
Mary	Haas	Caguas	759.83
Mary	York	San Diego	759.82
Charles	Burns	Caguas	759.82
Peter	Smith	Princeton	759.82
George	Smith	Caguas	759.8199999999999
Gloria	Thornton	Caguas	759.8199999999999
Scott	Smith	Encinitas	759.8100000000001
Brenda	Higgins	Laredo	759.8
Mary	Smith	Milford	759.8
Mary	Smith	Tinley Park	759.7900000000001
Mary	Wall	Caguas	759.79
Mary	Short	North Richland Hills	759.78
Mary	Cooley	Caguas	759.78
Mary	Knapp	Salina	759.77
Christopher	Smith	Caguas	758.95
Mary	Diaz	Caguas	757.84
Janet	Sampson	New Braunfels	757.82
David	Smith	Memphis	756.87
Mary	Olsen	Cleveland	755.97
Judy	Smith	Brooklyn	755.94
Sean	Smith	Jonesboro	755.94
Ethan	Allison	Caguas	755.9300000000001
Mary	Rangel	Lancaster	755.8900000000001
Mary	Avila	Englewood	755.87
Eric	Smith	Brooklyn	755.82
Brenda	Hall	Caguas	754.97
Cynthia	Moran	Apopka	754.95
William	Gonzales	Beloit	754.94
Mary	Smith	Salt Lake City	754.94
Mary	Campbell	Caguas	754.94
Gregory	Hoffman	Ewa Beach	754.94
Shawn	Smith	Caguas	754.94
Mary	Jackson	Caguas	754.9300000000001
Christopher	Smith	Caguas	754.9300000000001
Keith	Smith	Houston	754.9200000000001
Mary	Smith	Dorchester Center	754.9200000000001
Mary	Delgado	Cumberland	754.9200000000001
Jane	Smith	Caguas	754.9200000000001
Kevin	Dixon	Caguas	754.9100000000001
Amanda	Smith	Caguas	754.9100000000001
Mary	Rose	Milford	754.9100000000001
Roger	Smith	Caguas	754.9000000000001
Nathan	Smith	Caguas	754.9
Randy	Fisher	Caguas	754.9
Nancy	Smith	Caguas	754.8900000000001
Mary	Smith	Chicago	754.89
Michael	Keller	Caguas	754.8800000000001
Lawrence	Bennett	Orlando	754.8800000000001
Mary	Shaw	Baltimore	754.88
Shirley	Humphrey	Caguas	754.88
Laura	Smith	Oceanside	754.85
Mary	Meadows	Olathe	754.84
Philip	Smith	Hamilton	754.84
Robert	Deleon	San Juan	754.83
Jeffrey	Lewis	Colorado Springs	754.8000000000001
Jose	Smith	Lombard	754.76
Sean	Navarro	Sugar Land	753.9300000000001
Mildred	Murphy	Sunnyvale	753.9200000000001
Henry	Smith	Caguas	753.9000000000001
Harry	Chambers	Ridgewood	753.9000000000001
Patrick	Parsons	Augusta	753.8900000000001
Ronald	Petty	Perth Amboy	753.8900000000001
Brandon	Willis	Caguas	753.86
Michelle	Pierce	Washington	752.9000000000001
Mary	Smith	Pompano Beach	752.82
Mary	Orozco	Caguas	751.95
Sharon	Smith	Atlanta	751.95
Patrick	Smith	Dallas	751.9300000000001
James	Smith	Freeport	751.9200000000001
Mary	Donovan	Caguas	751.9100000000001
Rebecca	Smith	Caguas	751.87
Marie	Bautista	Caguas	750.0
David	Smith	Virginia Beach	750.0
Richard	Goodman	New York	749.99
Christopher	Smith	Powder Springs	749.98
Jessica	Clark	Caguas	749.98
Gerald	Beasley	Miami	749.98
Mary	Smith	Gilroy	749.98
Mary	Wood	Caguas	749.98
Henry	Jacobs	Chicago	749.98
Mary	Lindsey	Roswell	749.98
Mary	Adams	Caguas	749.98
Mary	Dunlap	Caguas	749.98
Mary	Singleton	Dallas	749.98
Kevin	Williams	Brooklyn	749.98
Kathryn	Smith	Fayetteville	749.98
Mary	Brewer	Philadelphia	749.98
