fname	lname	city	order_amount
David	Franklin	Caguas	599.93
David	Smith	Caguas	599.9200000000001
Rebecca	Arnold	Endicott	599.9200000000001
Marie	Smith	Reynoldsburg	599.9200000000001
Mary	Smith	Livermore	599.9200000000001
Mary	Hutchinson	Long Beach	599.9200000000001
Carl	Torres	Caguas	599.9200000000001
James	Farmer	Caguas	599.9200000000001
Mary	Smith	San Antonio	599.9200000000001
Mary	Smith	Caguas	599.9200000000001
Cheryl	Smith	Albuquerque	599.9200000000001
Mary	Hanson	Caguas	599.9200000000001
Mary	Clark	Jersey City	599.9200000000001
Amber	Smith	Caguas	599.9200000000001
Mary	Camacho	Albuquerque	599.9200000000001
Mary	Smith	Caguas	599.9200000000001
Mary	Jones	Caguas	599.9200000000001
Mary	Freeman	Pawtucket	599.9200000000001
Mildred	Mclaughlin	Caguas	599.9200000000001
Mary	Dawson	Caguas	599.9200000000001
Mary	Brown	Philadelphia	599.9200000000001
Edward	Peterson	Caguas	599.9200000000001
Mary	Molina	Van Nuys	599.9200000000001
Mary	Camacho	Walnut	599.9200000000001
Mary	Martinez	Redmond	599.9200000000001
Benjamin	Smith	Jamaica	599.9200000000001
Carl	Jones	Meridian	599.9200000000001
Mary	Smith	Caguas	599.9200000000001
Sara	Smith	Crystal Lake	599.9200000000001
Louis	Kennedy	Brighton	599.9200000000001
Mary	Baldwin	Asheboro	599.9200000000001
Mary	Bishop	Caguas	599.9200000000001
Mary	Smith	Pekin	599.9200000000001
Shirley	Dalton	Caguas	599.9200000000001
Jack	Christian	Irving	599.9200000000001
Shirley	Mcclain	Colton	599.9200000000001
Mary	Smith	Roseburg	599.9200000000001
Zachary	Smith	Chula Vista	599.9200000000001
Mary	Smith	Canton	599.9200000000001
David	Lawrence	Caguas	599.9200000000001
Mary	Mckinney	Caguas	599.9200000000001
Mary	Santiago	Caguas	599.9200000000001
Jonathan	Smith	Caguas	599.92
Jason	Smith	Salem	599.92
Mary	Sandoval	Plainfield	599.92
Mary	Foster	Anaheim	599.92
Mary	Cowan	Wayne	599.92
Mary	Smith	Saint Paul	599.92
Amanda	Marquez	Saint Paul	599.92
Deborah	Humphrey	Plymouth	599.92
Mary	Tanner	Caguas	599.92
