fname	lname	city	order_amount
Anthony	Smith	Brooklyn	699.8700000000001
Mary	Mathis	Mililani	699.8700000000001
Mark	Beltran	Caguas	699.8700000000001
Harold	Bowman	Poway	699.87
Stephen	Smith	Elmhurst	699.87
Mary	Smith	Caguas	699.87
David	Hall	Aurora	699.87
Mary	Taylor	Watsonville	699.87
Mary	Romero	Santa Ana	699.87
Mary	Smith	Tallahassee	699.87
Cynthia	Nelson	Caguas	699.87
Carol	Ball	Caguas	699.8699999999999
Michael	Hickman	Martinsburg	699.8600000000001
Betty	Smith	Caguas	699.8600000000001
Steven	Wong	Bronx	699.8600000000001
Mary	Anderson	Caguas	699.86
Olivia	Smith	Caguas	699.86
Mary	Smith	Bronx	699.86
Nicholas	Murray	Detroit	699.86
Mary	Mercer	Tallahassee	699.86
Mary	Diaz	New Brunswick	699.86
Kenneth	Cameron	Caguas	699.86
Mary	Gallegos	Caguas	699.86
Mary	Ayala	Chula Vista	699.86
Ethan	Smith	East Brunswick	699.86
Mary	Fox	Caguas	699.86
Brandon	Walker	Piscataway	699.86
Mary	Weaver	Moline	699.86
Janet	Smith	Salinas	699.86
Mary	Smith	Caguas	699.86
Martha	Sullivan	Los Angeles	699.86
Mary	Smith	Caguas	699.86
Laura	Smith	Bellflower	699.86
Mary	Smith	Caguas	699.8599999999999
Mary	Perry	Bountiful	699.8599999999999
Mary	Guzman	Encinitas	699.8599999999999
Mary	Flores	York	699.85
Joseph	Sexton	Caguas	699.85
Julia	Robinson	Chicago	699.85
Samantha	Smith	Cleveland	699.85
Andrea	Martin	Tempe	699.85
Brian	Wilson	San Antonio	699.85
Charles	Jensen	Caguas	699.85
Mary	Smith	Annapolis	699.85
David	Richardson	Caguas	699.85
Mary	Castillo	San Diego	699.85
Peter	Smith	Caguas	699.85
Roy	Carey	Plymouth	699.8499999999999
Alice	Lozano	Poway	699.8499999999999
Carol	Banks	Mission Viejo	699.84
Brenda	Hendricks	Milford	699.84
Joan	Smith	Bridgeton	699.84
Kathy	Rios	Washington	699.84
Joe	Smith	Caguas	699.84
Mary	Smith	Cleveland	699.84
Nancy	Myers	Clovis	699.8399999999999
Mary	Roman	Caguas	699.8399999999999
Mary	Stanley	Brooklyn	699.8399999999999
Victoria	Sharp	Las Cruces	699.8399999999999
Mary	Smith	Caguas	699.8399999999999
Mark	Smith	Caguas	699.8399999999999
Mary	Wagner	Caguas	699.83
Mary	Norman	Cincinnati	699.83
Mary	Smith	Newark	699.83
David	Gutierrez	Caguas	699.83
Linda	Smith	Caguas	699.83
Mary	Pitts	Caguas	699.8299999999999
Joshua	Hopkins	Caguas	699.8299999999999
Anna	Kelly	Troy	699.82
Douglas	Smith	Caguas	699.82
George	Mayer	Redmond	699.82
Howard	Delgado	Wichita	699.82
Nicole	Bishop	Caguas	699.8199999999999
Jacob	Smith	San Diego	699.8199999999999
Raymond	Bray	Caguas	699.8199999999999
Martha	Davis	Visalia	699.8199999999999
Mary	Smith	Caguas	699.8199999999999
Mary	Williams	Pawtucket	699.8199999999999
Mary	Taylor	Costa Mesa	699.8199999999999
Mary	Smith	Pekin	699.8100000000001
Mary	Smith	Caguas	699.8100000000001
Johnny	Frazier	Caguas	699.81
Louis	Salinas	Caguas	699.81
Mary	Welch	Tustin	699.81
George	Cross	Roseville	699.81
Kathleen	Orr	Hollywood	699.79
Mary	Smith	Caguas	699.79
Jack	Townsend	Long Beach	699.78
Jason	Smith	Elmhurst	698.95
Melissa	Rosario	Tampa	698.9300000000001
Cynthia	Crawford	Caguas	698.89
Emma	Osborne	Grove City	698.77
Mary	Smith	Milwaukee	697.98
Diana	Smith	Caguas	697.98
Mary	Frye	Caguas	697.96
Paul	Smith	Oregon City	697.95
Joseph	Smith	Vallejo	697.9100000000001
James	Nielsen	Chicago	697.9100000000001
Kathleen	Richmond	Medina	697.9000000000001
Louis	Kennedy	Brighton	697.9000000000001
Mary	Webster	Caguas	697.9000000000001
Rose	Cannon	Tonawanda	697.8900000000001
Samuel	Parks	Caguas	697.8799999999999
Virginia	Herrera	Caguas	697.86
Mary	Smith	Richmond	697.8299999999999
Mary	Blake	Wichita	697.8299999999999
Mary	Sexton	Caguas	697.81
Roger	Conner	Westland	696.98
Scott	Smith	Mayaguez	696.87
Christian	Smith	Caguas	695.95
