fname	lname	city	order_amount
Mary	Smith	Caguas	356.98
David	Collins	Caguas	355.96000000000004
Mary	Gross	Stone Mountain	355.96000000000004
Terry	David	Eugene	355.96000000000004
Eugene	Contreras	Phoenix	355.95000000000005
Carolyn	Woods	Aurora	355.94000000000005
Gregory	Nelson	New Haven	354.99
Diane	Jones	Caguas	354.98
Mary	Gonzales	Caguas	354.97
Thomas	Trujillo	Caguas	354.96000000000004
Katherine	Smith	Greensboro	354.96000000000004
Alice	Smith	Crystal Lake	354.96
Mary	Smith	Caguas	354.95000000000005
Betty	Rhodes	Caguas	354.95000000000005
Mary	Smith	Buffalo	354.95000000000005
Mary	Smith	San Benito	354.94
Amanda	Smith	Norfolk	354.94
Mary	Smith	Levittown	354.94
Michael	Wilson	Roswell	354.94
Mary	Castillo	Honolulu	354.94
Mary	Sullivan	Caguas	354.93
Bobby	Miller	Tustin	354.9
Andrea	Clayton	Plainfield	354.9
Mary	Jones	San Marcos	354.87
Kevin	Acosta	Kent	353.98
Mary	Yang	Yauco	353.95000000000005
William	Smith	Tustin	353.95000000000005
Ann	Allison	Fullerton	353.95000000000005
Rebecca	Roberts	Brooklyn	353.94
Megan	Smith	Lawrence	353.93
Mary	Lopez	Vista	351.98
Larry	Sharp	Caguas	351.96000000000004
Brenda	Smith	Caguas	351.96000000000004
Mary	Smith	Brownsville	351.96000000000004
Wayne	Smith	Caguas	351.95000000000005
Mary	Montgomery	Caguas	351.95
Sandra	Gordon	Caguas	351.95
Megan	Rogers	Manchester	351.94
Walter	Howard	Los Angeles	351.94
Jennifer	Richardson	Plymouth	351.94
Mary	Jackson	Caguas	351.9
Robert	Deleon	San Juan	350.0
Kelly	Smith	Caguas	350.0
Julia	Smith	Ypsilanti	350.0
Alice	Smith	Caguas	350.0
Mary	Smith	Garden Grove	350.0
Mary	Nolan	Dallas	350.0
Mary	Foster	San Diego	350.0
Amber	Smith	Caguas	350.0
Mary	Smith	Hayward	350.0
Kimberly	Blair	El Paso	350.0
Ethan	Cross	Ewa Beach	350.0
Matthew	Montgomery	Toms River	350.0
Mary	Smith	Chicago	350.0
Mary	Williams	East Brunswick	350.0
Mary	Smith	Caguas	350.0
Mary	Duncan	Caguas	350.0
Linda	Luna	Caguas	350.0
Mary	Garza	Caguas	350.0
Kelly	Adams	Saint Paul	350.0
Mary	Crane	Brooklyn	350.0
