fname	lname	city	order_amount
James	Santiago	Caguas	1179.8200000000002
Mary	Sanders	San Antonio	1179.8200000000002
Diana	Smith	Mission Viejo	1179.8200000000002
Mary	Hernandez	Caguas	1179.82
Mary	Smith	Caguas	1179.82
Mary	Adams	Caguas	1179.82
Frances	Smith	Dallas	1179.82
Shawn	Gordon	Dallas	1179.82
Mary	Hansen	Rochester	1179.8100000000002
Mary	Peters	Reynoldsburg	1179.8100000000002
Ruth	Petersen	Caguas	1179.81
Crystal	Jones	Middletown	1179.81
Mary	Frey	Caguas	1179.81
Mildred	Taylor	Baltimore	1179.8
Kathleen	Smith	Littleton	1179.78
Mary	Valdez	Los Angeles	1179.78
Nancy	Smith	Caguas	1179.78
Mary	Smith	Oxnard	1179.76
Evelyn	Wilson	Fort Worth	1179.75
Mary	Brown	Saint Louis	1179.7399999999998
Samuel	Bailey	Cupertino	1177.93
Emily	Smith	Caguas	1177.87
Johnny	Smith	Caguas	1177.8300000000002
Mary	Smith	Brooklyn	1175.93
Charles	Smith	Caguas	1175.81
Mary	Smith	Des Plaines	1174.94
Mary	Cruz	San Francisco	1174.93
John	Smith	Roswell	1174.93
Christine	Ford	West Covina	1174.92
Cynthia	Benjamin	Caguas	1174.92
Paul	Shelton	Weslaco	1174.92
Christian	Turner	Aurora	1174.91
Mary	Ho	Caguas	1174.9
Paul	Smith	Oregon City	1174.9
Charles	Jones	Chicago	1174.89
Mary	Jones	Caguas	1174.89
Gloria	Joyce	Caguas	1174.89
Mary	Fernandez	Cicero	1174.8400000000001
Mary	Harding	Pompano Beach	1174.8400000000001
Pamela	Ray	Wichita	1174.83
Jessica	Smith	Tampa	1174.81
Mary	Ortiz	Piscataway	1173.81
Mary	Maldonado	Caguas	1171.9
Mary	Hernandez	Bronx	1171.9
Mary	Smith	Indianapolis	1171.89
Janet	Smith	Columbus	1171.88
Mary	Little	Laredo	1171.88
Randy	Brown	Caguas	1171.8600000000001
Helen	Smith	Chicago	1171.8000000000002
Mary	Smith	Chicago	1169.95
Mary	Smith	Sacramento	1169.94
Carolyn	Ritter	Caguas	1169.94
Mary	Smith	Caguas	1169.94
Donna	Davis	Caguas	1169.94
Amber	Dixon	Caguas	1169.93
Mary	Johnson	Caguas	1169.93
Mary	Smith	Caguas	1169.93
Patricia	Smith	Carson	1169.93
Mary	Ayala	Chula Vista	1169.93
Mary	Ewing	Caguas	1169.93
Susan	Smith	Longmont	1169.93
Mary	Smith	Caguas	1169.93
Lisa	Pope	Caguas	1169.93
Diane	Wiggins	Oregon City	1169.93
John	Watson	Caguas	1169.92
Albert	Merritt	Long Beach	1169.92
Mary	Smith	Massillon	1169.92
Mary	Taylor	Caguas	1169.92
Susan	Smith	Caguas	1169.91
Mary	Smith	Caguas	1169.91
Nicholas	Smith	Marrero	1169.91
Linda	Smith	Troy	1169.91
Lori	Davis	Caguas	1169.91
Jose	Haley	Columbus	1169.91
Mary	Leblanc	Caguas	1169.91
Mary	Smith	Caguas	1169.91
Mary	Griffith	Caguas	1169.91
Nancy	Myers	Clovis	1169.91
Cheryl	Buchanan	Chicago	1169.91
Paul	Sosa	Caguas	1169.91
Walter	Huerta	Caguas	1169.91
Amanda	Campbell	Caguas	1169.91
Emma	Rivas	Caguas	1169.91
Mary	Smith	Philadelphia	1169.91
Mary	Powers	Caguas	1169.91
Mary	Church	Caguas	1169.91
Jose	Wright	Round Rock	1169.9
Richard	Ali	Littleton	1169.9
Mary	Walsh	Jacksonville	1169.9
Eric	Smith	Caguas	1169.9
Mary	Smith	Baldwin Park	1169.9
Nancy	Williams	Caguas	1169.9
David	Smith	Caguas	1169.89
Sean	Bolton	Caguas	1169.89
Frank	Gillespie	Vista	1169.89
Marilyn	Smith	Caguas	1169.89
Mary	Smith	Caguas	1169.89
Mary	Middleton	Fort Worth	1169.89
Shirley	Perez	Irving	1169.89
Theresa	Padilla	Chesapeake	1169.88
Janet	Casey	Fullerton	1169.88
George	Smith	Caguas	1169.88
Mary	Rodgers	Los Angeles	1169.88
Kenneth	Gillespie	Wheaton	1169.8700000000001
Olivia	Smith	Caguas	1169.87
Joseph	Smith	Caguas	1169.87
Susan	Ferguson	Lakewood	1169.8600000000001
Mary	Shepherd	Guayama	1169.8600000000001
Mary	Smith	South San Francisco	1169.8600000000001
Mary	Sawyer	Caguas	1169.8500000000001
Mary	Smith	Aurora	1169.8400000000001
Mary	Bradley	Far Rockaway	1169.8400000000001
Donald	Lyons	Buffalo	1169.8400000000001
Gloria	Smith	Caguas	1169.8400000000001
Mary	Garza	Caguas	1169.8400000000001
Mary	Rogers	Caguas	1169.8400000000001
Mary	Pugh	San Jose	1169.84
Nicholas	Garrison	Caguas	1169.8300000000002
Mary	Smith	Las Vegas	1169.8300000000002
Ethan	Smith	Caguas	1169.83
Doris	Alvarez	Saint Paul	1169.83
Mary	Holloway	Los Angeles	1169.82
Albert	Smith	El Paso	1169.82
Carl	Smith	Caguas	1169.81
