fname	lname	city	order_amount
Mary	Smith	Memphis	379.96
Mary	Smith	Rio Rancho	379.95000000000005
Katherine	Smith	Caguas	379.95000000000005
Mary	Robertson	Opelousas	379.95000000000005
Mary	Freeman	Caguas	379.95000000000005
Andrew	Graham	Caguas	379.95000000000005
Patricia	Smith	Stockton	379.95000000000005
Mary	Whitehead	Algonquin	379.95000000000005
Mary	Romero	Roseville	379.95000000000005
Linda	Smith	Caguas	379.95000000000005
Mary	Smith	Caguas	379.95000000000005
Janice	Pittman	Caguas	379.95000000000005
Jesse	Fields	Edinburg	379.95000000000005
Crystal	Smith	Las Cruces	379.95000000000005
Paul	Trevino	West Chester	379.95000000000005
Teresa	Mitchell	Florissant	379.95000000000005
Thomas	Skinner	Bayamon	379.95000000000005
David	Smith	Ann Arbor	379.95000000000005
Gregory	Smith	Hayward	379.95000000000005
Mary	Mejia	Caguas	379.95000000000005
Mary	Mcgrath	Caguas	379.95000000000005
Mary	Smith	National City	379.95000000000005
Mary	Gill	Caguas	379.95000000000005
Mary	Nguyen	North Las Vegas	379.95000000000005
Mary	Smith	Caguas	379.95000000000005
Jacqueline	Smith	Caguas	379.95000000000005
Mary	Parsons	Caguas	379.95
Gregory	Manning	Caguas	379.95
Mary	Smith	Caguas	379.95
Lawrence	Smith	Chicago	379.95
Kenneth	Price	Catonsville	379.95
Carl	Nicholson	West Covina	379.95
Mary	Smith	Muskegon	379.95
Mark	Frank	Caguas	379.95
Ann	Werner	Berwyn	379.95
Charles	Mueller	Caguas	379.95
Eugene	Smith	Fremont	379.95
Joseph	Smith	Caguas	379.95
Mary	Crawford	Valrico	379.95
George	Simmons	Caguas	379.95
Roy	Hobbs	Tucson	379.95
Mary	Smith	Caguas	379.95
Jack	Smith	Stamford	379.95
Ronald	Wilson	San Antonio	379.95
Dorothy	Hale	Las Vegas	379.95
Ethan	Burgess	Orange Park	379.95
Christina	Green	Caguas	379.94000000000005
Mary	Jenkins	San Francisco	379.94000000000005
Christopher	Lawrence	Las Vegas	379.94
Anna	George	Caguas	379.94
Johnny	Rodriguez	Oceanside	379.94
Jean	Smith	New Castle	379.94
Mary	Smith	West Chester	379.94
Mary	Smith	Bismarck	379.94
Mary	Smith	Caguas	379.94
Janet	Smith	Columbus	379.94
Elizabeth	Smith	Hamilton	379.94
Laura	Haas	Caguas	379.94
Amy	Torres	El Cajon	379.94
Shawn	Schmidt	Memphis	379.94
Sean	Chung	Lancaster	379.93999999999994
Brandon	Johnson	Clovis	379.93000000000006
Nancy	Smith	Elmhurst	379.93000000000006
Crystal	Peters	Massapequa	379.93
Victoria	Smith	Caguas	379.93
Frances	Lawrence	Caguas	379.93
Jerry	Smith	Opelousas	379.93
Joseph	Jones	New York	379.93
Dorothy	Smith	Mililani	379.93
Anna	Kelly	Troy	379.93
Patricia	Smith	Caguas	379.93
Alice	Warner	Bellflower	379.93
Steven	Mann	Staten Island	379.93
Mary	Serrano	Pompano Beach	379.93
Austin	Smith	Caguas	379.93
Susan	Smith	Irvington	379.93
Gloria	Joyce	Caguas	379.93
Robert	Smith	New York	379.93
Andrew	Mcgee	San Jose	379.93
Willie	Smith	Union	379.93
Mary	Smith	Caguas	379.93
Eugene	Powell	Metairie	379.93
Dorothy	Moon	Ypsilanti	379.93
Mary	Yates	Stamford	379.93
Michelle	Keith	Caguas	379.93
Tiffany	Brown	Caguas	379.92
Lauren	Freeman	Napa	379.92
Mary	Smith	Phoenix	379.92
Jacob	Russo	Bismarck	379.92
Alexander	Meyer	Bronx	379.92
Linda	Smith	Caguas	379.92
Mary	Smith	Caguas	379.92
Frances	Lawrence	Caguas	379.91999999999996
Mark	Smith	Sugar Land	379.91999999999996
Mary	Smith	Fort Lauderdale	379.91999999999996
Daniel	Smith	Caguas	379.91999999999996
Nicholas	Summers	Wilkes Barre	379.91999999999996
Thomas	Smith	Caguas	379.91999999999996
Mary	Robinson	Phoenix	379.91999999999996
Karen	Ferguson	Hayward	379.91999999999996
Mary	Rose	Chicago	379.91999999999996
Gloria	Freeman	Caguas	379.91999999999996
John	Smith	Miami	379.91999999999996
Joseph	Smith	Mount Prospect	379.91999999999996
Mary	Smith	Clovis	379.91999999999996
Mary	Smith	Caguas	379.91
Mary	Conley	Caguas	379.91
Madison	Smith	Caguas	379.90999999999997
John	Wood	Caguas	379.90999999999997
Samantha	Smith	Cleveland	379.90999999999997
Jessica	Smith	Arecibo	379.90999999999997
Mary	Lee	San Diego	379.90999999999997
Denise	Smith	Campbell	379.90999999999997
Mary	Lang	Caguas	379.90999999999997
Mary	Carpenter	Caguas	379.90999999999997
Margaret	Smith	Gardena	379.90999999999997
Raymond	Kennedy	Westminster	379.90999999999997
Catherine	Smith	Livermore	379.90999999999997
Margaret	Lynch	Caguas	379.90999999999997
Daniel	Clark	Washington	379.9
Kimberly	Meza	Caguas	379.9
Roy	Smith	Mission	379.9
Robert	Gilmore	Del Rio	379.9
Mary	Cannon	Far Rockaway	379.89
James	Meadows	Las Vegas	379.89
