fname	lname	city	order_amount
Amy	Murray	Caguas	649.8900000000001
Walter	Walton	Caguas	649.8900000000001
Jean	Fuentes	Las Vegas	649.8900000000001
Nicholas	Smith	Philadelphia	649.8900000000001
Jane	Anderson	San Diego	649.8900000000001
Mary	Henson	Caguas	649.8900000000001
Mary	Smith	Newark	649.89
Mary	Sellers	Caguas	649.89
Margaret	Cook	Bakersfield	649.89
Mary	Garza	Caguas	649.89
Andrew	Smith	Caguas	649.89
Matthew	Smith	Caguas	649.89
Steven	Smith	Mesa	649.89
Richard	Quinn	Caguas	649.89
Diane	Smith	Carlsbad	649.89
Mary	Nielsen	Santa Ana	649.89
Nicholas	Adams	Las Vegas	649.89
Laura	Smith	Caguas	649.89
Harry	Smith	Brooklyn	649.89
Lori	Smith	Caguas	649.89
Anthony	Morrison	Caguas	649.89
Mary	Orozco	Brooklyn	649.89
Kimberly	Griffin	Catonsville	649.89
Billy	Smith	Caguas	649.89
Mary	Smith	Cleveland	649.89
Christine	Jordan	West Chester	649.89
Johnny	Morse	Caguas	649.89
Mary	Porter	Caguas	649.89
Katherine	Cain	Granite City	649.89
Frank	Elliott	Philadelphia	649.89
Mary	Lane	Caguas	649.89
Mary	Baker	Massillon	649.89
Mary	Acevedo	Los Angeles	649.89
Rose	Smith	Caguas	649.89
Ralph	Hicks	Caguas	649.89
Lauren	Valdez	Tucson	649.89
Mary	Lane	Caguas	649.8800000000001
Betty	Rodgers	Encinitas	649.8800000000001
Mary	Smith	Riverside	649.8800000000001
Mary	Smith	Caguas	649.8800000000001
Rose	Lamb	Caguas	649.8800000000001
Pamela	Gonzalez	Alameda	649.8800000000001
Mary	Welch	Garden Grove	649.8800000000001
Linda	Vasquez	Chicago	649.88
Sarah	Smith	Caguas	649.88
Eric	Smith	Caguas	649.88
Mary	King	Brooklyn	649.88
Stephen	Nguyen	Chicago	649.88
Robert	Smith	San Ramon	649.88
Sara	Rich	Caguas	649.88
Linda	Allen	Caguas	649.88
Joseph	Thomas	Caguas	649.88
Susan	Smith	Caguas	649.88
Mary	Hicks	Caguas	649.88
Edward	Martinez	Miami	649.88
Mary	Henderson	Caguas	649.88
Matthew	Romero	Manati	649.88
Pamela	Smith	Caguas	649.88
Mary	Allen	Lake Forest	649.88
Mary	Day	Caguas	649.88
Mary	Martin	Sacramento	649.88
Pamela	Browning	Hialeah	649.88
Lauren	Smith	Apex	649.88
Kevin	Smith	Caguas	649.88
William	Cohen	Caguas	649.88
Mary	Bell	Chicago	649.88
Mary	Smith	Caguas	649.88
Diane	Ferguson	Caguas	649.88
Mary	Erickson	Opa Locka	649.88
Mary	Smith	Winter Park	649.88
Mary	Smith	Baltimore	649.88
Mildred	Smith	Weslaco	649.88
Martha	Smith	Caguas	649.88
Peter	Smith	Glendale	649.88
Mary	Sutton	Clementon	649.88
Mary	Keller	Federal Way	649.88
Doris	Smith	Caguas	649.88
Julia	Scott	Caguas	649.88
Sandra	Garcia	Caguas	649.88
Philip	Williams	Caguas	649.88
Mary	Romero	Caguas	649.88
Nicholas	Smith	Cypress	649.88
Mary	Hernandez	East Brunswick	649.88
Kimberly	Ferguson	Mchenry	649.88
Virginia	Smith	Caguas	649.88
Douglas	Davenport	Fort Lauderdale	649.88
Amanda	Smith	New York	649.88
Katherine	Smith	Chicago	649.88
Mary	Smith	Caguas	649.88
Mary	Fleming	Caguas	649.88
Richard	Smith	Caguas	649.88
Christine	Smith	Victorville	649.88
Judith	Smith	Arlington Heights	649.88
Mary	Wall	Caguas	649.88
Janet	Jones	Caguas	649.88
Mary	Smith	Indianapolis	649.88
Lauren	Munoz	Caguas	649.88
Mary	Daniels	Detroit	649.88
Mary	Smith	Caguas	649.88
Albert	Jones	San Francisco	649.88
Adam	Smith	Caguas	649.88
Rachel	Bernard	Caguas	649.88
Mary	Lee	Caguas	649.88
Kyle	Thomas	Caguas	649.88
Russell	Taylor	Albuquerque	649.88
Andrew	Smith	Caguas	649.88
Mary	Smith	Broken Arrow	649.88
Margaret	Olson	Caguas	649.88
Christina	Tapia	Caguas	649.88
Dorothy	Rivera	Los Angeles	649.88
Mary	Smith	Caguas	649.88
Sharon	Moore	Jonesboro	649.88
Mary	Bates	Caguas	649.88
John	Smith	Caguas	649.88
Mark	Harris	Caguas	649.88
Frank	Rhodes	Caguas	649.88
Steven	Kaiser	Nashville	649.88
Nancy	Mitchell	Mission Viejo	649.88
Mary	Brady	Las Vegas	649.88
Mary	Patterson	Hayward	649.88
Mary	Booker	Burnsville	649.88
Evelyn	Smith	Eugene	649.88
Mary	Mccullough	Caguas	649.88
Mary	Smith	Caguas	649.88
Mary	Warren	Caguas	649.88
Arthur	Smith	Louisville	649.88
Jessica	Mccarty	Miami	649.88
Janice	Smith	Granite City	649.88
Martha	Prince	Amarillo	649.88
Charles	Smith	Carrollton	649.87
Mary	Butler	Caguas	649.87
Mary	Lang	Cerritos	649.87
Roger	Flores	Caguas	649.87
Jack	Tucker	Kent	649.87
Mary	Smith	Virginia Beach	649.87
Hannah	Simpson	Mission Viejo	649.87
Donna	Jones	Albany	649.87
Matthew	Smith	Caguas	649.87
Marilyn	Morris	Tucson	649.87
Mary	Briggs	New York	649.87
Ronald	Johnson	San Diego	649.87
Cynthia	Smith	Caguas	649.87
Steven	Elliott	Aurora	649.8600000000001
Brenda	Oconnell	Phoenix	649.86
Larry	Beltran	Pompano Beach	649.86
Terry	Long	Potomac	649.86
Mary	Meza	Brownsville	649.86
Cheryl	Evans	Caguas	649.86
Mary	Smith	Chicago	649.86
Stephanie	Archer	Caguas	649.86
Patrick	Flynn	Caguas	649.86
Amber	Smith	Caguas	649.86
Zachary	Smith	Phoenix	649.86
George	Smith	Caguas	649.86
Rebecca	Arnold	Endicott	649.86
Scott	Hayes	Caguas	649.86
Steven	Elliott	Aurora	649.86
Lori	Clements	Caguas	649.86
Mary	Smith	Caguas	649.86
Mary	Smith	Chino Hills	649.8599999999999
Mary	Smith	Las Vegas	649.8599999999999
Deborah	Park	Caguas	649.85
Mary	Lyons	Lansdale	649.85
Martha	Burnett	Dallas	649.85
Laura	Smith	Plano	649.85
Mary	Myers	North Hollywood	649.85
Ronald	Hanson	Union City	649.8499999999999
John	Greene	Caguas	649.8499999999999
George	Mason	Bowling Green	649.84
Debra	Preston	Caguas	649.84
James	Lawson	Caguas	649.84
Joshua	Smith	Caguas	649.84
Mary	Werner	Opelousas	649.84
Mary	Neal	Ballwin	649.84
Mary	Hall	Portland	649.84
Jeremy	Morris	Aurora	649.84
Mary	Smith	Caguas	649.84
Mary	Jenkins	San Juan	649.84
Debra	Bradshaw	Marietta	649.8399999999999
Megan	Meyers	Caguas	649.8399999999999
Mary	Smith	Dallas	649.8399999999999
Mary	Branch	Aurora	649.83
Roger	Cordova	Caguas	649.83
Karen	Barber	Stamford	649.83
Mary	Smith	Caguas	649.83
Jose	Reynolds	Morrisville	649.8299999999999
Ruth	Ramirez	Caguas	649.8299999999999
Mary	Smith	Elmhurst	649.82
Kevin	Smith	Greensboro	649.8199999999999
Mary	Alvarez	Caguas	649.8199999999999
Rose	Smith	Caguas	649.8199999999999
Jacqueline	James	Houston	649.8199999999999
Elizabeth	Edwards	Caguas	649.8199999999999
Betty	Smith	Caguas	649.8100000000001
Madison	Myers	Rancho Cordova	649.81
Ruth	Maynard	Caguas	649.81
Mary	Smith	Portland	649.81
Sarah	Gillespie	Orlando	649.81
Mary	Smith	Bristol	649.81
Eric	Vega	Caguas	649.81
Jeremy	Smith	Caguas	649.81
Joe	Smith	Dallas	649.81
Mary	Jones	Moreno Valley	649.81
Hannah	Wilson	Columbus	649.8
Lauren	Shaffer	Caguas	649.8
Mary	Ali	Greensboro	649.78
Mary	Dennis	Caguas	649.74
Carolyn	Smith	Caguas	649.74
Mary	Smith	Pekin	649.74
Mary	Gonzales	Caguas	649.74
David	Cantu	Caguas	648.98
Virginia	Johnson	Davis	647.95
Mary	Smith	Caguas	647.95
Susan	Jackson	Caguas	647.94
Mary	Smith	Howell	647.94
Amber	Martin	Caguas	647.9200000000001
Evelyn	Jordan	Caguas	647.92
Kathleen	Aguirre	Tempe	647.9000000000001
William	Collins	Colorado Springs	647.9
Kathryn	Smith	Fayetteville	647.8900000000001
Mary	Smith	Caguas	647.8900000000001
Eugene	Smith	Saint Louis	647.89
David	Norris	Louisville	647.83
Mary	Campbell	Greeley	645.95
Patrick	Diaz	Phoenix	645.95
Mary	Smith	Princeton	645.95
Deborah	Archer	Caguas	645.9300000000001
Mary	Smith	Caguas	645.9200000000001
Sharon	Smith	Caguas	645.9000000000001
Paul	Smith	Caguas	645.9
Dorothy	Merritt	Cleveland	645.9
Mary	Guerrero	Caguas	645.9
Mary	Rangel	Caguas	645.8900000000001
Mary	Smith	Orange Park	645.8900000000001
