fname	lname	city	order_amount
Amanda	Marquez	Saint Paul	1209.94
Mary	Castillo	San Diego	1209.94
Joyce	Barron	Caguas	1209.94
Mary	Brock	Antioch	1209.94
Mary	Clayton	Salt Lake City	1209.94
Benjamin	Case	Stockton	1209.94
Mary	Hurley	Caguas	1209.94
Helen	Smith	Brownsville	1209.94
Raymond	Vaughn	Roseburg	1209.94
Mary	Smith	Caguas	1209.94
Jordan	Moran	Long Beach	1209.94
Wayne	Hodges	Caguas	1209.94
Mary	Smith	Caguas	1209.93
Mary	Duncan	Caguas	1209.93
Judith	Taylor	North Hollywood	1209.93
William	Sampson	Houston	1209.92
Andrew	Robles	Caguas	1209.92
Sarah	Simpson	Caguas	1209.92
Larry	Thomas	Caguas	1209.92
Bryan	Kaufman	Simi Valley	1209.92
Mary	Smith	Caguas	1209.91
Rachel	Smith	Chandler	1209.91
Olivia	Smith	Rancho Cucamonga	1209.91
Doris	Weaver	Caguas	1209.91
Mary	Alvarez	Brooklyn	1209.91
Gregory	Snyder	Aurora	1209.91
Mary	Mata	Caguas	1209.91
Mary	Jimenez	Bayamon	1209.91
James	Ashley	Caguas	1209.91
Mary	Smith	Caguas	1209.91
Mary	Hester	San Francisco	1209.91
Jennifer	Smith	Brighton	1209.91
Carolyn	Sheppard	Pompano Beach	1209.91
Andrew	Smith	Longmont	1209.91
Lisa	Harper	Fort Lauderdale	1209.91
Larry	Meyer	Oregon City	1209.9
Kevin	Bowers	Caguas	1209.9
Teresa	Garrett	Caguas	1209.9
Evelyn	Harper	Brentwood	1209.9
Emma	Smith	Salinas	1209.9
Scott	Smith	Caguas	1209.9
James	Kaiser	Colorado Springs	1209.9
Angela	Smith	Miami	1209.9
Susan	Vincent	Caguas	1209.9
Stephen	Huang	Santa Ana	1209.9
Rose	Smith	Baltimore	1209.9
Joan	Carr	Canton	1209.89
Mary	Taylor	Miami	1209.89
Mark	Chaney	Garden Grove	1209.89
Amy	Smith	Caguas	1209.89
Samantha	Smith	Highland	1209.8899999999999
Robert	Cantrell	Caguas	1209.88
Kyle	Smith	Caguas	1209.88
Marie	Figueroa	New York	1209.88
Michelle	Waters	Caguas	1209.88
Joseph	Smith	Mount Prospect	1209.88
