fname	lname	city	order_amount
Jerry	Jenkins	Caguas	369.95
Mary	Smith	Montebello	369.95
Tiffany	Smith	Gwynn Oak	369.95
Mary	Smith	Caguas	369.95
Daniel	Woods	Caguas	369.94000000000005
Emily	Smith	Caguas	369.94000000000005
Frank	Elliott	Philadelphia	369.94000000000005
Betty	Ayala	San Marcos	369.94000000000005
Mary	Randolph	Bellingham	369.94000000000005
Amber	Martin	Caguas	369.94
Debra	Hendrix	Caguas	369.94
Madison	Smith	Caguas	369.94
Russell	Dennis	Manati	369.94
Mary	Carey	Glendale	369.94
Mary	Smith	Blacksburg	369.94
Mary	Koch	Pompano Beach	369.94
Mary	Diaz	Caguas	369.94
Mary	Moore	Caguas	369.94
Christopher	Roberts	San Diego	369.94
Mary	Smith	Caguas	369.93
James	Carpenter	Caguas	369.93
Joyce	Smith	Caguas	369.93
Roy	Hill	Caguas	369.93
Mary	Gonzalez	San Benito	369.92
Mary	Cain	Caguas	369.92
Mary	Smith	Caguas	369.92
Megan	Braun	Caguas	369.92
Kimberly	Villa	Buffalo	369.92
Shirley	Smith	Lancaster	369.91
Evelyn	Lewis	Caguas	369.90999999999997
Thomas	Smith	Caguas	369.90999999999997
Ashley	Whitaker	Orlando	369.90999999999997
Robert	Smith	Lilburn	369.90999999999997
Joyce	Howe	Woodbridge	369.90000000000003
Brian	Landry	Reseda	369.9
Nancy	Whitaker	Caguas	369.9
Anna	Mcdonald	Philadelphia	369.9
Mary	Smith	Tampa	369.9
Linda	Hernandez	Caguas	369.9
George	Smith	Caguas	369.9
Alice	Smith	Caguas	369.89
Mary	Hunter	Caguas	369.89
Mary	Jenkins	Caguas	369.89
Victoria	Stout	Tempe	369.88
Anthony	Smith	Brooklyn	369.88
Jacqueline	Smith	Caguas	369.88
Jack	Gilmore	Phoenix	369.88
Mary	Smith	Baytown	369.88
Mary	Smith	Caguas	369.88
Mary	Clark	Jersey City	369.88
Mary	Dickerson	Orlando	369.88
Mary	Smith	Massillon	369.88
Mary	Kelley	Salinas	369.88
Mary	Smith	Caguas	369.88
Mary	Dean	Irving	369.88
Mary	Smith	Memphis	369.88
Patricia	Smith	Indianapolis	369.88
Jessica	Smith	Caguas	369.87
Mary	Robbins	Las Vegas	369.87
Mary	Smith	Caguas	369.87
Nathan	Walker	La Mirada	369.87
Mary	Rasmussen	Caguas	369.87
Mary	Wall	Caguas	369.87
Kathryn	Smith	Caguas	369.87
Shawn	Huffman	Caguas	369.87
Mary	Rich	Vacaville	369.87
Janice	Guzman	Spring Valley	369.87
Mary	Valentine	San Jose	369.87
Adam	Smith	Mechanicsburg	369.87
Brenda	Smith	Caguas	369.86
Mary	Smith	Caguas	369.85
Mary	Jones	Hialeah	369.84000000000003
Randy	Brown	Caguas	369.82
Jack	Sloan	Columbia	368.97
Ann	Smith	Aurora	367.99
Mary	Smith	Caguas	367.99
Mary	Hamilton	Woodbridge	367.95000000000005
Sarah	Neal	Caguas	367.93
Patricia	Kidd	Louisville	367.92
Mary	Martinez	Pittsfield	367.92
Mary	Smith	Caguas	367.92
Judy	Smith	Carlisle	367.9
