fname	lname	city	order_amount
Tammy	Smith	Sun Valley	239.95999999999998
Gerald	Patel	Montebello	239.95999999999998
Mary	Mercer	Tallahassee	239.95999999999998
Nicholas	Klein	Riverside	239.95000000000002
Kimberly	Jefferson	Howell	239.95000000000002
Evelyn	Davenport	Caguas	239.95000000000002
Ann	Deleon	Visalia	239.95000000000002
Mary	Smith	Rego Park	239.95
Mary	Smith	Atlanta	239.95
Thomas	Smith	Caguas	239.95
Harry	Smith	Virginia Beach	239.95
Emma	Schwartz	Hollywood	239.95
Mary	Mercado	Lakewood	239.95
Jerry	Ingram	Murfreesboro	239.95
Matthew	Harrison	Raleigh	239.95
Mary	Smith	Caguas	239.95
Christina	Walsh	Houston	239.95
Mary	Johnson	Ventura	239.95
Robert	Smith	Humacao	239.95
Mary	Carlson	Caguas	239.95
Mary	Ellis	Middletown	239.95
George	Cross	Roseville	239.95
Martha	Holloway	Caguas	239.95
Phillip	Carter	Valrico	239.95
Mary	Fernandez	Caguas	239.95
Mary	Cook	New York	239.95
William	Moore	Caguas	239.94
Larry	Smith	Caguas	239.94
Sharon	Mcconnell	Rancho Cucamonga	239.94
Joseph	Hutchinson	Caguas	239.94
Mary	Weaver	Miami	239.94
Julie	Smith	Caguas	239.94
Barbara	Foster	Porterville	239.94
Mary	Smith	Caguas	239.94
Jennifer	Smith	Princeton	239.94
Mary	Hodges	Pasadena	239.94
Olivia	Silva	New York	239.94
Sandra	Garcia	Caguas	239.94
Paul	Smith	Caguas	239.93
Mary	Smith	Wyoming	239.93
Mary	Cooley	Caguas	239.92999999999998
Mary	Brennan	Long Beach	239.92000000000002
Mary	Bauer	New York	239.92000000000002
Mary	Martinez	Pittsfield	239.91
Alexander	Smith	Caguas	239.91
Mary	Smith	Folsom	239.91
Mary	Smith	Caguas	239.91
Brenda	Oconnell	Phoenix	239.91
Mary	Curtis	Hamilton	239.91
Roger	Smith	Philadelphia	239.91
Dorothy	Smith	Chandler	239.91
Mary	Smith	Caguas	239.89999999999998
Mary	Allen	Caguas	239.89
Mary	Smith	Baltimore	238.99
Lisa	Smith	Caguas	238.99
Susan	Wright	North Las Vegas	237.99
Mary	Smith	Brooklyn	237.98000000000002
Brittany	Waller	Brooklyn	237.95000000000002
Mary	Smith	Mchenry	235.95999999999998
