fname	lname	city	order_amount
Amber	Dixon	Caguas	249.99
Dorothy	Smith	Caguas	249.99
Mary	Dixon	Caguas	249.99
Jason	Beck	Brooklyn	249.99
William	Smith	Caguas	249.99
Ann	Smith	Caguas	249.99
Ashley	Walton	North Las Vegas	249.99
Brandon	Frost	Wyoming	249.99
Samantha	Parker	Caguas	249.99
Mary	Brown	Carlsbad	249.99
Nancy	Bryant	Caguas	249.99
Elizabeth	Smith	South El Monte	249.99
Mary	Smith	Caguas	249.99
Sean	Navarro	Sugar Land	249.99
Rebecca	Smith	San Bernardino	249.99
Mary	Smith	Caguas	249.99
Susan	Vincent	Caguas	249.99
Aaron	Davis	Pompano Beach	249.99
Mary	Lloyd	Azusa	249.99
Kyle	Rodgers	New Bedford	249.99
Donald	Smith	Broken Arrow	249.99
Sara	Ramos	Caguas	249.99
Deborah	Smith	Caguas	249.99
Henry	Smith	Caguas	249.99
Ronald	Johnson	York	249.99
James	Giles	Lynn	249.99
Jason	Keller	Toa Baja	249.99
Judy	Smith	Salem	249.99
Doris	Sanchez	Campbell	249.99
Mary	Smith	Caguas	249.99
Brenda	Gonzalez	Rancho Cucamonga	249.99
Carolyn	Sheppard	Pompano Beach	249.99
Mary	Smith	Caguas	249.99
Kelly	Smith	Caguas	249.99
Mary	Smith	Caguas	249.99
Richard	Quinn	Caguas	249.99
Roger	Reeves	Caguas	249.99
Adam	Wong	Caguas	249.99
Mary	Smith	Caguas	249.99
Amanda	Sanders	Norcross	249.99
Virginia	Clark	Caguas	249.99
Mary	Bradley	Forest Hills	249.99
Victoria	Smith	Caguas	249.99
Paul	Jensen	Honolulu	249.99
Timothy	Smith	Brooklyn	249.99
Johnny	Herrera	Caguas	249.99
Mary	Gilbert	Caguas	249.99
Dennis	Marsh	Florissant	249.99
Angela	Smith	El Paso	249.99
Denise	Smith	Albuquerque	249.99
Susan	Smith	Ventura	249.99
Linda	Long	Greeley	249.99
Ann	Morris	Fairfield	249.99
Mary	Smith	Middletown	249.99
Mary	Bonilla	Chicago	249.99
Julie	Hamilton	Huntington Beach	249.99
Mary	Wilson	Chino	249.99
Richard	Patton	Caguas	249.99
Robert	Smith	Caguas	249.99
Mary	Smith	Santa Cruz	249.99
Mary	Garner	Philadelphia	249.99
Stephanie	Smith	New York	249.99
Mary	Rush	Painesville	249.99
Mary	Maxwell	Caguas	249.99
Mary	Neal	New Haven	249.99
Victoria	Smith	Colorado Springs	249.99
Nancy	Mcclure	Smyrna	249.99
Mary	Gray	Elmhurst	249.99
Mary	Smith	Caguas	249.99
