fname	lname	city	order_amount
Harold	Howell	Riverside	479.97
Albert	Werner	Honolulu	479.97
Catherine	Smith	Caguas	479.97
Nancy	Johnson	Phoenix	479.97
Mary	Reid	Columbia	479.97
Victoria	Gross	Caguas	479.97
Jacqueline	Lam	Philadelphia	479.97
Mary	Sims	Elyria	479.97
Andrea	Lawson	Caguas	479.97
Joshua	Conner	Caguas	479.97
Jane	Smith	Tinley Park	479.97
Robert	Moreno	Caguas	479.97
Sharon	Ingram	Caguas	479.97
Anna	Smith	Bayamon	479.97
Mary	Lee	Jacksonville	479.97
Dennis	Meyer	Caguas	479.97
Cheryl	Smith	El Monte	479.97
Mary	Smith	Caguas	479.97
Mary	Smith	Quincy	479.97
Mary	Taylor	Miami	479.97
Steven	Smith	Caguas	479.97
Daniel	Smith	Caguas	479.97
Ronald	Ballard	Chicago	479.97
Mildred	Murphy	Sunnyvale	479.97
Mary	Arellano	Caguas	479.97
Jessica	Cochran	Miami	479.97
Mary	Holland	Jackson	479.97
Gary	Lewis	Miami	479.96000000000004
Christine	Guerra	Bronx	479.96000000000004
Katherine	Skinner	San Diego	479.96000000000004
Mary	Smith	Houston	479.96000000000004
Mary	Martinez	Newburgh	479.96000000000004
Charles	Smith	Caguas	479.96000000000004
Mary	Newman	Philadelphia	479.96000000000004
Susan	Olson	Caguas	479.96000000000004
Mary	Mcfarland	Caguas	479.96000000000004
Russell	Branch	Pomona	479.96000000000004
Margaret	Chang	Las Vegas	479.96000000000004
Catherine	Elliott	Houston	479.96000000000004
Margaret	Smith	Round Rock	479.96000000000004
Mary	Sampson	Lakewood	479.96000000000004
Betty	Garrett	Caguas	479.96000000000004
Mary	Moore	Caguas	479.96000000000004
Mary	Noble	Caguas	479.96000000000004
Mark	Smith	Aurora	479.96000000000004
Deborah	Humphrey	Plymouth	479.96000000000004
Mary	Rich	Vacaville	479.96000000000004
Marie	Abbott	Caguas	479.96000000000004
Mary	Fleming	Caguas	479.96000000000004
Diana	Smith	Caguas	479.96000000000004
Mary	Fletcher	Las Vegas	479.96000000000004
Jacob	Ayers	Chicago	479.96000000000004
Carolyn	Adams	Aurora	479.96000000000004
Terry	Washington	Caguas	479.96000000000004
Mary	Cooley	Caguas	479.96000000000004
Steven	Smith	Columbia	479.96000000000004
Mary	Flowers	Caguas	479.96000000000004
John	Church	Oregon City	479.96000000000004
Kevin	Mcdowell	Chapel Hill	479.96000000000004
Mary	Robertson	Caguas	479.96000000000004
Christopher	Smith	New Haven	479.96000000000004
Judy	Miller	Westerville	479.96000000000004
Mary	Smith	Rosemead	479.96000000000004
Cheryl	Smith	Tampa	479.96000000000004
Cynthia	Harper	Caguas	479.96000000000004
Gerald	Smith	Caguas	479.96000000000004
Stephanie	Mitchell	Caguas	479.96000000000004
