fname	lname	city	order_amount
Mary	Smith	Los Angeles	479.93000000000006
Catherine	Erickson	Caguas	479.93000000000006
Mary	Yoder	Caguas	479.93000000000006
Beverly	Hodge	Brooklyn	479.93000000000006
Susan	Mann	Miami	479.93
Catherine	Turner	Caguas	479.93
Mary	Warren	Caguas	479.93
Justin	Smith	Bend	479.93
Tyler	Austin	Caguas	479.93
Bryan	Smith	Provo	479.93
Mary	Elliott	San Sebastian	479.93
Sandra	Smith	Houston	479.93
Mary	Middleton	Brooklyn	479.93
Mary	Harrison	Caguas	479.93
Mary	Smith	Florissant	479.93
Mary	Newman	Philadelphia	479.93
Mary	Henson	Caguas	479.93
Robert	Russo	Bronx	479.93
Judy	Mccarthy	Chicago	479.92999999999995
Angela	Walsh	Detroit	479.9200000000001
Kimberly	Blair	El Paso	479.9200000000001
Deborah	Humphrey	Plymouth	479.92
Steven	Smith	El Paso	479.92
Ann	Smith	Phoenix	479.92
Robert	Singh	Wilkes Barre	479.92
Mary	Savage	Lancaster	479.92
Sharon	Moore	Jonesboro	479.92
Aaron	Smith	Caguas	479.92
Phillip	Mcgee	Caguas	479.92
Henry	Smith	Phoenix	479.92
Mary	Smith	Madison	479.92
Mary	Page	Apopka	479.92
Mary	Smith	Caguas	479.92
Jean	Smith	Caguas	479.92
Raymond	Smith	Milford	479.92
Mary	Andrews	Los Angeles	479.92
Kenneth	Price	Catonsville	479.92
Nancy	Wright	New Orleans	479.92
Mary	Smith	Miami	479.92
Jacob	Smith	Saint Charles	479.92
Jeffrey	Smith	Washington	479.92
Rebecca	Turner	Caguas	479.92
Mary	Smith	Caguas	479.92
Elizabeth	Garcia	Tucson	479.92
Justin	Jennings	San Diego	479.92
Jean	Clay	Pico Rivera	479.92
Mary	Smith	Dallas	479.92
Harold	Smith	Caguas	479.92
Robert	Smith	Caguas	479.92
Mary	Smith	Caguas	479.92
Mary	Velez	San Diego	479.92
Rebecca	Bruce	Caguas	479.92
Mary	Smith	Caguas	479.92
Mary	Smith	Caguas	479.92
Carol	Thomas	Caguas	479.92
Dorothy	Moon	Ypsilanti	479.92
Amanda	Estes	Honolulu	479.92
Mary	Davis	Simi Valley	479.92
Mary	Perry	San Antonio	479.92
Mary	Smith	Atlanta	479.92
Brandon	Smith	Hampton	479.91999999999996
Daniel	Smith	Caguas	479.91999999999996
Jordan	Riley	Madera	479.91999999999996
Mary	Smith	Caguas	479.91999999999996
Angela	Fox	Seattle	479.91999999999996
Mary	Sims	Winnetka	479.91999999999996
David	Smith	Chicago	479.91999999999996
Joseph	Pena	Caguas	479.91999999999996
Margaret	Barber	Opa Locka	479.91999999999996
Mary	Smith	Hialeah	479.91999999999996
Diane	Taylor	Sacramento	479.91999999999996
Kathleen	Price	Chicago	479.91999999999996
James	Smith	Lawrenceville	479.91999999999996
Nancy	Casey	Caguas	479.91999999999996
Mary	Collins	College Station	479.91999999999996
George	Jordan	Caguas	479.91999999999996
Shawn	Schmidt	Memphis	479.91999999999996
Bryan	Stanton	Yonkers	479.91999999999996
Brenda	Moyer	Caguas	479.91999999999996
Richard	Moore	Holland	479.91999999999996
Zachary	Gonzales	Caguas	479.91999999999996
Mary	Campos	Caguas	479.91999999999996
Michael	Pope	Caguas	479.91999999999996
Sara	Smith	Roswell	479.91999999999996
Sarah	Franklin	Caguas	479.91999999999996
Mary	Proctor	Caguas	479.91999999999996
Mary	Smith	Caguas	479.91999999999996
Mary	Smith	Saint Louis	479.91999999999996
Ronald	Rivas	Huntington Station	479.91999999999996
Vincent	Smith	Caguas	479.91999999999996
Cheryl	Smith	Caguas	479.9100000000001
Timothy	Vega	Los Angeles	479.91
Billy	Pittman	Caguas	479.91
Mary	Salazar	Caguas	479.91
Rachel	Smith	Saint Paul	479.91
Jeremy	Williams	Kent	479.91
Mary	Smith	Caguas	479.91
Johnny	Frazier	Caguas	479.90999999999997
Mary	Mcmahon	Brooklyn	479.90999999999997
Ashley	Smith	Caguas	479.90999999999997
Mary	Clayton	Caguas	479.90999999999997
Mary	Bennett	Far Rockaway	479.90999999999997
Walter	Simon	Caguas	479.90999999999997
Christian	Smith	Stamford	479.90999999999997
Janet	Smith	Mayaguez	479.90999999999997
Janet	Jones	Caguas	479.90999999999997
Lori	Davis	Caguas	479.90999999999997
Jane	Green	Caguas	479.90999999999997
Sharon	Mercado	Chicago	479.90999999999997
Anthony	Leblanc	Milpitas	479.90999999999997
Ann	Allison	Fullerton	479.9
Sharon	Smith	Anaheim	479.89000000000004
Mary	Smith	El Monte	479.89000000000004
Kelly	Elliott	Chicago	479.89000000000004
Victoria	Smith	Pacoima	479.89
Mary	Curry	Fontana	479.89
Mary	Smith	Pharr	479.89
Mary	Smith	Caguas	479.89
Jane	Nichols	Caguas	479.89
Jessica	Mckenzie	Wichita	479.89
Evelyn	Jefferson	Caguas	479.89
Mary	Smith	Caguas	479.89
Mary	Smith	San Antonio	479.89
Mildred	Smith	Compton	479.89
Alice	Stewart	Caguas	479.89
Dylan	Smith	San Diego	479.89
Joseph	Smith	Caguas	479.88
Mary	Herrera	Caguas	479.88
Stephanie	Perry	Loveland	479.88
Mildred	Smith	Compton	479.88
Carol	Davila	Caguas	479.88
Mary	Jones	Irwin	479.88
Joyce	Pratt	Caguas	479.88
Mary	Casey	Hendersonville	479.88
Mary	Meadows	San Jose	479.88
Mary	Smith	North Hollywood	479.88
Mary	Smith	Caguas	479.88
Mary	Smith	Caguas	479.88
Emily	Powell	Caguas	479.88
Gary	Smith	Findlay	479.88
Kathryn	Wright	Corona	479.88
Michael	Martin	Chicago	479.88
Katherine	Smith	Oregon City	479.87
Mary	Smith	Caguas	479.87
