fname	lname	city	order_amount
Cynthia	Smith	Caguas	809.89
Gloria	Greene	Saginaw	809.89
Mary	Porter	Caguas	809.89
Mary	Hamilton	Las Vegas	809.89
Mary	Smith	Littleton	809.89
Edward	Peterson	Caguas	809.89
Joseph	Johnson	Elyria	809.89
Aaron	Smith	Caguas	809.89
Edward	Smith	Houston	809.8800000000001
Mary	Romero	Detroit	809.8800000000001
Barbara	Barnes	Caguas	809.8800000000001
Mary	Ross	Caguas	809.88
Mary	Jackson	Caguas	809.88
Helen	Gomez	Houston	809.88
Mary	Torres	Caguas	809.88
Gary	Hodges	North Hollywood	809.88
Stephanie	Norton	Cleveland	809.88
Mary	Smith	Las Vegas	809.8700000000001
Samuel	Smith	Miami	809.8700000000001
Lisa	Garcia	New York	809.87
Mary	Smith	Chicago	809.87
Mary	Aguilar	Ontario	809.87
Harry	Graves	Santa Ana	809.87
Mary	Ortiz	Caguas	809.87
Emily	Powell	Caguas	809.87
Mary	Carlson	Silver Spring	809.87
Mary	Wong	Caguas	809.87
Adam	Smith	Staten Island	809.87
Michelle	Callahan	Sacramento	809.87
Mary	Carroll	Caguas	809.87
Karen	Norman	Caguas	809.87
James	Stafford	Las Vegas	809.87
Mary	Smith	Caguas	809.87
Amanda	Hays	Caguas	809.87
Theresa	Smith	West Jordan	809.8699999999999
Bryan	Gould	Caguas	809.8699999999999
Roger	Hunt	Caguas	809.8600000000001
Janet	Schmidt	Oceanside	809.8600000000001
Katherine	Smith	Caguas	809.8600000000001
Christopher	Smith	Round Rock	809.8600000000001
Mary	Smith	Elgin	809.8600000000001
Mary	Crawford	Caguas	809.86
Katherine	Lozano	Methuen	809.86
Ronald	Smith	El Paso	809.86
Cynthia	Benjamin	Caguas	809.86
Justin	Graham	Caguas	809.86
Linda	Smith	Caguas	809.86
Mary	Smith	Pacoima	809.86
Anthony	Wright	Caguas	809.86
Mary	Graves	Caguas	809.86
Roger	Williams	Los Angeles	809.86
Denise	Smith	Baltimore	809.86
Mary	Soto	Caguas	809.86
Mary	Dunn	Columbus	809.86
Betty	Romero	Caguas	809.86
Mary	Smith	La Mesa	809.86
Mary	Brooks	Hickory	809.86
Mary	Torres	Enfield	809.86
Jacob	Clark	Rancho Cordova	809.86
Megan	Smith	Philadelphia	809.86
Nathan	Burns	Albany	809.85
Mary	Smith	Ridgewood	809.85
Mary	Smith	Caguas	809.85
Michael	Leon	San Juan	809.85
Peter	Smith	Caguas	809.85
Mary	Freeman	Florissant	809.85
William	Smith	Caguas	809.85
