fname	lname	city	order_amount
Mary	Lang	Caguas	399.95
Mary	Smith	Virginia Beach	399.95
Mary	Smith	Joliet	399.95
Michael	Gallegos	Caguas	399.95
Richard	Smith	Elk Grove	399.95
Mary	Callahan	Passaic	399.95
Mary	Buchanan	Caguas	399.95
Cynthia	Smith	Longmont	399.95
Maria	Smith	Fort Worth	399.95
Jonathan	Smith	Cleveland	399.95
Mary	Contreras	Cleveland	399.95
Mary	Stein	Mililani	399.95
Linda	Rojas	Dallas	399.95
Mary	Smith	Miami	399.95
Billy	Johnson	Hickory	399.95
Frances	Smith	Caguas	399.95
Christian	Wilson	Caguas	399.95
Heather	Green	Caguas	399.95
Mary	Frank	Bayamon	399.95
Mary	Petty	Caguas	399.95
Nancy	Pena	Caguas	399.95
Mary	Atkins	West Covina	399.95
Mary	Smith	Montebello	399.95
Mary	Mata	Caguas	399.95
Linda	Allen	Caguas	399.95
William	Berg	Caguas	399.95
Mary	Haynes	Caguas	399.95
Mary	Smith	Caguas	399.95
Mary	Smith	Montebello	399.95
Frank	Johnson	Citrus Heights	399.95
Mary	Smith	Victorville	399.95
Kelly	Smith	Dayton	399.95
