fname	lname	city	order_amount
Mary	Martinez	Fayetteville	549.92
James	Santiago	Brooklyn	549.92
Mary	Smith	Caguas	549.92
Elizabeth	Holt	Bolingbrook	549.92
Maria	Richards	Caguas	549.92
Phillip	Maldonado	Caguas	549.92
Margaret	Carpenter	West Chester	549.92
Mary	Smith	Caguas	549.92
Mary	Glenn	Cayey	549.92
Matthew	Love	El Paso	549.92
Patricia	Tate	Seattle	549.92
Willie	Smith	Lompoc	549.92
Mark	Fritz	Milpitas	549.92
Teresa	Allen	Pompano Beach	549.92
Mary	Holloway	Los Angeles	549.92
Mary	Ortiz	Bronx	549.92
Mary	Richards	Caguas	549.92
Bryan	Esparza	Los Angeles	549.9100000000001
Mary	Lowe	Milpitas	549.9100000000001
Mary	Jones	Cary	549.9100000000001
Randy	Watts	Caguas	549.9100000000001
Mary	Smith	Porterville	549.9100000000001
Bryan	Ramos	North Richland Hills	549.9100000000001
Tiffany	Jimenez	Lawrence	549.9100000000001
Philip	Paul	Opa Locka	549.9100000000001
Elizabeth	Stewart	Caguas	549.91
Charles	Martinez	Brooklyn	549.91
Roy	Watts	Newark	549.91
Steven	Hardin	Marietta	549.91
Mary	Robbins	New Albany	549.91
Mary	Long	Daly City	549.91
Mary	Weaver	Bridgeton	549.91
Jessica	Thomas	Laguna Niguel	549.91
Mary	Ross	Caguas	549.91
Mary	Rodriguez	South Ozone Park	549.91
Mary	Trevino	Kenner	549.91
Jeffrey	Krueger	San Francisco	549.91
Robert	Mendez	Fresno	549.91
Mary	Sparks	Caguas	549.91
Kelly	Simmons	Caguas	549.91
Mary	Dyer	Paramount	549.91
Jennifer	Stewart	Caguas	549.91
Matthew	Smith	Caguas	549.91
Debra	Morales	Chicago	549.91
Mary	Weeks	Caguas	549.91
Mary	Lester	Chicago	549.91
Mary	Mclean	Caguas	549.9000000000001
Mary	Diaz	West Jordan	549.9
Janet	Smith	Caguas	549.9
Christopher	Smith	Provo	549.9
Anthony	Vazquez	Caguas	549.9
Mary	Romero	Detroit	549.9
Gary	Baker	Plano	549.9
Mary	Sandoval	Plainfield	549.9
Mary	Mcintosh	Hollywood	549.9
Robert	Johnson	Los Angeles	549.9
Charles	Smith	Astoria	549.9
Mary	Smith	Caguas	549.9
Andrea	Woods	San Jose	549.9
Gary	Oneal	Florissant	549.9
Mary	Smith	Phoenix	549.9
Samuel	Stephenson	Caguas	549.9
Mary	Patterson	Hayward	549.9
Mary	Gibbs	Caguas	549.8900000000001
Larry	Smith	San Antonio	549.89
Lisa	Smith	Caguas	549.89
Mary	Barrera	Caguas	549.89
Helen	Chen	Los Angeles	549.89
Mary	Guerrero	Caguas	549.89
Janice	Shea	Caguas	549.89
Mary	Welch	Caguas	549.89
Michelle	Kirk	New York	549.89
Nicholas	Smith	Marrero	549.89
James	Mack	New Castle	549.89
Madison	Smith	Caguas	549.89
Emily	Maxwell	North Hills	549.89
Jerry	Ferguson	San Diego	549.89
Benjamin	Smith	Phoenix	549.88
Mary	Lopez	Brooklyn	549.88
Mary	Smith	Cypress	549.88
Mary	Smith	Caguas	549.88
Nicholas	Summers	Wilkes Barre	549.88
Mary	Lopez	Houston	549.88
Mary	Hutchinson	Pompano Beach	549.88
Emily	Nicholson	Caguas	549.88
Robert	Smith	Simi Valley	549.88
Howard	Smith	Las Cruces	549.88
Mary	Diaz	Caguas	549.88
Rebecca	Smith	Caguas	549.88
Betty	Chavez	Lancaster	549.88
Samantha	Smith	Highland	549.88
Mary	Ferguson	La Puente	549.88
Patrick	Williamson	Caguas	549.88
Mary	Macias	Chicago	549.88
Mary	Lee	Pomona	549.88
Catherine	Johnson	Detroit	549.88
Mary	Smith	Blacksburg	549.88
Mary	Smith	Bronx	549.88
Mary	Lee	Weslaco	549.88
Denise	Smith	South San Francisco	549.88
Julia	Smith	Westland	549.88
Paul	Moon	Philadelphia	549.88
Stephen	Smith	Plano	549.88
Emma	Avila	Meridian	549.88
Mary	Little	Dallas	549.88
