fname	lname	city	order_amount
Thomas	Gray	San Antonio	349.91
Samuel	Smith	Fairfield	349.91
Amber	Smith	Newark	349.90999999999997
Mary	Roberson	Brooklyn	349.9
Michael	Hayes	Dallas	349.9
Sara	Graves	Dallas	349.9
Adam	Hampton	Caguas	349.9
Mary	Smith	Elyria	349.9
Mary	Berger	Caguas	349.9
Mary	Anderson	Augusta	349.9
Grace	Patel	Asheboro	349.9
Mary	Smith	Bronx	349.9
Mary	Welch	Garden Grove	349.9
Mary	Smith	San Juan	349.9
Michelle	Rose	Eagle Pass	349.9
Ashley	Fitzgerald	Columbus	349.9
Kathryn	Smith	Caguas	349.9
Samantha	Howard	Enfield	349.9
James	Smith	Caguas	349.9
Phillip	Carter	Valrico	349.89
Mary	Simmons	Caguas	349.89
Mary	Simmons	Los Angeles	349.89
Amy	Good	North Hollywood	349.89
Roy	Jackson	Caguas	349.89
Amy	Campbell	Bridgeton	349.89
Mary	Smith	Carlsbad	349.89
Mary	Smith	New York	349.89
Melissa	Smith	Bronx	349.89
Mary	Duncan	Caguas	349.89
Frank	Lopez	Caguas	349.89
Ashley	Smith	Bell Gardens	349.89
George	Smith	Caguas	349.89
Emily	Hubbard	Philadelphia	349.89
Mary	Garner	La Habra	349.89
Mary	Allen	Diamond Bar	349.88
Emily	Smith	Caguas	349.88
Patricia	Mahoney	Antioch	349.88
Henry	Smith	Washington	349.88
Christina	Daniel	Caguas	349.87
Mary	Davis	Ontario	349.87
Mary	Smith	Anaheim	349.86
Mary	Smith	Los Angeles	349.86
Mary	Smith	Caguas	349.86
Theresa	Lopez	Winnetka	349.86
Mary	Ward	Plano	349.86
Mary	Holland	Caguas	349.86
Mary	Jones	York	349.86
Amber	Farrell	Chicago	349.86
Mary	Lamb	Laguna Hills	349.86
Mary	Hurley	Elgin	349.86
Mary	Smith	Tampa	349.86
Henry	Smith	Caguas	349.86
Mary	Roberts	Newburgh	349.86
Mary	Contreras	Cleveland	349.86
Mary	Brown	Caguas	349.86
Mary	Smith	Los Angeles	349.86
Jacob	Perry	Frankfort	349.86
Jennifer	Kelly	La Puente	349.86
Christopher	Villarreal	Caguas	349.86
Theresa	Leonard	Los Angeles	349.86
Mary	Smith	Newburgh	349.86
Nicole	Lewis	Hawthorne	349.86
Kenneth	Smith	Salem	349.86
Christina	Carter	Lodi	349.86
Tammy	Guzman	Los Angeles	349.85
Richard	Rich	Oxnard	348.97
Lori	Smith	Caguas	348.94
Mary	Wood	Caguas	347.97
Mary	Page	Apopka	347.95000000000005
James	Mitchell	Costa Mesa	347.95000000000005
Nicole	Jones	Milpitas	347.95000000000005
Mary	Hall	Caguas	347.95
Mary	Smith	Valrico	347.94000000000005
Raymond	Smith	Caguas	347.94
Olivia	Smith	Del Rio	347.93
Mary	Fox	Brooklyn	347.91999999999996
Janet	Moon	Caguas	347.85
Jane	Smith	Greensburg	345.97
Nicholas	Smith	La Puente	345.97
Tammy	Boyd	New Orleans	345.97
Mary	Smith	Caguas	345.95000000000005
John	Russell	Brooklyn	345.94000000000005
Gregory	Frank	Endicott	345.87
Mary	Smith	Indianapolis	345.87
Emily	Smith	Newark	345.87
Alice	Smith	Brooklyn	344.98
Lauren	Phillips	Aurora	344.97
Henry	Smith	Caguas	344.97
Mary	Gregory	Caguas	344.97
Mildred	Ferguson	Caguas	344.97
Mary	Garcia	Westerville	344.95000000000005
Mary	Lopez	Jacksonville	344.95000000000005
Mary	Smith	Caguas	344.95000000000005
Mary	Weeks	Caguas	344.94
Jonathan	Smith	Panorama City	344.93
Carol	Ball	Caguas	344.93
Patricia	Smith	Stockton	344.93
John	Rodgers	Marrero	344.93
James	Mitchell	Costa Mesa	344.93
David	Smith	Harvey	344.92
Alice	Smith	Caguas	344.92
Mary	Prince	Glendale	344.91999999999996
Wayne	Graham	Forest Hills	344.9
Jennifer	Smith	Caguas	344.89
Mary	Smith	Caguas	344.88
Mary	Smith	Caguas	344.87
Randy	Edwards	Caguas	343.98
Mary	Smith	Caguas	343.98
Angela	Smith	Jersey City	343.97
Patricia	Patel	Caguas	343.97
Mary	Smith	Flushing	343.96000000000004
Arthur	Smith	Caguas	343.96000000000004
Mary	Smith	Tustin	343.96000000000004
Sean	Smith	Caguas	343.96000000000004
Mary	Smith	Clearfield	341.96000000000004
Dorothy	Smith	Los Angeles	341.95000000000005
Mary	Smith	Caguas	341.94000000000005
Mary	Barrera	Indio	341.89
Mary	Blackburn	Caguas	341.87
Mary	Smith	Orlando	339.99
Peter	Smith	Tucson	339.99
Mary	Camacho	Walnut	339.99
Donald	Smith	Fort Lauderdale	339.98
William	Mcgee	Caguas	339.98
Mary	Smith	Granada Hills	339.98
Mary	Brown	Caguas	339.98
Mary	Smith	Caguas	339.98
Frances	Lawrence	Caguas	339.98
Jerry	Ferguson	San Diego	339.98
Mary	Camacho	Walnut	339.98
Judith	Brown	Honolulu	339.98
Sarah	Gallegos	Seattle	339.98
Madison	Murillo	Watsonville	339.98
Laura	Ford	Kent	339.98
Jennifer	Summers	Tallahassee	339.98
David	Smith	Caguas	339.98
William	Smith	Beloit	339.97
Mary	Garcia	Riverside	339.97
Mary	Bruce	Caguas	339.97
Mary	Smith	Caguas	339.97
Mary	Osborn	Charlotte	339.97
Mary	Harris	Caguas	339.97
Donald	Jimenez	La Crosse	339.97
Jerry	Smith	Union City	339.97
Michael	Gonzalez	Spring Valley	339.97
Mary	Bonilla	Chicago	339.97
Stephanie	Smith	Gardena	339.97
Lauren	Smith	Caguas	339.97
Matthew	Smith	Cumberland	339.97
Betty	Chavez	Lancaster	339.97
Sara	Andersen	Caguas	339.97
Donald	Mosley	South El Monte	339.97
Eugene	Smith	Los Angeles	339.97
Eric	Smith	Caguas	339.97
Grace	Moore	Cumberland	339.97
Catherine	Smith	Caguas	339.97
Mary	Contreras	Cleveland	339.97
Jason	Haas	Caguas	339.96000000000004
Mary	Smith	Eugene	339.96000000000004
Debra	Sullivan	Mayaguez	339.96000000000004
Mary	Parsons	Caguas	339.96000000000004
Nicholas	Smith	Caguas	339.96000000000004
Mary	Hatfield	Caguas	339.96000000000004
Ethan	Smith	El Centro	339.96000000000004
Larry	Marsh	North Hollywood	339.96000000000004
Mary	Smith	San Jose	339.96000000000004
Linda	Morales	Caguas	339.96000000000004
Mary	Roth	Aurora	339.96000000000004
Mary	Middleton	Miami	339.96000000000004
Roger	Smith	Del Rio	339.96000000000004
Barbara	Johnston	North Richland Hills	339.96000000000004
Mary	Smith	Caguas	339.96000000000004
Juan	Tanner	Honolulu	339.96000000000004
Beverly	Kim	San Jose	339.96000000000004
John	Gillespie	Hempstead	339.96000000000004
Mary	Smith	Ewa Beach	339.96000000000004
Cynthia	Horn	Caguas	339.96000000000004
Barbara	Smith	Caguas	339.96000000000004
Mary	Williams	Los Angeles	339.96000000000004
Anna	Smith	Caguas	339.96000000000004
Jacqueline	Little	Escondido	339.96000000000004
Henry	Hamilton	Caguas	339.96000000000004
Steven	Williams	Fremont	339.96000000000004
Mary	Franklin	Ontario	339.96000000000004
Evelyn	Smith	Eugene	339.96000000000004
Crystal	Ford	Los Angeles	339.96000000000004
Mary	Smith	Manchester	339.96000000000004
Amanda	Smith	Caguas	339.96000000000004
Mary	Smith	Caguas	339.96000000000004
Mary	Smith	Palmdale	339.96000000000004
Dorothy	Merritt	Cleveland	339.96000000000004
Emily	Simmons	San Sebastian	339.96000000000004
Mary	Smith	Palatine	339.96000000000004
Mary	Gonzales	Long Beach	339.96000000000004
Mary	Vance	Caguas	339.96000000000004
Mary	Fitzpatrick	Annandale	339.96000000000004
Mary	Nielsen	Santa Ana	339.96000000000004
Mary	Jones	York	339.96000000000004
Sharon	Mendoza	Bakersfield	339.96000000000004
Sharon	Hoffman	Virginia Beach	339.96000000000004
Mary	Smith	San Francisco	339.96000000000004
Donna	Smith	Pompano Beach	339.96000000000004
Rachel	Blackburn	Miami	339.96000000000004
Evelyn	Smith	Norcross	339.96000000000004
Mary	Smith	Caguas	339.96
Mary	Smith	Caguas	339.95000000000005
Stephen	Smith	Caguas	339.95000000000005
Kimberly	Salazar	Caguas	339.95000000000005
Matthew	Bush	Caguas	339.95000000000005
Willie	Brown	Webster	339.95000000000005
Joseph	Brown	Caguas	339.95000000000005
Robert	Everett	Caguas	339.95000000000005
