fname	lname	city	order_amount
Kathleen	Garcia	Glen Burnie	399.98
Mary	Smith	Caguas	399.98
Mary	Smith	Caguas	399.98
Gregory	Hayden	Caguas	399.98
Laura	Shields	Fort Lauderdale	399.98
Dorothy	Smith	Chandler	399.98
Mary	Martin	Caguas	399.98
Mary	Navarro	Caguas	399.98
Kevin	Acosta	Kent	399.98
Barbara	Robinson	Caguas	399.98
Victoria	Smith	Caguas	399.98
Mary	Moyer	San Antonio	399.98
Brittany	Ryan	Silver Spring	399.98
Mary	Smith	Albuquerque	399.98
Marilyn	Smith	Caguas	399.98
Mary	Smith	Fort Washington	399.98
Charles	Martinez	Brooklyn	399.98
Donna	Smith	Las Vegas	399.98
Kelly	Williams	Caguas	399.98
Marie	Smith	Reynoldsburg	399.98
Margaret	Bryan	Caguas	399.98
Mary	Torres	Caguas	399.98
Mary	Smith	Morganton	399.98
Scott	Rosario	Caguas	399.98
Mary	Smith	Caguas	399.98
Brenda	Mccarthy	Caguas	399.98
Mary	Smith	Elyria	399.98
Joseph	Smith	Caguas	399.98
Mary	Smith	Houston	399.98
Megan	Moreno	Caguas	399.98
Jacob	Smith	Caguas	399.98
Mark	Beltran	Caguas	399.98
Dylan	Rivera	Atlanta	399.98
John	Smith	Caguas	399.98
Mary	Smith	Phoenix	399.98
Michelle	Smith	New York	399.98
Mary	Smith	Los Angeles	399.98
Mary	Barrett	Littleton	399.98
Mildred	Stephens	Caguas	399.98
Hannah	Boyle	Caguas	399.98
Bryan	Esparza	Los Angeles	399.98
Donald	Lucero	Brooklyn	399.98
Robert	Irwin	Olathe	399.98
Hannah	Deleon	Chicago	399.98
Kevin	Cantu	Caguas	399.98
Mary	Patterson	Meridian	399.98
John	Smith	Bensalem	399.98
Jordan	Smith	Glenview	399.98
Kimberly	Davis	Caguas	399.98
Mary	Smith	Santa Maria	399.98
Theresa	Smith	Salina	399.98
Joyce	Frazier	Brandon	399.98
William	Smith	Chicago	399.98
Lauren	Smith	Caguas	399.98
Mary	Diaz	New Brunswick	399.98
Jose	Smith	Lombard	399.98
Mary	Meyer	Irwin	399.98
Ann	Mccoy	Fontana	399.98
Carl	Smith	Meridian	399.98
Bruce	Smith	Jersey City	399.98
Mary	Lester	Chicago	399.98
Eric	Lang	Arlington Heights	399.98
Kimberly	Villa	Buffalo	399.98
Andrew	Brown	San Diego	399.98
Jonathan	Richmond	Ontario	399.98
Julie	Smith	Caguas	399.98
Mary	Bennett	Caguas	399.98
Jane	Jennings	Caguas	399.98
Paul	Jackson	Caguas	399.98
Thomas	Smith	Bakersfield	399.98
Michael	Mclaughlin	Carlisle	399.98
Mary	Osborn	Charlotte	399.98
Mary	Smith	Fontana	399.98
Mary	Smith	Nashville	399.98
Kelly	Smith	Caguas	399.98
Mary	Smith	Caguas	399.98
Mary	Smith	Tracy	399.98
Mary	Smith	Hagerstown	399.98
Mary	Thomas	Anaheim	399.98
James	Greene	Brooklyn	399.98
Lori	Meyers	Cleveland	399.98
Andrea	Sheppard	San Diego	399.98
Tammy	Smith	Caguas	399.98
Diana	Smith	Caguas	399.98
Mary	Garza	Caguas	399.98
Jane	Nelson	Las Vegas	399.98
Dorothy	Smith	Caguas	399.98
Mary	Caldwell	Caguas	399.98
Jose	Reynolds	Morrisville	399.98
Mary	Sellers	South Richmond Hill	399.98
John	Smith	Jonesboro	399.98
Mary	Frye	Caguas	399.98
Andrew	Turner	San Diego	399.98
Joseph	Harper	Caguas	399.98
Mary	Henson	Caguas	399.98
Jason	Beck	Brooklyn	399.98
Jane	Price	Chicago	399.98
Jacob	Smith	New York	399.98
Maria	Ruiz	Jacksonville	399.98
Elizabeth	Wells	Caguas	399.98
Edward	Mccoy	Caguas	399.98
Mary	Smith	Caguas	399.98
Barbara	King	Caguas	399.98
Mary	Smith	Pacoima	399.98
Eric	Cohen	Caguas	399.98
Michelle	Acosta	Santa Cruz	399.98
Mary	Harris	Bend	399.98
Alexander	Smith	Caguas	399.98
Mary	Tucker	Caguas	399.98
Mary	Khan	San Antonio	399.98
Rebecca	Carter	Caguas	399.98
Mary	Rose	Caguas	399.98
Mary	Madden	Caguas	399.98
Mary	Smith	Caguas	399.98
Joyce	Callahan	Troy	399.98
Mary	Clay	Caguas	399.98
Betty	Lopez	West Chester	399.98
Michael	Williams	Alameda	399.98
Mary	Pugh	Caguas	399.98
Mary	Perez	Caguas	399.98
Michael	Myers	Denver	399.98
Aaron	Mcmahon	Caguas	399.98
