fname	lname	city	order_amount
Mary	Taylor	Caguas	799.91
Mary	Chang	Murfreesboro	799.91
Mary	Smith	Caguas	799.91
Emma	Smith	South Ozone Park	799.91
Stephanie	Mitchell	Caguas	799.91
Donald	Cuevas	Tallahassee	799.91
James	Knight	Caguas	799.91
Mary	Woodward	Chicago	799.91
Evelyn	Brown	Caguas	799.91
Mary	Friedman	Dallas	799.9000000000001
Dennis	Ramos	Fountain Valley	799.9000000000001
Mary	Smith	Montebello	799.9000000000001
Kelly	Williams	Caguas	799.9000000000001
Shawn	Gross	Caguas	799.9000000000001
Daniel	Gomez	San Bernardino	799.9000000000001
Mary	Norris	Caguas	799.9000000000001
Mark	Smith	Caguas	799.9000000000001
Mary	Wheeler	Caguas	799.9000000000001
Betty	Moore	South Gate	799.9000000000001
Julie	Petersen	Fort Washington	799.9000000000001
Matthew	Ortega	Caguas	799.9000000000001
Anna	Smith	La Crosse	799.9000000000001
Matthew	Norman	Caguas	799.9000000000001
Samuel	Smith	Denton	799.9000000000001
Mary	Smith	Caguas	799.9000000000001
Sarah	Sullivan	Pompano Beach	799.9000000000001
Alexander	Smith	Carolina	799.9000000000001
Mary	Meyer	Caguas	799.9
Mary	Thompson	Caguas	799.9
Michael	Marshall	Caguas	799.9
James	Smith	Caguas	799.9
Anna	Smith	Cleveland	799.9
Robert	Lee	Chicago	799.9
Mary	Smith	Chesapeake	799.9
William	Zimmerman	Caguas	799.9
Ann	Allison	Fullerton	799.9
Mary	Robinson	Caguas	799.9
Benjamin	Smith	New Bedford	799.9
Mary	Weaver	Pomona	799.9
Mary	Smith	Warren	799.9
Nancy	Alvarado	Flushing	799.9
Mark	Nunez	Los Angeles	799.9
Margaret	Smith	Caguas	799.9
Mary	Joyce	Pekin	799.9
Grace	Gould	Quincy	799.9
Mary	Frey	Caguas	799.9
Mary	Hanson	Caguas	799.9
Mary	Pope	Morganton	799.9
Mary	Adams	Broken Arrow	799.9
Victoria	Smith	Upland	799.9
Harold	Howell	Riverside	799.9
