fname	lname	city	order_amount
Danielle	Dixon	Miami	709.9499999999999
Karen	Smith	Cincinnati	709.94
Richard	Richmond	Houston	709.94
Raymond	Berry	Caguas	709.94
Wayne	Kelly	Indio	709.94
Mary	Smith	Caguas	709.94
Karen	Smith	Woonsocket	709.94
Mary	Bennett	Tucson	709.94
Robert	Smith	Caguas	709.94
Victoria	Smith	Newark	709.94
Mary	Smith	Huntington Beach	709.94
Bobby	Jimenez	Holland	709.94
Janice	Smith	Phoenix	709.94
Jeremy	Holmes	Los Angeles	709.94
Catherine	Smith	Caguas	709.94
Mary	Smith	Pompano Beach	709.94
Mark	Smith	Caguas	709.94
Gregory	Rivas	Milwaukee	709.94
Mary	Davis	Caguas	709.94
Mary	Lewis	South El Monte	709.94
Catherine	Peterson	Caguas	709.94
Mary	Smith	Bridgeton	709.94
Mary	Smith	Spring Valley	709.94
Mary	Meyer	Irwin	709.94
Mary	Allen	Escondido	709.94
Mary	Ayala	Vega Baja	709.94
Mary	Todd	Caguas	709.94
Albert	Smith	Columbia	709.94
Jacqueline	Lam	Philadelphia	709.94
John	Smith	Caguas	709.94
Carolyn	Price	Laredo	709.94
Mary	Reyes	Dallas	709.94
Mary	Santos	Brooklyn	709.94
John	Perry	Caguas	709.94
Aaron	Sharp	Caguas	709.94
Tiffany	Parsons	Caguas	709.94
Benjamin	Taylor	San Jose	709.94
Patrick	Mayo	Walnut	709.94
Catherine	Hudson	Frankfort	709.94
Mary	Smith	Massillon	709.94
Benjamin	Juarez	Los Angeles	709.94
Carl	Smith	Caguas	709.94
Mary	Smith	Vista	709.94
Henry	Smith	Memphis	709.94
Mary	Mclaughlin	Enfield	709.94
Bryan	Johnson	San Diego	709.94
Mary	Booker	Burnsville	709.94
Steven	Maddox	El Monte	709.94
Mary	Cannon	San Juan	709.94
Mary	Smith	Caguas	709.94
Mary	Berry	Garland	709.94
Mary	Soto	Caguas	709.94
Mary	Smith	Caguas	709.94
Patricia	Kramer	Los Angeles	709.94
Mary	Austin	Caguas	709.94
Mary	Simmons	Caguas	709.94
Edward	West	Caguas	709.94
Jordan	Becker	Chicago	709.94
Mary	Smith	Caguas	709.94
Kathryn	Smith	Caguas	709.94
Mary	Smith	Caguas	709.94
Mary	Mcmahon	Brooklyn	709.94
Mary	Smith	Oxnard	709.94
Andrew	Butler	Woodbridge	709.94
Beverly	Smith	La Habra	709.94
William	Johnson	Endicott	709.94
Patricia	Smith	Princeton	709.94
