fname	lname	city	order_amount
Aaron	Salazar	Caguas	725.88
Cheryl	Gonzalez	Caguas	725.83
Dennis	Mcbride	Ogden	725.83
Charles	Jones	Chicago	724.97
Mary	Martinez	Caguas	724.95
Mary	Allen	East Lansing	724.95
Mary	Bishop	Brooklyn	724.95
Christian	Smith	San Francisco	724.95
Hannah	Kim	Caguas	724.95
Mary	Lawrence	Saint Charles	724.95
Shirley	Miller	Detroit	724.95
David	Smith	Brooklyn	724.95
Stephen	Smith	Caguas	724.94
Kenneth	Sampson	Hesperia	724.94
Gerald	Mason	Caguas	724.9300000000001
Joseph	Smith	North Bergen	724.9300000000001
Elizabeth	Smith	Bloomfield	724.9300000000001
Mary	Haas	Costa Mesa	724.9300000000001
Mary	Bonilla	Albany	724.9300000000001
Mary	Harper	Los Angeles	724.9200000000001
Wayne	Bryant	Denton	724.9200000000001
Roy	Malone	Plainfield	724.9100000000001
Tyler	Smith	Corona	724.9100000000001
Joseph	Moran	Honolulu	724.9100000000001
Mary	Smith	Caguas	724.9100000000001
George	Mayer	Redmond	724.9100000000001
Daniel	Harris	Caguas	724.91
Mary	Hunter	Caguas	724.9000000000001
Mary	Smith	Baltimore	724.9000000000001
Paul	Smith	Columbus	724.9000000000001
Jesse	May	Vacaville	724.9000000000001
Mary	Smith	San Antonio	724.89
Cynthia	Macdonald	Orlando	724.8800000000001
Christopher	Perez	Englewood	724.88
David	Rodriguez	Chicago	724.88
Joan	Smith	Bridgeton	724.88
Scott	Smith	Chino	724.85
Susan	Smith	Caguas	724.85
Joseph	Callahan	Bay Shore	724.85
Mary	Mcdonald	Caguas	724.8499999999999
Rose	Fernandez	Los Angeles	724.84
Mary	Nelson	Baltimore	724.82
Diana	Chen	Caguas	724.8199999999999
Mary	Burns	Federal Way	724.8100000000001
Mary	Orr	New York	724.7900000000001
Mary	Estrada	Caguas	724.77
Mary	Harmon	Caguas	724.74
Ralph	Smith	Caguas	723.97
Dylan	Rivera	Atlanta	723.94
Mary	Werner	El Paso	723.9200000000001
Edward	Wolfe	Compton	723.85
Willie	Parker	Madison	723.85
William	Landry	Tucson	723.75
Barbara	King	Caguas	722.97
James	Stafford	Las Vegas	722.8299999999999
Mary	Smith	Baltimore	721.9200000000001
Nathan	Stevens	Antioch	721.9100000000001
Kevin	Tran	Indianapolis	721.9100000000001
Mary	Mills	Freeport	721.9000000000001
Daniel	Smith	Indianapolis	721.9
Jane	Anderson	San Diego	721.9
Denise	Cohen	West Orange	721.89
Daniel	Bruce	La Mesa	721.87
Mary	Gross	Caguas	721.87
Ronald	Blackwell	Caguas	721.83
Hannah	Morton	Portland	721.83
Helen	Mcknight	Seattle	720.95
Mary	Smith	Caguas	719.98
Mary	Smith	South San Francisco	719.98
Mary	Meadows	Olathe	719.97
Henry	Smith	Memphis	719.97
Mary	Bowers	San Antonio	719.97
Mary	Daniel	Raleigh	719.97
Sharon	Smith	Caguas	719.97
Katherine	Bailey	Germantown	719.97
Charles	Bush	Caguas	719.97
Sean	Chung	Lancaster	719.97
Mary	Smith	Caguas	719.97
Mary	Anderson	Dearborn	719.97
Mary	Smith	Caguas	719.96
Joan	Rosales	Caguas	719.96
Diane	Flores	Caguas	719.96
Mary	Smith	Los Angeles	719.96
Mary	Spencer	Mount Pleasant	719.96
Angela	Franklin	Caguas	719.96
Mary	Clay	Caguas	719.96
Mary	Macdonald	Caguas	719.96
Jeffrey	Gardner	Caguas	719.96
Jessica	Lang	Perth Amboy	719.96
Edward	Wolfe	Compton	719.95
Brittany	Smith	Caguas	719.95
Mary	Meadows	Westland	719.95
Alexander	Smith	Cypress	719.95
Jacob	Wood	Bronx	719.95
Mary	Schwartz	Salina	719.95
Mary	Khan	San Antonio	719.95
Raymond	Smith	Milford	719.95
Jennifer	Moore	Martinez	719.95
Marie	Morales	Waukegan	719.95
Mary	Hopkins	Del Rio	719.95
Mary	Ross	Jackson	719.95
Patrick	Smith	Caguas	719.95
Deborah	Smith	Caguas	719.95
Frances	Meyer	Apopka	719.95
Kimberly	Smith	Caguas	719.95
Mary	Gill	Carlisle	719.95
Rebecca	Knight	Diamond Bar	719.95
Mark	Smith	Caguas	719.95
Nathan	Smith	Brooklyn	719.95
Mary	Lewis	El Centro	719.95
Grace	Snyder	Juana Diaz	719.95
Mary	Smith	Detroit	719.95
Mary	Smith	Caguas	719.95
Mary	Pena	Caguas	719.95
Mary	Mullins	Canyon Country	719.95
Mary	Anderson	Caguas	719.95
Timothy	Vega	Los Angeles	719.95
Mary	Smith	Caguas	719.95
Carol	Smith	Bridgeton	719.95
Mary	Miller	Caguas	719.95
Sharon	Ingram	Caguas	719.95
Mary	Bryan	Rego Park	719.95
Scott	Shaffer	Baltimore	719.95
Michael	Reed	Kailua	719.95
Mary	Anderson	Apex	719.95
Mary	Smith	Broomfield	719.95
Brandon	Williams	Bayamon	719.95
Donna	Smith	Tallahassee	719.95
Mary	Smith	Caguas	719.95
Madison	Smith	Caguas	719.95
Beverly	Smith	La Habra	719.95
Mary	Mcgrath	Caguas	719.95
Mary	Farley	San Francisco	719.95
Walter	Hamilton	Caguas	719.95
