fname	lname	city	order_amount
Maria	Smith	Fort Worth	499.86999999999995
Mary	Montgomery	Elyria	499.86999999999995
Rebecca	Smith	Rowland Heights	499.86
Mary	Smith	Cleveland	499.86
Mary	Smith	Tempe	499.86
Joshua	Mckenzie	Mililani	499.86
Mary	Smith	Alameda	499.86
Austin	Guzman	Rochester	499.86
Jason	Smith	Dallas	499.86
Karen	Turner	Edison	499.86
David	Lucas	Caguas	499.86
Melissa	Wilcox	Caguas	499.86
Mary	Smith	Enfield	499.85999999999996
Mary	Smith	Caguas	499.85999999999996
Rachel	Bailey	Caguas	499.85999999999996
Tyler	Smith	Baltimore	499.85
Mary	Smith	Washington	499.85
Christian	Smith	Caguas	499.84999999999997
Teresa	Garrett	Caguas	499.84999999999997
Margaret	Smith	Los Angeles	499.84000000000003
Stephanie	Smith	Sheboygan	499.84
Charles	Ramos	Martinsburg	499.84
David	Williams	Bend	499.83000000000004
Laura	Lopez	Long Beach	499.83000000000004
Christine	Jordan	West Chester	499.83
Bryan	Johnson	San Diego	499.83
Mary	Smith	Mission Viejo	499.83
Mary	Randolph	Bellingham	499.83
Mary	Blake	Wichita	499.83
Lauren	Smith	Philadelphia	499.8299999999999
Johnny	Smith	Buffalo	499.80999999999995
Mary	Allen	Escondido	499.8
John	Smith	Caguas	499.8
Mary	Cooper	Caguas	499.8
Mary	Smith	Simi Valley	499.8
Mary	Chan	Carlisle	499.8
Mary	Gallegos	Caguas	499.8
Amy	Smith	Caguas	499.8
Terry	Smith	Caguas	499.79999999999995
Donna	Aguilar	Michigan City	499.79999999999995
Mary	Smith	Columbia	498.98
Ralph	Smith	Columbia	498.96000000000004
Amanda	Hays	Caguas	498.91999999999996
Mary	Atkins	South Gate	498.90999999999997
Mary	Smith	Dallas	497.95000000000005
Janet	Wallace	Richmond	497.93000000000006
Ronald	Hanson	Union City	497.93
Mary	Pope	Tampa	497.93
Melissa	Taylor	Lakewood	497.92
Gary	Gonzalez	West Haven	497.9
Catherine	Zamora	Caguas	497.89
Mary	Brennan	Caguas	495.96000000000004
Mary	Lindsey	El Centro	495.95000000000005
Ralph	Pena	Honolulu	495.95000000000005
Mary	Smith	Atlanta	495.95000000000005
Mary	Proctor	Redmond	495.94
Helen	Smith	Orlando	495.94
Anna	Smith	Houston	495.93000000000006
Mary	Smith	Quincy	495.92999999999995
Margaret	Weeks	Caguas	495.9100000000001
Robert	Smith	Caguas	495.90999999999997
Mary	Shannon	Caguas	495.87
Mary	Le	Elk Grove	495.0
Carol	Smith	Caguas	495.0
Mary	Smith	Newark	495.0
Deborah	Smith	Campbell	494.98
Mary	Fry	Houston	494.97
Frank	Smith	San Jose	494.97
Melissa	Smith	Dallas	494.95000000000005
Sara	Logan	Chicago	494.95000000000005
Sean	Smith	Jonesboro	494.95
Amy	Smith	Normal	494.95
Tiffany	Wagner	Carson	494.93000000000006
Mary	Lindsey	El Centro	494.93000000000006
David	Smith	Virginia Beach	494.93
Mary	Kemp	Caguas	494.93
Mary	Brooks	Hickory	494.93
Frances	Mills	San Bernardino	494.93
Mary	Franco	New Bedford	494.92
Peter	Hart	Oviedo	494.91999999999996
Mildred	Short	Hollywood	494.91999999999996
Christian	Smith	Caguas	494.9100000000001
Mary	Smith	Los Angeles	494.9100000000001
Cheryl	Smith	Berwyn	494.9100000000001
Mary	Hudson	Williamsport	494.91
Kevin	Smith	New Brunswick	494.91
Barbara	Smith	Huntington Station	494.9
Mary	Smith	Moline	494.9
Anna	Smith	Houston	494.89000000000004
Jean	Bentley	Caguas	493.96000000000004
Lori	Perez	Caguas	493.96000000000004
Timothy	Smith	Miami	493.95000000000005
Mary	Ryan	Caguas	493.95000000000005
Brandon	Adkins	Ann Arbor	493.9
Christine	Smith	Spring Valley	493.88
George	Johns	Fresno	492.95
Carolyn	Charles	Chesapeake	491.96000000000004
Jack	Meyer	Caguas	491.96000000000004
Mary	Smith	Caguas	491.95000000000005
Katherine	Smith	Caguas	491.94000000000005
Nicholas	Smith	Staten Island	490.9200000000001
James	Ortiz	Caguas	490.9
Philip	Nixon	Caguas	489.99
Mary	Aguirre	Caguas	489.98
David	Smith	Elmhurst	489.98
Shirley	Smith	Saint Peters	489.98
Mary	Serrano	Caguas	489.98
Zachary	Smith	Weslaco	489.98
Donna	Smith	Santa Ana	489.98
Sarah	Becker	Caguas	489.98
Aaron	Smith	New York	489.98
Linda	Gordon	Greensboro	489.98
Virginia	Smith	Walnut	489.97
Mary	Olson	Caguas	489.97
Mary	Smith	Warren	489.97
Mary	Jones	Caguas	489.97
Mary	Smith	Littleton	489.97
Mary	Smith	Caguas	489.97
Alan	Kelly	Caguas	489.97
Mary	Shaw	Chicago	489.97
Melissa	Humphrey	Caguas	489.97
Kathleen	Smith	Forest Hills	489.97
Mary	Gilmore	Caguas	489.97
Alexander	Martin	Fullerton	489.97
Mary	Smith	Caguas	489.97
Elizabeth	Dixon	Cordova	489.97
Robert	Mendez	Fresno	489.97
Megan	Smith	Caguas	489.97
Andrew	Smith	Caguas	489.97
Jessica	Smith	Tustin	489.97
Mary	Holloway	Los Angeles	489.96000000000004
Mary	Cochran	Caguas	489.96000000000004
Mary	Yu	San Juan	489.96000000000004
Mary	Frost	Caguas	489.96000000000004
George	Johns	Fresno	489.96000000000004
Jack	Boyle	Riverside	489.96000000000004
Patrick	Morse	Caguas	489.96000000000004
Jacob	Smith	Caguas	489.96000000000004
Arthur	Smith	Newark	489.96000000000004
Ethan	Villanueva	Indianapolis	489.96000000000004
Jane	Cruz	Greensboro	489.96000000000004
Mary	Alvarez	Caguas	489.96000000000004
Mary	Howell	Caguas	489.96000000000004
Jeremy	Smith	Caguas	489.96000000000004
Lori	Baker	Caguas	489.96000000000004
Patricia	Vincent	Richmond	489.96000000000004
Karen	Smith	Elgin	489.96000000000004
James	Smith	West Lafayette	489.96000000000004
Elizabeth	Andrews	Princeton	489.96000000000004
Dorothy	Melton	San Diego	489.96000000000004
Donald	Odom	San Antonio	489.96000000000004
Mary	Pitts	Detroit	489.96000000000004
Willie	Jones	Chicago	489.96000000000004
Christopher	Bryant	Portland	489.96000000000004
Mary	Turner	Fairfield	489.96000000000004
Walter	Wright	Caguas	489.96000000000004
Philip	Smith	Austin	489.96000000000004
Mary	Smith	Caguas	489.96000000000004
Donald	Stanley	Brooklyn	489.96000000000004
Mary	Spencer	Alpharetta	489.96000000000004
Mary	Mcmahon	Caguas	489.96000000000004
Shirley	Stafford	Caguas	489.96000000000004
Jacqueline	Smith	Caguas	489.96000000000004
