fname	lname	city	order_amount
Mary	Smith	Caguas	889.8399999999999
Mary	Clarke	Baltimore	889.8399999999999
Janet	Schmidt	Oceanside	889.83
Helen	Christensen	Pasadena	889.83
Patricia	Smith	Caguas	889.8299999999999
Elizabeth	Smith	Caguas	889.8299999999999
Mary	Frye	Caguas	889.8299999999999
Mary	Shepherd	North Richland Hills	889.8299999999999
Mary	Baker	Caguas	889.82
Mary	Holloway	Porterville	889.82
Jerry	Smith	Beaverton	889.8199999999999
Mary	Johnson	Mentor	889.8199999999999
Mary	Jones	Detroit	889.8199999999999
Kathleen	Smith	Fort Lauderdale	889.8199999999999
Mary	Smith	Los Angeles	889.8199999999999
Mary	Smith	Powder Springs	889.8100000000001
Amber	Smith	New Brunswick	889.8100000000001
Crystal	Blake	Staten Island	889.81
John	Hubbard	Lancaster	889.8000000000001
Andrea	Johnson	Chicago	889.8
Mary	Davis	Honolulu	889.79
Carl	Smith	Caguas	889.77
William	Cunningham	Eugene	889.77
Larry	Sharp	Caguas	889.77
Roy	Hobbs	Tucson	889.76
Mary	Schwartz	Mechanicsburg	889.74
Benjamin	Duarte	San Juan	889.73
Paul	Stephenson	Caguas	889.7299999999999
Donna	Smith	Atlanta	889.72
Catherine	Guerra	Caguas	888.98
Michael	Smith	San Diego	888.95
Kenneth	Myers	Miami	888.95
Mary	Murray	North Bergen	888.9000000000001
Nicole	Garcia	Caguas	887.94
George	Stanley	Philadelphia	887.9300000000001
John	Rodgers	Marrero	887.9300000000001
John	Smith	Rego Park	887.9300000000001
Sean	Burch	Caguas	887.9200000000001
Christopher	Thompson	Oxnard	887.9100000000001
Tiffany	Berger	Caguas	887.9000000000001
Rebecca	Gallagher	Caguas	887.9000000000001
Nicholas	Smith	Lakewood	887.8700000000001
Jack	Smith	Caguas	887.87
Tammy	Chavez	Caguas	887.87
Mary	Rodriguez	Caguas	887.87
Jacqueline	James	Houston	887.83
Mary	Smith	Caguas	886.8600000000001
Mary	Smith	Fresno	885.94
Mary	Smith	Martinez	885.9300000000001
Gregory	Smith	Cleveland	885.9300000000001
Mary	Howell	Danbury	885.9200000000001
Mark	Reyes	Pompano Beach	885.8900000000001
Mary	Nielsen	Santa Ana	885.8800000000001
Mary	Smith	Caguas	885.8500000000001
Evelyn	Herring	Brooklyn	885.84
Jason	Robinson	Alhambra	884.95
Mary	Ryan	Lancaster	884.94
Aaron	Smith	Salt Lake City	884.94
Eric	Smith	Caguas	884.94
Kyle	Garcia	Glendale	884.9200000000001
Frances	Smith	Memphis	884.9200000000001
James	Smith	Frankfort	884.9100000000001
Mary	Pierce	Caguas	884.8900000000001
