fname	lname	city	order_amount
Robert	Smith	Lake Forest	299.96
Brian	Cantu	Caguas	299.96
Barbara	Mccarthy	Caguas	299.96
Mary	Mayo	Brooklyn	299.96
Melissa	Marsh	Roswell	299.96
Mary	Smith	Broken Arrow	299.96
Mary	Smith	Caguas	299.96
Jonathan	Blackwell	Caguas	299.96
Mary	Gray	Caguas	299.96
Harry	Smith	Caguas	299.96
George	Chambers	Caguas	299.96
Philip	Williams	Caguas	299.96
Mary	Galvan	Greensboro	299.96
Mary	Kelley	Salinas	299.96
Mary	Santana	Freeport	299.96
Martha	Kelly	Brandon	299.96
Mary	Watson	Lancaster	299.96
Brittany	Lynch	Dearborn	299.96
Sean	Smith	Rio Grande	299.96
Mary	Ruiz	Oceanside	299.96
Mary	James	Doylestown	299.96
Christine	Rosales	Sunnyvale	299.96
Joyce	Lopez	Freeport	299.96
