fname	lname	city	order_amount
Kenneth	Collins	Caguas	359.96
Joshua	Lewis	Catonsville	359.95000000000005
Marie	Smith	Reynoldsburg	359.95000000000005
John	Smith	San Bernardino	359.95000000000005
Mary	Smith	Caguas	359.95000000000005
Mary	Smith	Caguas	359.95000000000005
Anthony	Swanson	Hialeah	359.95000000000005
David	Middleton	Caguas	359.95000000000005
Mary	Robbins	Annapolis	359.95000000000005
Gloria	Smith	Florissant	359.95000000000005
Joan	Buckley	Bakersfield	359.95000000000005
Maria	Smith	Caguas	359.95000000000005
Margaret	Reid	Caguas	359.95000000000005
Mary	Rogers	Caguas	359.95000000000005
Harold	Jenkins	Fullerton	359.95000000000005
Doris	Smith	Fresno	359.95000000000005
Sara	Smith	Caguas	359.95000000000005
Mary	Hernandez	East Brunswick	359.95000000000005
Ronald	Scott	Caguas	359.95000000000005
Mary	Daniels	Caguas	359.95000000000005
Mary	Jenkins	Humacao	359.95000000000005
Ruth	Smith	New York	359.95000000000005
Mary	Chapman	Caguas	359.95000000000005
Mary	Elliott	Chicago	359.95000000000005
Mary	Smith	Caguas	359.95000000000005
Mary	French	Gilroy	359.95000000000005
Jean	Smith	Caguas	359.95000000000005
Mary	Smith	Hanford	359.95000000000005
James	Smith	Caguas	359.95000000000005
Pamela	Rivers	Caguas	359.95000000000005
Lori	Burns	San Jose	359.95
James	Park	Caguas	359.95
Mary	Contreras	Brooklyn	359.95
Kimberly	Buchanan	Caguas	359.95
Mary	Smith	Caguas	359.95
Wayne	Hardy	Mesquite	359.95
Paul	Stevenson	Bronx	359.95
Dorothy	Parrish	Caguas	359.95
Mary	Smith	Dundalk	359.95
Stephanie	Beasley	Loveland	359.94000000000005
Janice	Smith	Honolulu	359.94000000000005
Barbara	Nixon	Caguas	359.94
Mary	Hartman	Caguas	359.94
Mary	Smith	Caguas	359.94
Mary	Walker	Spring Valley	359.94
Mildred	Cole	Toa Baja	359.94
Rebecca	Austin	Caguas	359.94
Carl	Smith	Vega Baja	359.94
Rebecca	Smith	Caguas	359.94
Sara	Smith	Caguas	359.94
James	Holloway	Caguas	359.94
Bruce	Mccullough	Caguas	359.94
William	Morgan	Caguas	359.94
Bobby	Smith	Chicago	359.94
Henry	Carpenter	Chicago	359.94
Mary	Smith	Caguas	359.94
Mary	Smith	Caguas	359.94
Danielle	Smith	Bismarck	359.94
Andrew	Smith	Longmont	359.94
Joan	Haynes	Caguas	359.94
Keith	Wong	Caguas	359.94
Cynthia	Benjamin	Caguas	359.94
Sharon	Patterson	Caguas	359.94
Mary	Oneal	Brooklyn	359.94
Mary	Acevedo	Caguas	359.94
Tyler	Smith	Wheeling	359.94
Diana	Smith	Caguas	359.94
Tammy	Smith	Caguas	359.94
Mary	Smith	Chula Vista	359.94
Scott	Smith	Caguas	359.94
Henry	Smith	Caguas	359.94
Mary	Smith	Tempe	359.94
Adam	Wong	Caguas	359.94
Sarah	Smith	Caguas	359.94
Philip	Williams	Caguas	359.94
Lauren	Perez	Portland	359.94
Mary	Hall	Woodside	359.94
Christopher	Smith	Federal Way	359.94
Mary	Smith	Caguas	359.94
Mary	Levy	Caguas	359.94
Steven	Smith	Carol Stream	359.94
Jessica	Turner	Brooklyn	359.94
Kevin	Melton	Cupertino	359.94
Mary	Estes	Caguas	359.94
