fname	lname	city	order_amount
Frances	Mills	San Bernardino	599.95
Michelle	Powell	Aurora	599.95
Brandon	Smith	Yuma	599.95
Billy	Mooney	Caguas	599.95
Mary	Pollard	Highland Park	599.95
Mary	Anderson	Caguas	599.95
Rebecca	Waller	South San Francisco	599.95
Mary	Smith	Flushing	599.95
Mary	Ewing	Caguas	599.95
Timothy	Smith	El Paso	599.95
Barbara	Nelson	Houston	599.95
Melissa	Smith	Murfreesboro	599.95
Edward	Smith	Houston	599.95
Mary	Smith	Fort Worth	599.95
Danielle	Bell	Oceanside	599.95
Mary	Smith	Pasadena	599.95
Marilyn	Diaz	Houston	599.95
Mary	Ashley	Ridgewood	599.95
Mary	Summers	Caguas	599.95
Mary	Smith	Carrollton	599.95
Mary	Smith	Caguas	599.95
Brittany	Copeland	Caguas	599.95
Jacob	Smith	New York	599.95
Mary	Williams	Diamond Bar	599.95
Bryan	Smith	Sandusky	599.95
Joseph	Dougherty	Caguas	599.95
Mary	Adams	Caguas	599.95
Mildred	Hester	West Lafayette	599.95
Mary	Mercer	Tallahassee	599.95
Alan	Obrien	Caguas	599.95
Donald	Haynes	Caguas	599.95
Dennis	Meyer	Caguas	599.95
Mary	Vargas	Quincy	599.95
Mary	Chase	Lancaster	599.95
Mary	Brooks	Caguas	599.95
Mary	Jenkins	San Bernardino	599.95
Mary	Smith	Richmond	599.95
Gary	Everett	Toa Alta	599.95
Emily	Bryant	Opelousas	599.95
Mary	Smith	Caguas	599.95
Nicholas	Strickland	Union	599.95
Dylan	Knapp	Kaneohe	599.95
Mary	Bright	Caguas	599.95
Hannah	Marshall	San Benito	599.95
Mary	Camacho	Cordova	599.95
Victoria	Alvarez	Summerville	599.95
Zachary	Brown	Brooklyn	599.95
Mary	Blake	Wichita	599.95
Diane	Miller	Caguas	599.95
Mary	Smith	Caguas	599.95
Mary	Smith	Caguas	599.95
Stephen	Blair	Tonawanda	599.95
Mary	Smith	Canton	599.95
Mary	Smith	San Antonio	599.95
Margaret	Mitchell	Caguas	599.95
Mary	Andrews	Los Angeles	599.95
Crystal	Mills	Madison	599.95
Elizabeth	Ball	Houston	599.95
Jason	Cummings	Bakersfield	599.95
Nicole	Johnson	Philadelphia	599.95
Angela	Freeman	Detroit	599.95
Lisa	Smith	Caguas	599.95
Raymond	Smith	Brooklyn	599.95
Mary	Bautista	Oxnard	599.95
Shirley	Smith	San Marcos	599.95
Mary	Baldwin	Brooklyn	599.95
Mary	Smith	Tonawanda	599.95
Joshua	Smith	Memphis	599.95
Henry	Smith	Philadelphia	599.95
Jessica	Smith	Raleigh	599.95
Anna	Smith	Caguas	599.95
Mary	Price	Philadelphia	599.95
Mary	Smith	Henrico	599.95
Mary	Guerra	Caguas	599.95
Mary	Smith	Columbus	599.95
Mary	Vega	Caguas	599.95
Carolyn	Henderson	Caguas	599.95
Mary	Smith	Corona	599.95
Mary	Zimmerman	Wilmington	599.95
Amber	Pearson	Los Angeles	599.95
Patricia	Serrano	Houston	599.95
Christopher	Wilson	Eugene	599.95
Amber	Mercado	Caguas	599.95
Mary	Myers	Hialeah	599.95
Mary	Flores	Caguas	599.95
Amber	Smith	Caguas	599.95
Nicholas	Smith	Chicago	599.95
Andrew	Smith	Baltimore	599.95
Brandon	Haney	Caguas	599.95
Mary	Arnold	Caguas	599.95
Catherine	Peterson	Caguas	599.95
Doris	May	Spring Valley	599.95
Raymond	Smith	Milford	599.95
Mary	Smith	Augusta	599.95
Phillip	Smith	Irwin	599.95
Jessica	Humphrey	Hyattsville	599.95
Joshua	Davis	Caguas	599.95
David	Smith	Mililani	599.95
Johnny	Frederick	Caguas	599.95
Ruth	Brown	Caguas	599.94
Julia	Smith	Del Rio	599.94
Ronald	Hall	Chicago	599.94
James	Smith	Columbia	599.94
Amanda	Foster	Aurora	599.94
Marie	Harris	Caguas	599.94
Walter	Walton	Caguas	599.94
Donna	Smith	Augusta	599.94
Elizabeth	Smith	Caguas	599.94
Mary	Murray	North Bergen	599.94
Jordan	Smith	Stafford	599.94
Amber	Carr	Peabody	599.94
Kimberly	Mcgrath	Caguas	599.94
Brittany	Ryan	Silver Spring	599.94
Mary	Smith	Pompano Beach	599.94
Lawrence	Bryan	Jackson Heights	599.94
Mary	Smith	Simi Valley	599.94
Sandra	Burns	Dearborn	599.94
Kenneth	Tran	Cordova	599.94
Mary	Hernandez	Caguas	599.94
Paul	Sosa	Caguas	599.94
Andrew	Fernandez	Caguas	599.94
Matthew	Rasmussen	Reseda	599.94
Brenda	Simmons	Caguas	599.94
Christian	Wilson	Caguas	599.94
Kathryn	Smith	Weslaco	599.94
Mary	Smith	Cleveland	599.94
Mary	Payne	Ithaca	599.94
Mary	Smith	Hialeah	599.94
Roy	Smith	La Mirada	599.94
Mary	Drake	New York	599.94
William	Reyes	Crystal Lake	599.94
Brandon	Ruiz	Hayward	599.94
Mary	Smith	Tempe	599.9399999999999
Henry	Maldonado	Caguas	599.9399999999999
Kathy	Thomas	Katy	599.9399999999999
Mary	Smith	Caguas	599.9399999999999
Mary	Patterson	Hayward	599.9399999999999
Cynthia	Wallace	Newburgh	599.9399999999999
Walter	Marshall	Ontario	599.9399999999999
Mary	Dalton	Lake Forest	599.9399999999999
Mary	Parrish	Caguas	599.9399999999999
Mary	Ramos	Caguas	599.9399999999999
Ann	Burnett	Hampton	599.9300000000001
Evelyn	Smith	Corona	599.9300000000001
Barbara	Gordon	Los Angeles	599.9300000000001
James	Smith	Caguas	599.9300000000001
Robert	Holloway	Caguas	599.9300000000001
Mary	Alvarado	Burnsville	599.9300000000001
Jessica	Cochran	Miami	599.9300000000001
Mary	Smith	Caguas	599.9300000000001
Shirley	Stafford	Caguas	599.9300000000001
Jane	Smith	Greensburg	599.9300000000001
Karen	Gillespie	Dorchester Center	599.9300000000001
Mary	Goodman	Pekin	599.9300000000001
Mary	Cannon	Chicago	599.9300000000001
Douglas	Smith	Caguas	599.9300000000001
Mary	Smith	Caguas	599.9300000000001
Robert	Lopez	Sunnyvale	599.9300000000001
Paul	Smith	Caguas	599.9300000000001
Janice	Guzman	Spring Valley	599.9300000000001
Grace	Smith	Caguas	599.9300000000001
Megan	Fernandez	Caguas	599.9300000000001
Mary	Smith	Palmdale	599.9300000000001
Mary	Smith	Potomac	599.9300000000001
Michael	Smith	Dallas	599.9300000000001
Arthur	Fisher	Houston	599.9300000000001
Kyle	Wheeler	Webster	599.9300000000001
Mary	Andrews	Los Angeles	599.9300000000001
Linda	Smith	Elmhurst	599.9300000000001
Mary	Kim	Columbia	599.9300000000001
James	Kaiser	Colorado Springs	599.9300000000001
Mary	Luna	Caguas	599.9300000000001
Joe	Smith	Caguas	599.9300000000001
Dylan	Conner	Los Angeles	599.9300000000001
Mary	Gardner	West New York	599.9300000000001
Jonathan	Smith	Caguas	599.9300000000001
Mary	Smith	Ogden	599.9300000000001
Lisa	Harper	Fort Lauderdale	599.9300000000001
Amber	Smith	Lockport	599.9300000000001
George	Stanley	Philadelphia	599.9300000000001
