fname	lname	city	order_amount
Larry	Beltran	Pompano Beach	234.99
Mary	Smith	Caguas	234.98000000000002
Michelle	Torres	Los Angeles	234.98000000000002
Eugene	Smith	New Orleans	234.96
Elizabeth	Smith	Wichita	234.96
Mary	Smith	Columbus	234.96
Karen	Mcdonald	Juana Diaz	234.96
Jason	Ashley	Caguas	234.96
Willie	Stafford	Caguas	234.95
Jeffrey	Wilcox	Caguas	234.94
Emily	Smith	Massillon	234.94
Jessica	Cowan	Caguas	234.93
Mary	Patrick	Caguas	234.93
Mary	Bernard	Caguas	234.93
Harry	Blake	Brooklyn	234.92000000000002
Mary	Smith	Caguas	234.91000000000003
Jane	Smith	Tinley Park	233.95
Mary	Ramsey	San Juan	233.94000000000003
Jessica	Smith	Caguas	231.99
Joseph	Holt	Hialeah	231.99
Daniel	Henson	Memphis	231.98000000000002
Mary	Joyce	Caguas	231.98000000000002
Julia	Tucker	Caguas	231.98000000000002
Donna	Allen	Detroit	231.98000000000002
Alice	Smith	Caguas	231.98
Joshua	Taylor	Troy	231.97
Bobby	Howard	Caguas	231.97
Ann	Smith	Caguas	231.96
Mary	Curtis	Peoria	231.96
Mary	Berger	Caguas	231.95000000000002
Deborah	Mendez	Las Vegas	231.94
Alice	Sellers	Amarillo	231.94
Mary	Burton	Pomona	231.94
Samuel	Smith	Caguas	231.93
William	Smith	Irvington	230.90999999999997
Jordan	Taylor	Caguas	229.99
Scott	Smith	Mayaguez	229.99
Gary	Smith	Caguas	229.99
Sharon	Mercado	Chicago	229.99
Anna	Smith	Caguas	229.99
Barbara	Walters	Caguas	229.99
Mary	Solomon	Denver	229.99
Donna	Weber	Woodbridge	229.99
Teresa	Allen	South Gate	229.99
Mary	Smith	Caguas	229.99
Mary	Black	Caguas	229.99
Evelyn	Thompson	Caguas	229.99
Raymond	Smith	Ontario	229.99
Laura	Young	Pomona	229.99
Mary	Smith	New Orleans	229.99
Joseph	Pennington	Baytown	229.99
Elizabeth	Moody	Caguas	229.99
Megan	Watson	Caguas	229.99
Grace	Smith	Detroit	229.99
Jason	Smith	East Lansing	229.99
Benjamin	Ortiz	Caguas	229.99
Mary	Andrews	Laredo	229.99
Mary	Schmidt	North Hills	229.99
