fname	lname	city	order_amount
Donna	Smith	Las Vegas	1149.8400000000001
Jason	Smith	Elmhurst	1149.8400000000001
Catherine	Smith	Caguas	1149.8400000000001
Amber	White	Caguas	1149.8400000000001
Sean	Tate	Pittsfield	1149.8400000000001
Cheryl	Smith	El Monte	1149.8400000000001
Amanda	Marquez	Saint Paul	1149.8400000000001
Mary	Stevens	Denver	1149.8400000000001
Mary	Cohen	Summerville	1149.8400000000001
Nicole	Powers	Dallas	1149.84
Pamela	Smith	Jonesboro	1149.84
Mary	Smith	Philadelphia	1149.84
Theresa	Smith	Salina	1149.84
Betty	Phillips	Caguas	1149.8300000000002
Mary	Newman	Hyattsville	1149.8300000000002
Mary	Smith	Mechanicsburg	1149.83
Kimberly	Blair	El Paso	1149.83
Mary	Smith	Los Angeles	1149.83
Joseph	Smith	Caguas	1149.83
Frank	Smith	Caguas	1149.83
Lisa	Hensley	Caguas	1149.83
Mary	Smith	Chicago	1149.83
Carolyn	Henderson	Caguas	1149.8200000000002
Mary	Lara	O Fallon	1149.8200000000002
Ruth	Moore	Carol Stream	1149.82
Phillip	Brown	Caguas	1149.82
Jacqueline	Smith	Caguas	1149.82
Mary	Smith	Elmhurst	1149.82
Melissa	Benitez	Irving	1149.8100000000002
Amber	Adams	Ballwin	1149.8100000000002
Michael	Smith	Caguas	1149.81
Laura	Stevens	Los Angeles	1149.81
Lawrence	Keller	Mount Pleasant	1149.81
William	Smith	Tustin	1149.81
Ashley	Smith	El Paso	1149.81
Mary	Romero	San Francisco	1149.81
Theresa	Pearson	Lutz	1149.81
Mary	Mendoza	Stockbridge	1149.81
Mary	Smith	Caguas	1149.8000000000002
Jennifer	Smith	Lompoc	1149.8
Joseph	Smith	Chicago	1149.8
Martha	Evans	Caguas	1149.8
Madison	Mcfarland	New Castle	1149.8
Cynthia	Jimenez	Caguas	1149.7900000000002
Cynthia	Doyle	Caguas	1149.79
Victoria	Gross	Caguas	1149.79
Richard	Huffman	Caguas	1149.79
Jane	Nichols	Caguas	1149.79
William	Moore	Caguas	1149.7800000000002
Donald	Smith	Saginaw	1149.7800000000002
Mary	Mays	Caguas	1149.78
Mary	Payne	Dallas	1149.78
Aaron	Hudson	Ventura	1149.78
Susan	Fuller	San Jose	1149.78
Judy	Webb	Caguas	1149.77
Christopher	Curtis	Caguas	1149.77
Mary	Harris	Las Vegas	1149.77
Terry	Smith	Princeton	1149.77
Mary	Carlson	Clarksville	1149.75
Roger	Smith	Philadelphia	1149.74
Donald	Odom	San Antonio	1149.67
Austin	Buck	Caguas	1148.91
Ryan	Horton	Caguas	1148.8500000000001
Mary	Robbins	Las Vegas	1147.9
Mary	Smith	Salt Lake City	1147.9
Mary	Smith	Marrero	1147.88
Crystal	Ryan	Fort Lauderdale	1147.85
Brittany	Bentley	Saint Paul	1145.93
Lori	Burns	San Jose	1145.92
Mary	Obrien	Van Nuys	1145.92
Larry	Booker	Opelousas	1145.9
Mary	Richardson	Bronx	1144.93
Kathleen	Becker	Brooklyn	1144.9
Mary	Smith	Caguas	1144.8600000000001
Mary	Chan	Carlisle	1144.8600000000001
Mary	Frazier	Jamaica	1144.85
Mary	Smith	Caguas	1144.8400000000001
Justin	Jennings	San Diego	1144.75
Mary	Smith	Massillon	1143.8
Mary	Davenport	Brooklyn	1141.79
Zachary	Smith	Caguas	1139.95
Mary	Watts	Clarksville	1139.94
Mary	Smith	Caguas	1139.94
Terry	Long	Potomac	1139.94
Mary	Clark	Louisville	1139.94
Diana	Smith	Caguas	1139.94
Mary	Roberts	Caguas	1139.93
Michelle	Gilbert	Bronx	1139.93
Jane	Smith	Tempe	1139.93
Mary	Miller	Caguas	1139.93
Mary	Smith	Caguas	1139.93
Mary	Duncan	Caguas	1139.92
Billy	Butler	Caguas	1139.92
Donald	Gibbs	Lenoir	1139.92
Mary	Smith	Hayward	1139.92
Timothy	George	Costa Mesa	1139.92
Gloria	Smith	Powder Springs	1139.92
Donna	Preston	Hamtramck	1139.92
Mary	Smith	Lancaster	1139.91
Mary	Smith	Caguas	1139.91
Joshua	Lewis	Palatine	1139.91
Ruth	Petersen	Caguas	1139.91
Douglas	Haley	New York	1139.91
Mary	Smith	Marietta	1139.91
Daniel	Smith	Caguas	1139.91
Maria	Joseph	Los Angeles	1139.91
