fname	lname	city	order_amount
Mary	Chen	Caguas	1079.82
Mary	Schwartz	Salina	1079.82
Sandra	Allen	Waipahu	1079.82
Mary	Bowman	Humacao	1079.82
Janet	Smith	Caguas	1079.82
Anna	Wilson	Mesa	1079.8100000000002
Mary	Smith	Augusta	1079.81
Anthony	Leblanc	Milpitas	1079.81
Amber	Wall	Miami	1079.81
Mary	Smith	Caguas	1079.81
David	Sutton	Caguas	1079.8
Mary	Ward	Caguas	1079.7900000000002
Rachel	Smith	Caguas	1079.79
Mary	Smith	Trujillo Alto	1079.78
Mary	Smith	Lawrenceville	1079.78
David	Conrad	Caguas	1079.78
Mark	Lopez	Caguas	1079.78
George	Smith	Trujillo Alto	1079.78
Anthony	Young	Caguas	1079.7700000000002
Mary	Garcia	Brooklyn	1079.77
John	Roberson	Caguas	1079.75
Barbara	Nelson	Houston	1079.74
Mary	Smith	Hayward	1079.73
Scott	Humphrey	Caguas	1078.94
Shirley	Arnold	Caguas	1078.93
Roger	Conner	Westland	1078.8700000000001
Mary	Smith	Mount Pleasant	1077.92
Laura	Smith	Caguas	1077.88
Mary	Smith	Richmond	1075.93
Mary	Smith	Caguas	1075.93
Paul	Smith	Caguas	1075.93
Sara	Smith	San Marcos	1075.91
Mary	Chen	Caguas	1075.8600000000001
Robert	Holloway	Caguas	1074.96
Paul	Morton	Honolulu	1074.96
Pamela	Smith	Bronx	1074.95
Sara	Castillo	Caguas	1074.95
Mary	Lee	Riverside	1074.94
Mary	Salinas	Chicago	1074.93
Mary	Smith	Decatur	1074.92
Jesse	Joyce	Caguas	1074.92
Mary	Bender	Caguas	1074.91
Mary	Henderson	Caguas	1074.91
Betty	Phillips	Caguas	1074.89
Madison	Smith	Gardena	1074.8400000000001
Albert	Rush	Santa Ana	1074.84
Arthur	Garrison	Staten Island	1074.84
Mary	Lang	Oregon City	1074.8200000000002
Mary	Williams	Caguas	1074.81
Adam	Hodges	San Jose	1074.78
Keith	Smith	Caguas	1074.76
Mary	Page	Moreno Valley	1071.95
Teresa	Allen	Pompano Beach	1071.91
Jacob	Smith	Chicago	1071.9
Catherine	Smith	Laguna Hills	1071.85
Arthur	Ramos	Williamsport	1069.95
Mary	Herrera	Caguas	1069.94
Samuel	Mitchell	Caguas	1069.94
Debra	Gates	Chillicothe	1069.94
Jennifer	Mckenzie	Caguas	1069.94
Jessica	Peck	Lawrence	1069.94
Mary	Smith	Caguas	1069.94
Mark	Watts	Silver Spring	1069.93
Judith	Bailey	Caguas	1069.93
Sara	Smith	Caguas	1069.93
Kathryn	Smith	Albuquerque	1069.93
Lori	Clements	Caguas	1069.93
Robert	Smith	Caguas	1069.93
Matthew	Smith	Bell Gardens	1069.93
Betty	Spears	Carrollton	1069.93
Mary	Frye	Caguas	1069.92
Joseph	Young	Los Angeles	1069.92
Nathan	Taylor	Wayne	1069.92
Christina	Lewis	Caguas	1069.92
Scott	Keith	Chicago	1069.92
Mary	Smith	Decatur	1069.92
John	Stout	La Habra	1069.92
Mary	Hayden	Columbia	1069.91
Mary	Evans	Caguas	1069.91
Lawrence	Harrison	Caguas	1069.91
Jennifer	Summers	Tallahassee	1069.91
Thomas	Jimenez	Huntington Beach	1069.91
Teresa	Gray	Caguas	1069.91
Mary	Coleman	Orlando	1069.91
Elizabeth	Smith	El Paso	1069.91
Mary	Hall	Scottsdale	1069.91
Judy	Arnold	Caguas	1069.91
Tammy	Smith	Caguas	1069.91
Mary	Smith	Orlando	1069.91
Joseph	Smith	Caguas	1069.91
Mary	Willis	Middletown	1069.91
Mary	Smith	Richmond	1069.91
Janet	Smith	Caguas	1069.91
Michelle	Cross	Antioch	1069.91
Mary	Coleman	Diamond Bar	1069.91
Lauren	Rush	Chino	1069.91
Mary	Smith	Orlando	1069.91
Andrew	Marshall	Hollywood	1069.91
Daniel	Young	Caguas	1069.91
Anna	Bailey	Brooklyn	1069.91
Sarah	Browning	Honolulu	1069.91
Michael	Smith	Caguas	1069.91
Mary	Smith	Stockton	1069.91
Mary	Porter	Plainfield	1069.9099999999999
Mary	Hayden	Columbia	1069.9099999999999
Mary	Carrillo	Long Beach	1069.9
Debra	Harvey	Caguas	1069.9
Mary	Kim	Columbia	1069.9
Mary	Ayers	Los Angeles	1069.9
Mary	Wagner	Caguas	1069.9
James	Roy	San Juan	1069.9
Rachel	Smith	Saint Paul	1069.9
Donald	Davis	Eugene	1069.9
Mary	Smith	Des Plaines	1069.9
Rachel	Smith	Cleveland	1069.9
