fname	lname	city	order_amount
Steven	Bond	Caguas	399.96
George	Simmons	Caguas	399.96
Mary	Ayala	Vega Baja	399.96
Mary	Smith	Santa Ana	399.96
Judy	Smith	Atlanta	399.96
Mary	Smith	Las Vegas	399.96
Mary	Fuentes	Oxnard	399.96
Cheryl	Smith	Berwyn	399.96
Donna	Jones	Albany	399.96
Katherine	Smith	Pico Rivera	399.96
Brandon	Sullivan	Caguas	399.96
Rose	Fernandez	Los Angeles	399.96
Mary	Smith	Roseburg	399.96
Mary	Clark	Jersey City	399.96
Mary	King	Caguas	399.96
Mary	Smith	Lansdale	399.96
Mary	Gilbert	Detroit	399.96
Patrick	Baker	Caguas	399.96
Timothy	Lee	Caguas	399.96
Katherine	Lawrence	Dallas	399.96
Vincent	Smith	Cupertino	399.96
William	Olsen	Ontario	399.96
Mary	Hart	Los Angeles	399.96
Nathan	Butler	Caguas	399.96
Lori	Clements	Caguas	399.96
Karen	Smith	East Lansing	399.96
Evelyn	Bradford	Hamtramck	399.96
Mary	Cain	Caguas	399.96
Mary	Smith	Opelousas	399.96
Virginia	Le	Mcallen	399.96
Maria	Smith	Washington	399.96
Timothy	Rojas	Caguas	399.96
Benjamin	Arroyo	West Orange	399.96
Matthew	Caldwell	Caguas	399.96
Tiffany	Mcdaniel	Highland Park	399.96
Mary	Rose	Caguas	399.96
Christopher	Sosa	Saint Louis	399.96
Richard	Smith	Germantown	399.96
Mary	Mcgrath	Caguas	399.96
Daniel	Glover	Caguas	399.96
Mary	Smith	Tempe	399.96
Jordan	Moran	Long Beach	399.96
Danielle	Edwards	Tempe	399.96
Christine	Ford	West Covina	399.96
Nicole	Case	Caguas	399.96
Roger	Cordova	Caguas	399.96
Mary	Smith	Caguas	399.96
Melissa	Smith	Murfreesboro	399.96
Mary	Smith	New York	399.96
Jeremy	Smith	Caguas	399.96
Roy	Smith	Houston	399.96
Kimberly	Clark	Mesquite	399.96
Mary	Smith	Caguas	399.96
Mary	Merritt	San Jose	399.96
Mary	Weiss	Huntington Beach	399.96
Mary	Smith	Caguas	399.96
Emily	Alexander	Victorville	399.96
Emma	Richards	Caguas	399.96
Kimberly	Smith	Caguas	399.96
Judith	Smith	Opa Locka	399.96
Mary	Smith	Indianapolis	399.96
Timothy	Smith	Longview	399.96
Melissa	Kemp	Caguas	399.96
Mary	Smith	Palmdale	399.96
Mary	Smith	San Jose	399.96
Christopher	Smith	Crown Point	399.96
Mary	Bennett	Caguas	399.96
Mary	Kirk	Caguas	399.96
Mary	Smith	Detroit	399.96
Donald	Lucero	Brooklyn	399.96
Mary	Chapman	Caguas	399.96
Thomas	Reyes	Daly City	399.96
Mary	Smith	Caguas	399.96
Kathleen	Glover	Memphis	399.96
Mary	Smith	Phoenix	399.96
Ruth	Bush	Los Angeles	399.96
Mary	Rogers	Decatur	399.96
Martha	Richmond	Caguas	399.96
Lori	Smith	Caguas	399.96
Henry	Smith	Pekin	399.96
Mary	Smith	Las Vegas	399.96
Danielle	Smith	Caguas	399.96
Mary	Smith	Wayne	399.96
Mary	Cole	San Diego	399.96
Tyler	Austin	Caguas	399.96
Mary	Woodward	Caguas	399.96
Theresa	Atkins	Caguas	399.96
James	Smith	Caguas	399.96
Mary	Summers	Simi Valley	399.96
Jennifer	Cooper	New York	399.96
Mary	Smith	San Antonio	399.96
Kenneth	King	Marion	399.96
Andrew	Smith	Caguas	399.96
Roger	Smith	Caguas	399.96
Phillip	Smith	East Lansing	399.96
Mary	Smith	Murfreesboro	399.96
Frank	Livingston	Caguas	399.96
Mary	Garcia	Portland	399.96
Emma	Smith	Fremont	399.96
Jessica	Smith	Caguas	399.96
Mary	Smith	Bronx	399.96
Mary	Richmond	Caguas	399.96
Mary	Hunter	West Orange	399.96
Mary	Smith	Caguas	399.96
Katherine	Smith	Caguas	399.96
Mary	Ryan	Lancaster	399.96
Roger	Smith	Catonsville	399.96
Mary	Smith	Caguas	399.96
Raymond	Smith	Douglasville	399.96
Mary	Smith	Granada Hills	399.96
Janice	Ward	Caguas	399.96
Barbara	Gordon	Los Angeles	399.96
Mary	Miller	Caguas	399.96
Charles	Williamson	Caguas	399.96
Charles	Burns	Caguas	399.96
Zachary	Reyes	Caguas	399.96
Mary	Ortiz	Caguas	399.96
Elizabeth	Smith	Cerritos	399.96
Christopher	Curtis	Caguas	399.96
Amanda	Sanders	Norcross	399.96
Sarah	Smith	Apex	399.96
Nicholas	Smith	Colton	399.96
Mary	Smith	Los Angeles	399.96
Willie	Parker	Madison	399.96
Mary	Martinez	Chicago	399.96
James	Holmes	Hilliard	399.96
Sandra	Allen	Waipahu	399.96
Mary	Smith	Washington	399.96
Mark	Beltran	Caguas	399.96
Stephen	Smith	Caguas	399.96
Michael	Wise	Caguas	399.96
Jonathan	Smith	Panorama City	399.96
Mary	Smith	Los Angeles	399.96
Andrea	Smith	Hampton	399.96
Dennis	Durham	San Sebastian	399.96
Mary	Lane	Caguas	399.96
Mary	Smith	Hilliard	399.96
Michael	Wiley	Harlingen	399.96
Nancy	Bryant	Caguas	399.96
Mary	Sutton	Clementon	399.96
Mary	Brady	Caguas	399.96
Mary	Smith	Aurora	399.96
Judith	Smith	Arlington Heights	399.96
Mary	Smith	Caguas	399.96
Jose	Wright	Round Rock	399.96
Alan	Boyle	Phoenix	399.96
Mary	Smith	Bayamon	399.96
Mary	Hurley	Elgin	399.96
Mary	Smith	Caguas	399.96
Joseph	Jackson	Caguas	399.96
Betty	Rhodes	Caguas	399.96
Jane	Smith	Fort Lauderdale	399.96
Mary	Delacruz	Oxnard	399.96
Amanda	Smith	Saint Louis	399.96
Carolyn	Smith	Atlanta	399.96
Mary	Brown	Los Angeles	399.96
Mary	Smith	Caguas	399.96
Barbara	Duran	Caguas	399.96
Mary	Larsen	Caguas	399.96
Mary	Morton	Caguas	399.96
Mary	Jackson	Detroit	399.96
Rebecca	Smith	Caguas	399.96
Mary	Mcintyre	Morrisville	399.96
Megan	Taylor	Fairfield	399.96
Mary	Ortiz	Caguas	399.96
Mary	Smith	Canton	399.96
Jessica	Smith	Tustin	399.96
Mary	Smith	Pekin	399.96
Mary	Ortiz	Cordova	399.96
Steven	Williams	Jersey City	399.96
Mary	Smith	Houston	399.96
Mary	Nguyen	North Las Vegas	399.96
Kimberly	Smith	Caguas	399.96
Sean	Smith	Bloomfield	399.96
Roy	Smith	Manati	399.96
Jack	Frost	York	399.96
Deborah	Smith	Caguas	399.96
Mary	Gill	Caguas	399.96
William	Robbins	Caguas	399.96
Hannah	Smith	Fresno	399.96
Stephen	Lee	San Antonio	399.96
Theresa	Smith	Caguas	399.96
William	Berg	Caguas	399.96
Mary	Brock	Caguas	399.96
Kenneth	Smith	New Haven	399.96
Jerry	Smith	Bronx	399.96
Mary	Watson	Katy	399.96
Lawrence	Butler	Caguas	399.96
Mary	Hernandez	Wheeling	399.96
Patricia	Lewis	Caguas	399.96
Mary	Leon	New Brunswick	399.96
Grace	English	Caguas	399.96
Michelle	Moss	Caguas	399.96
Mary	Smith	West Covina	399.96
Teresa	Ritter	Caguas	399.96
