fname	lname	city	order_amount
Mary	Morgan	Caguas	959.8600000000001
Mary	Simon	Los Angeles	959.86
Mary	Castillo	Laredo	959.86
Stephanie	Archer	Caguas	959.86
Sharon	Patterson	Caguas	959.86
Catherine	Smith	Saint Louis	959.86
Zachary	Smith	Caguas	959.86
Mary	Wu	Caguas	959.86
Charles	Smith	Sun Valley	959.86
Mark	Gamble	Brooklyn	959.8599999999999
Mary	Smith	Chicago	959.8500000000001
Dorothy	Hawkins	Greensburg	959.8500000000001
John	Campos	Massillon	959.8500000000001
Sean	Smith	Rio Grande	959.8500000000001
Andrea	Lawson	Caguas	959.8500000000001
Jordan	Mcgee	Memphis	959.85
Julia	Hicks	Greeley	959.85
Aaron	Carr	Azusa	959.85
Mary	Warner	Stamford	959.85
Aaron	Kennedy	Philadelphia	959.85
Donna	Wilson	Miami	959.85
Mary	Stone	Caguas	959.8499999999999
Tammy	Leblanc	Caguas	959.8499999999999
Mary	Hernandez	West Covina	959.8400000000001
Mary	Coleman	Caguas	959.8400000000001
Denise	Smith	Chicago	959.84
Mary	Parsons	Far Rockaway	959.84
Crystal	Peters	Massapequa	959.84
Mary	Smith	Caguas	959.84
Margaret	Knight	New York	959.84
Mary	Mccarthy	Beaverton	959.84
Mary	Haas	Caguas	959.84
Mary	Mccarthy	Los Angeles	959.84
Mary	Murray	Caguas	959.83
Kenneth	Collins	Caguas	959.83
Michelle	Acosta	Santa Cruz	959.83
Andrew	Nguyen	Union City	959.83
Emma	Smith	Caguas	959.8299999999999
Mary	Smith	Santa Cruz	959.8299999999999
Stephanie	Hodges	Miami	959.8299999999999
Mark	Smith	Greensboro	959.8299999999999
Hannah	Thompson	Caguas	959.8200000000002
Mary	Smith	Moreno Valley	959.82
Joyce	Smith	Caguas	959.82
Donna	Smith	Clementon	959.82
Catherine	Flowers	San Jose	959.82
Mary	Padilla	Oak Lawn	959.81
Mark	Frank	Caguas	959.8
Joseph	Matthews	North Tonawanda	959.79
Mary	Bowman	Los Angeles	959.77
Jerry	Sandoval	Elgin	959.76
Evelyn	Jefferson	Caguas	959.6800000000001
Matthew	Montgomery	Toms River	958.95
Albert	Smith	Caguas	958.9200000000001
Mary	Smith	Endicott	957.9100000000001
Mildred	Burke	Carolina	957.8800000000001
David	Cobb	Caguas	957.8700000000001
Mary	Hanna	Caguas	957.87
Victoria	Hines	Bakersfield	957.85
Mary	Clarke	Baltimore	957.8400000000001
Anna	Kelly	Troy	957.84
Michelle	Bennett	Spring	956.78
Cynthia	Smith	Los Angeles	955.9300000000001
Mary	Cooley	Caguas	955.9200000000001
Mary	Bishop	Caguas	955.8800000000001
Michelle	Bennett	Spring	955.79
Jacob	Perkins	Caguas	954.94
Andrew	Rasmussen	Dallas	954.94
Diana	Cordova	Bronx	954.94
Jeffrey	Smith	Colorado Springs	954.9300000000001
Mary	Alexander	Philadelphia	954.9300000000001
Mary	Cooke	Detroit	954.9000000000001
Patrick	Murphy	New Haven	954.8700000000001
Mary	Romero	Roseville	954.8600000000001
Mary	Smith	Juana Diaz	954.86
Ann	Mercado	Caguas	954.85
Frances	Smith	Sugar Land	954.83
Robert	Smith	San Diego	954.8100000000001
Michael	Delgado	San Diego	954.81
Mary	Price	Caguas	954.8000000000001
Mary	Cervantes	Vega Baja	954.76
Paul	Smith	Sheboygan	953.95
Deborah	Smith	Caguas	953.9100000000001
Mary	Curtis	Caguas	953.9000000000001
Mildred	Burke	Carolina	953.9
Mary	Stark	Caguas	953.8900000000001
Ronald	Mcneil	Caguas	953.88
Deborah	Smith	New Bedford	953.84
Juan	Pena	Caguas	953.8
Rachel	Smith	Henderson	953.76
Arthur	Garrison	Staten Island	951.9300000000001
Jason	Riggs	Morrisville	951.91
Mary	Hernandez	Bronx	951.9000000000001
Vincent	Valenzuela	Caguas	951.8599999999999
Michael	Martin	Chicago	951.8399999999999
Mary	Smith	Carlsbad	951.82
Mary	Chan	Miami	951.81
Victoria	Gallagher	Caguas	949.98
William	Smith	Caguas	949.98
Mary	Anderson	Dearborn	949.98
Ruth	Farrell	Caguas	949.97
Aaron	Riddle	Brooklyn	949.97
Rebecca	Smith	Caguas	949.97
Nathan	Smith	Caguas	949.97
Mary	Smith	Caguas	949.96
Laura	Young	Pomona	949.96
Mary	Allen	San Diego	949.96
James	Goodwin	Florissant	949.96
Mary	Pearson	Rego Park	949.96
Frank	Gillespie	Vista	949.96
Charles	Day	Tonawanda	949.96
Heather	Smith	Caguas	949.96
Mary	Smith	North Hollywood	949.96
Mary	Suarez	Greeley	949.96
Sandra	Allen	Waipahu	949.96
Mary	Smith	Newark	949.96
Mary	Smith	Caguas	949.96
Daniel	Maxwell	San Diego	949.96
Ashley	Aguirre	Caguas	949.96
Sharon	Smith	Caguas	949.96
Mary	Small	Columbus	949.96
Mary	Pace	Asheboro	949.96
James	Grant	Caguas	949.96
