fname	lname	city	order_amount
Pamela	Smith	Pompano Beach	1344.8500000000001
Mary	Savage	Lancaster	1343.8899999999999
Rose	Smith	Caguas	1343.8300000000002
Richard	Smith	Bell Gardens	1343.82
Mary	Hernandez	Compton	1341.88
Jennifer	Brown	Bellflower	1341.85
Mary	Gregory	Taunton	1341.8300000000002
Daniel	Smith	Clovis	1339.94
Samuel	Smith	Marietta	1339.92
Roger	Bowman	New Haven	1339.92
Michelle	Horn	Los Angeles	1339.91
Rachel	Fuentes	Brooklyn	1339.91
Julia	Tucker	Caguas	1339.9
Mark	Ayers	Houston	1339.9
Bruce	Cruz	Caguas	1339.9
Joe	Smith	Caguas	1339.9
Matthew	Norman	Caguas	1339.9
Diana	Smith	Caguas	1339.9
Martha	Smith	Newark	1339.9
Megan	Mills	Caguas	1339.9
William	Clay	West Chester	1339.89
Terry	Smith	Caguas	1339.89
Mary	Duncan	Caguas	1339.89
Mary	Gardner	Caguas	1339.89
Johnny	Smith	Caguas	1339.89
Christopher	Smith	Round Rock	1339.89
Mary	Maldonado	Caguas	1339.89
Mary	Mullins	New York	1339.88
Emily	May	Brandon	1339.88
Matthew	Roach	Phoenix	1339.88
Scott	Keith	Chicago	1339.88
Mary	Jacobs	Corona	1339.88
Jason	Smith	Salem	1339.88
Robert	Holloway	Caguas	1339.8799999999999
Mildred	Smith	Pawtucket	1339.8700000000001
Mary	Smith	Washington	1339.8700000000001
Mary	Jordan	Doylestown	1339.8700000000001
Donna	Gomez	Brooklyn	1339.8600000000001
Margaret	Daniel	Carlsbad	1339.8600000000001
Mary	Smith	Baltimore	1339.8600000000001
Mary	Martinez	Clarksville	1339.8500000000001
David	Smith	San Francisco	1339.8500000000001
Albert	Smith	Wheaton	1339.8500000000001
Mary	Smith	Caguas	1339.8500000000001
Beverly	Smith	Philadelphia	1339.85
Mary	Lawrence	Philadelphia	1339.85
Madison	Morris	Caguas	1339.8400000000001
Katherine	Kramer	Daly City	1339.8400000000001
Mary	Smith	Caguas	1339.8400000000001
Catherine	Pacheco	Caguas	1339.83
Mary	Rodriguez	Caguas	1339.8200000000002
Victoria	Stevens	Caguas	1339.82
Henry	Hamilton	Caguas	1339.82
Mary	Smith	Decatur	1339.8100000000002
Mary	Ruiz	Oceanside	1339.8100000000002
Mary	Smith	Caguas	1339.81
Mary	Smith	Caguas	1339.8
Barbara	Barnes	Caguas	1339.8
Dorothy	Smith	Chicago	1339.7900000000002
Joseph	Brown	Caguas	1339.79
Diana	Smith	Caguas	1339.79
Peter	Smith	Caguas	1339.76
Amy	Smith	Houston	1339.73
Mary	Jimenez	Bayamon	1334.89
Sharon	Smith	Caguas	1334.8600000000001
Nancy	Bryant	Caguas	1334.8400000000001
Donald	Smith	Denton	1334.8300000000002
Michael	Garcia	Caguas	1333.84
Linda	Murray	Pompano Beach	1331.87
Virginia	Ford	Caguas	1329.95
Mary	Rios	Kaneohe	1329.95
Sara	Rich	Caguas	1329.94
Charles	Smith	Caguas	1329.94
Mary	Smith	Reynoldsburg	1329.94
Doris	Smith	Germantown	1329.94
Mary	Cole	Caguas	1329.93
