fname	lname	city	order_amount
Mary	Holmes	Peoria	774.82
Mary	Watts	Clarksville	774.82
Jose	Smith	Westminster	774.8199999999999
Adam	Smith	Caguas	774.8000000000001
Mary	Carlson	Caguas	774.8
Emma	Smith	Caguas	773.95
Mary	Williams	Lakewood	773.86
Robert	Mendez	Fresno	772.9100000000001
Tiffany	Wagner	Carson	771.94
Mary	Smith	Caguas	771.9300000000001
Sandra	Smith	Honolulu	771.9300000000001
Mary	Weber	Dayton	771.9300000000001
Kimberly	Ferguson	Mchenry	771.8900000000001
Mary	Walsh	Jacksonville	771.8900000000001
Stephanie	Larson	Lynn	771.87
Helen	Smith	Michigan City	771.84
Barbara	Thompson	Caguas	770.83
Jordan	Smith	Stafford	769.98
Hannah	Deleon	Chicago	769.97
Barbara	Campos	Caguas	769.97
Mary	Preston	Napa	769.96
Grace	English	Caguas	769.96
Mary	Fields	Brooklyn	769.96
Mary	Jones	La Mirada	769.96
Mary	Powell	Las Vegas	769.96
Mary	Smith	Waipahu	769.96
Mary	Smith	Caguas	769.96
Anna	Smith	El Paso	769.96
Rachel	Smith	Henderson	769.96
Richard	Welch	Escondido	769.96
Mary	Smith	Norwalk	769.96
Douglas	Mcbride	Union	769.96
Mary	Lopez	Madison	769.96
Jose	Smith	Miami	769.96
Donna	Smith	Lawton	769.96
Megan	Moreno	Caguas	769.96
Joseph	Smith	North Bergen	769.96
Mary	Garcia	Bend	769.96
Mary	Smith	Yonkers	769.96
Larry	Smith	Caguas	769.96
Mary	Smith	Saint Louis	769.96
Janice	Hutchinson	Victorville	769.96
Mary	Allen	Huntington Beach	769.96
Roy	Smith	Manati	769.95
Mary	Smith	Greenville	769.95
Mary	Barnes	Caguas	769.95
Mary	Smith	North Bergen	769.95
Michael	Harmon	Bakersfield	769.95
Elizabeth	Smith	Caguas	769.95
Daniel	Henson	Memphis	769.95
Mary	Clay	Arlington Heights	769.95
Mary	Schroeder	Laredo	769.95
Michelle	Waters	Caguas	769.95
Mary	Romero	Caguas	769.95
Mary	Drake	Richmond	769.94
Mary	Kidd	Sylmar	769.94
Brian	House	Anaheim	769.94
Mary	French	Pawtucket	769.94
John	Burns	Jamaica	769.94
Jonathan	Keith	Caguas	769.94
Mary	Morgan	Chicago	769.94
Mary	Long	Caguas	769.94
Timothy	Gilbert	Caguas	769.94
Mary	Smith	Ogden	769.94
Samuel	Smith	Caguas	769.94
Mary	Smith	Brooklyn	769.94
Maria	Smith	Sanford	769.94
Alice	Rodriguez	Bronx	769.94
Mary	Schmidt	Chicago	769.94
Shirley	Smith	North Tonawanda	769.94
Brittany	Smith	Caguas	769.94
Nicholas	Snyder	Caguas	769.94
Susan	Wright	North Las Vegas	769.94
Matthew	Smith	San Antonio	769.9300000000001
Ruth	Smith	Brooklyn	769.9300000000001
Karen	Smith	Elgin	769.9300000000001
Mary	Lee	Caguas	769.9300000000001
Mary	Mack	Carol Stream	769.9300000000001
Jean	Fuentes	Las Vegas	769.9300000000001
Mary	Parks	Tustin	769.9300000000001
Angela	Merritt	Bakersfield	769.9300000000001
Nancy	Bryant	Caguas	769.9300000000001
Jeffrey	Wright	Caguas	769.9300000000001
Robert	Smith	Chicago	769.9300000000001
Mary	Smith	Middletown	769.9300000000001
Richard	Smith	San Jose	769.9300000000001
Theresa	Smith	Detroit	769.9300000000001
Donna	Smith	Pompano Beach	769.9300000000001
Mary	Anderson	Caguas	769.9300000000001
Mary	Smith	Las Vegas	769.9300000000001
Mary	Garner	Philadelphia	769.9300000000001
Mary	Hernandez	Caguas	769.9300000000001
Joseph	Smith	Orlando	769.9300000000001
Alexander	Medina	Caguas	769.9300000000001
Sean	Burch	Caguas	769.9300000000001
Martha	Sullivan	Los Angeles	769.9300000000001
Madison	Jackson	Quincy	769.9300000000001
Kenneth	Prince	Caguas	769.9300000000001
Mary	Smith	Caguas	769.9300000000001
Kenneth	Price	Catonsville	769.9300000000001
Ralph	Smith	La Mesa	769.9300000000001
Dylan	Preston	Caguas	769.9300000000001
Mary	Smith	Marietta	769.9300000000001
Benjamin	Smith	Brooklyn	769.9300000000001
Larry	House	Waukegan	769.9300000000001
Lori	Davis	Caguas	769.9300000000001
Mary	Gentry	Caguas	769.9300000000001
Willie	Sanders	Sacramento	769.9300000000001
Mary	Wilson	Los Angeles	769.9300000000001
Mary	Smith	Los Angeles	769.9300000000001
Barbara	Martin	Caguas	769.9300000000001
Mary	Howell	Van Nuys	769.9300000000001
Mary	Smith	Miami	769.9300000000001
Shirley	Smith	Chicago	769.9300000000001
Benjamin	Cole	Austin	769.9300000000001
Mary	Miller	Chicago	769.9300000000001
Paul	Hanna	Rock Hill	769.9300000000001
Kathleen	Wilkinson	Milpitas	769.9300000000001
Emma	Smith	Caguas	769.9300000000001
Aaron	Williamson	Memphis	769.9300000000001
Mary	Smith	Caguas	769.9300000000001
Jordan	Taylor	Caguas	769.9300000000001
Mary	Smith	Caguas	769.9300000000001
Jeremy	Smith	Atlanta	769.9300000000001
Martha	Bolton	Caguas	769.9300000000001
Phillip	Smith	Bristol	769.9300000000001
Carol	Merritt	Caguas	769.9300000000001
Janice	Smith	Caguas	769.9300000000001
Jeffrey	Lara	Chandler	769.9300000000001
Katherine	Spence	Encinitas	769.9300000000001
Mary	Smith	La Mesa	769.9300000000001
Mary	Vega	Caguas	769.9300000000001
Olivia	Ortiz	Caguas	769.9200000000001
Gary	Meza	Rego Park	769.9200000000001
Daniel	Smith	South Richmond Hill	769.9200000000001
Kimberly	Kramer	Caguas	769.9200000000001
John	Walter	Holland	769.9200000000001
Lisa	Edwards	Bakersfield	769.9200000000001
Sandra	Gordon	Caguas	769.9200000000001
Kathy	Smith	Hilliard	769.9200000000001
Michael	Hall	Phoenix	769.9200000000001
Michael	Smith	Richmond	769.9200000000001
Mary	Stevens	Denver	769.9200000000001
Matthew	Burgess	Milwaukee	769.9200000000001
William	Spears	Caguas	769.9200000000001
Mary	Scott	Caguas	769.9200000000001
Mary	Erickson	Opa Locka	769.9200000000001
Joseph	Smith	Caguas	769.9200000000001
Mary	Smith	Los Angeles	769.9200000000001
Mary	Riley	Granada Hills	769.9200000000001
Mary	Strong	Spokane	769.9200000000001
Mary	Soto	Caguas	769.92
John	Smith	Caguas	769.92
Mary	Moore	Hanford	769.9100000000001
Teresa	Salazar	Yauco	769.9100000000001
Mary	Harris	Bronx	769.9100000000001
Bobby	Pope	Chicago	769.9100000000001
Billy	Smith	Toms River	769.9100000000001
Christopher	Clayton	Roswell	769.9100000000001
Mary	Adams	Apex	769.9100000000001
Mary	Frazier	Richardson	769.9100000000001
Mary	Jones	Caguas	769.9100000000001
David	Hayes	Escondido	769.9100000000001
Mary	Smith	Bronx	769.9100000000001
Paul	Trevino	West Chester	769.9100000000001
Jose	Warner	Dearborn	769.9100000000001
Jessica	Smith	Newark	769.9100000000001
Alice	Barnes	Caguas	769.9100000000001
Mary	Mays	Caguas	769.9100000000001
Cheryl	Smith	Caguas	769.9100000000001
Melissa	Baker	Del Rio	769.9100000000001
Janet	Glover	Carmichael	769.9100000000001
Mary	Smith	Caguas	769.9100000000001
Marie	Snyder	Brooklyn	769.9100000000001
Mary	Smith	Asheboro	769.9100000000001
Carolyn	Ritter	Caguas	769.9100000000001
Gary	Stuart	Saint Louis	769.91
Mary	Smith	Caguas	769.91
Mary	Smith	Caguas	769.91
Mary	Chen	Caguas	769.9000000000001
Barbara	Smith	Caguas	769.9000000000001
Mary	Smith	Milford	769.9000000000001
Mark	Nunez	Los Angeles	769.9000000000001
Christian	Calderon	Salt Lake City	769.9000000000001
Jennifer	Compton	Chicago	769.9000000000001
Willie	Smith	Philadelphia	769.9000000000001
Rebecca	Smith	New York	769.9000000000001
Mary	Hughes	Caguas	769.9000000000001
Mary	Gates	Lancaster	769.9000000000001
Andrea	Scott	Lompoc	769.9000000000001
Mary	Hancock	Caguas	769.9
Mary	Smith	Caguas	769.9
Barbara	Walker	Harvey	769.8900000000001
Joseph	Ellis	Malden	769.8900000000001
Mary	Cooper	Caguas	769.8900000000001
Mary	Pennington	Caguas	769.8900000000001
George	Conner	Aurora	769.8900000000001
Mary	Taylor	Miami	769.8900000000001
Mary	Smith	Richmond	769.8900000000001
Tammy	Guzman	Los Angeles	769.8900000000001
Andrea	Martin	Tempe	769.8900000000001
Paul	Johnson	Davis	769.8900000000001
Mary	Cross	Caguas	769.8900000000001
Beverly	Nguyen	Caguas	769.8900000000001
Jacqueline	Page	Riverside	769.8900000000001
Jack	Lewis	Fontana	769.8900000000001
Mary	Smith	Caguas	769.8900000000001
James	Lynn	Caguas	769.8900000000001
Mary	Smith	Simi Valley	769.8900000000001
Olivia	Herring	Caguas	769.89
Mary	Smith	Caguas	769.89
Christopher	Smith	Las Vegas	769.89
David	Miller	Rio Grande	769.89
Jean	Hartman	Vega Baja	769.89
Emma	Smith	Panorama City	769.8800000000001
Mary	Camacho	Walnut	769.8800000000001
Mary	Willis	Caguas	769.8800000000001
Rose	Smith	Caguas	769.8800000000001
John	Mcclure	Caguas	769.8800000000001
Ronald	Smith	Chicago	769.8800000000001
Mary	Brown	Caguas	769.8800000000001
Mary	Smith	Caguas	769.8800000000001
Phillip	Smith	East Lansing	769.88
Kenneth	Martin	Caguas	769.88
David	Smith	Humacao	769.88
Crystal	Smith	Las Cruces	769.88
Tyler	Berger	Caguas	769.88
Evelyn	Potter	Caguas	769.88
Mary	Cunningham	Caguas	769.88
Mary	Smith	Caguas	769.88
Mary	Smith	Caguas	769.88
Mary	Bell	Chicago	769.88
Danielle	Dixon	Miami	769.8700000000001
Jeffrey	Smith	Colorado Springs	769.8700000000001
Mary	Love	Carol Stream	769.8700000000001
Vincent	Smith	Cupertino	769.87
Mary	King	Portland	769.87
Scott	Smith	Salt Lake City	769.87
Madison	Smith	Caguas	769.87
Jose	Smith	Eugene	769.87
Benjamin	Smith	Baytown	769.87
