fname	lname	city	order_amount
Linda	Smith	Newark	499.94000000000005
Mary	Smith	Chicago	499.94000000000005
Mary	Smith	Caguas	499.94000000000005
Matthew	Delgado	Chicago	499.94000000000005
Janet	Espinoza	Caguas	499.94000000000005
Sandra	Barker	Caguas	499.94000000000005
Janet	Best	Caguas	499.94000000000005
John	Logan	Pharr	499.94000000000005
Diane	Smith	Kenner	499.94000000000005
Mary	Smith	Caguas	499.94000000000005
Nicole	Smith	Aguadilla	499.94000000000005
Mary	Smith	Caguas	499.94000000000005
Margaret	Smith	Pharr	499.94000000000005
Mary	Smith	West Jordan	499.94000000000005
Mary	Diaz	Caguas	499.94000000000005
Mary	Smith	Chicago	499.94000000000005
Mary	Shepherd	San Jose	499.94000000000005
Madison	Mcfarland	New Castle	499.94000000000005
Mary	Gross	Caguas	499.94000000000005
Mary	Smith	Hickory	499.94000000000005
Jennifer	Morgan	Watsonville	499.94000000000005
Mary	Smith	New York	499.94000000000005
Mary	Evans	Bismarck	499.94000000000005
John	Smith	Caguas	499.94000000000005
Jose	Smith	Miami	499.94000000000005
Mary	Powell	Caguas	499.94000000000005
Mary	Barnes	Caguas	499.94000000000005
Sara	Duarte	Caguas	499.94000000000005
Timothy	Rojas	Caguas	499.94000000000005
Mary	Mendoza	Aguadilla	499.94000000000005
Mary	Macdonald	Caguas	499.94000000000005
Mary	Mccann	Caguas	499.94000000000005
Judith	Peck	Oceanside	499.94000000000005
Ann	Mccoy	Fontana	499.94000000000005
Ashley	White	Hawthorne	499.94000000000005
Madison	Smith	Santa Maria	499.94000000000005
Mary	Smith	Caguas	499.94000000000005
Steven	Dickson	Caguas	499.94000000000005
David	Mullins	Marrero	499.94000000000005
Sandra	Barker	Caguas	499.94000000000005
Mary	Blake	San Francisco	499.94000000000005
Theresa	Smith	Caguas	499.94000000000005
Mary	Smith	Hickory	499.94
Henry	Smith	Caguas	499.94
Roger	Walker	Caguas	499.94
Linda	Sanchez	Caguas	499.94
James	Smith	Caguas	499.94
Mary	Thornton	Caguas	499.94
Mary	Rasmussen	Caguas	499.94
Nicole	Gordon	Brooklyn	499.94
Phillip	Carter	Valrico	499.94
Mary	Hurley	Elgin	499.94
Tyler	Austin	Caguas	499.94
Linda	Smith	Chesapeake	499.94
Cheryl	Smith	Colorado Springs	499.94
Michelle	Smith	Washington	499.94
Daniel	Young	Caguas	499.94
Mary	Oconnell	Caguas	499.94
James	Smith	Palmdale	499.94
Mary	Hendricks	Honolulu	499.94
Sandra	Nguyen	Fremont	499.94
Amber	Sheppard	Caguas	499.94
Emily	Smith	Newark	499.94
Julia	Whitney	Buffalo	499.94
Kenneth	Newman	Woodside	499.94
Mary	Schultz	Fond Du Lac	499.94
Mary	Butler	Caguas	499.94
Joan	Barr	Chicago	499.94
Jesse	Webster	Caguas	499.94
Lisa	Edwards	Bakersfield	499.94
Danielle	Hampton	Modesto	499.94
Zachary	Rice	Bakersfield	499.94
Jordan	Medina	Caguas	499.94
Nancy	Wright	New Orleans	499.94
Mary	Freeman	Caguas	499.94
Emily	Maxwell	North Hills	499.94
Mary	Burns	Federal Way	499.94
Mary	Ray	Riverside	499.94
Kimberly	Meza	Caguas	499.94
Carolyn	Bennett	Caguas	499.94
Mary	Smith	Los Angeles	499.94
Gregory	Frank	Endicott	499.94
Mary	Morrison	San Benito	499.94
Shirley	Moore	Enfield	499.94
Rebecca	Zamora	Fremont	499.94
Christopher	Smith	Powder Springs	499.94
Mary	Morales	Caguas	499.94
Mary	Smith	Elyria	499.94
Mary	Mejia	Caguas	499.94
Mary	Todd	Irwin	499.94
Mary	Smith	Caguas	499.94
Michael	Smith	Chicago	499.94
Mary	Garcia	Caguas	499.94
Martha	Bradley	Greenville	499.94
Mary	Ray	Caguas	499.94
Betty	Rodgers	Encinitas	499.94
Marilyn	Curry	Los Angeles	499.94
Mary	Miller	Caguas	499.94
Deborah	Barber	Irving	499.94
Deborah	Smith	Chicago	499.94
Mary	Smith	Clovis	499.94
Ryan	Larson	Saint Paul	499.94
Mary	Ellison	Caguas	499.94
Mary	Contreras	Brooklyn	499.94
Cheryl	Livingston	Orange Park	499.94
Mary	Finley	Corona	499.94
Mary	Smith	Berwyn	499.94
Mary	Harrison	Humacao	499.94
Danielle	Hampton	Modesto	499.94
Angela	Smith	Miami	499.94
Donald	Smith	San Francisco	499.94
Harold	Pratt	Washington	499.94
Amanda	Shaffer	Montebello	499.94
Mary	Meadows	San Jose	499.94
Mary	Wood	Fort Lauderdale	499.94
Jordan	Smith	Glenview	499.94
Teresa	Berg	Antioch	499.94
Mary	Rose	Los Angeles	499.94
Mary	Smith	Caguas	499.94
Charles	Johnson	Chino Hills	499.94
Mary	King	Caguas	499.94
Mary	Smith	Livermore	499.94
Marie	Snyder	Brooklyn	499.94
Mary	Larson	Rowland Heights	499.94
Mary	Martinez	Woonsocket	499.94
Henry	Smith	Caguas	499.94
Mary	Heath	Caguas	499.94
Henry	Smith	Caguas	499.94
Gregory	Smith	Brooklyn	499.94
Robert	Kramer	Bakersfield	499.94
Mary	Humphrey	Fort Worth	499.94
Raymond	Patton	Escondido	499.94
Mary	Smith	New Castle	499.94
Mary	Smith	Caguas	499.94
Mary	Sanchez	Caguas	499.94
