fname	lname	city	order_amount
Tammy	Smith	Caguas	619.94
Betty	Smith	Caguas	619.94
Mary	Smith	Caguas	619.94
Ashley	Smith	Bell Gardens	619.94
Arthur	Alvarez	Rochester	619.94
Helen	Smith	Ventura	619.94
Mary	Smith	San Jose	619.94
Mark	Thornton	Caguas	619.94
Helen	Cook	Caguas	619.94
Michael	Reynolds	Anaheim	619.94
Mary	Vargas	Ontario	619.94
Dennis	Hall	Detroit	619.94
Mary	Mccarthy	Beaverton	619.94
Katherine	Brown	Albuquerque	619.94
Mary	Daugherty	El Cajon	619.94
Judith	Osborne	Caguas	619.94
Mary	Gonzalez	Caguas	619.94
Kathryn	Smith	Brooklyn	619.94
Kelly	Smith	Dayton	619.94
Mary	Page	Moreno Valley	619.94
Kathryn	Gallegos	North Las Vegas	619.94
Pamela	Smith	La Mesa	619.94
Virginia	Moore	Lancaster	619.94
Harry	Smith	Morristown	619.94
Phillip	Smith	Fort Worth	619.94
Gary	Clayton	New York	619.94
Mary	Camacho	Albuquerque	619.94
Kenneth	Murillo	Los Angeles	619.94
Katherine	Oconnell	Caguas	619.94
Mary	Fuentes	Oxnard	619.94
Mary	Fletcher	San Benito	619.94
Joan	Harris	Caguas	619.94
Joseph	Brown	Caguas	619.94
Mary	Copeland	Hollister	619.94
Megan	Hudson	San Bernardino	619.94
Sara	Mclean	Saint Louis	619.94
Theresa	Smith	Detroit	619.94
Mary	Smith	Atlanta	619.94
Mary	Kelly	West Covina	619.94
Ashley	Smith	Caguas	619.94
Mary	Smith	Caguas	619.94
Kenneth	Smith	Englewood	619.94
Christopher	Smith	Caguas	619.94
Douglas	Smith	Tampa	619.94
Mary	Gutierrez	Caguas	619.9300000000001
Mary	Bates	Caguas	619.9300000000001
Donna	Vance	Caguas	619.9300000000001
Mary	Parker	Caguas	619.9300000000001
Cynthia	Shannon	Massapequa	619.9300000000001
Bruce	Horton	Sugar Land	619.9300000000001
Judith	Smith	El Paso	619.9300000000001
Tyler	Key	San Jose	619.9300000000001
Tammy	Smith	Caguas	619.9300000000001
Jennifer	May	South Richmond Hill	619.9300000000001
Mary	Barnes	Oak Lawn	619.9300000000001
Mary	Lang	Oregon City	619.9300000000001
Mary	Cochran	Jersey City	619.9300000000001
Jeffrey	Travis	Caguas	619.9300000000001
Michael	Gray	Caguas	619.9300000000001
Mary	Smith	Chicago	619.9300000000001
Joyce	Camacho	Los Angeles	619.9300000000001
Mary	Clayton	Salt Lake City	619.9300000000001
Cheryl	Smith	Caguas	619.9300000000001
Samantha	Kline	North Las Vegas	619.9300000000001
Daniel	Smith	Modesto	619.9300000000001
Elizabeth	Ramos	Caguas	619.9300000000001
John	Smith	Caguas	619.9300000000001
Alice	Smith	Caguas	619.9300000000001
