fname	lname	city	order_amount
Karen	Ferguson	Hayward	1419.81
Kimberly	Griffin	Catonsville	1419.8000000000002
Mary	Weaver	Strongsville	1414.88
Mary	Smith	Houston	1414.8400000000001
Mary	Duncan	Caguas	1413.92
Jessica	Smith	Hickory	1409.9
Mary	Smith	Mission Viejo	1409.9
Judith	Smith	Las Vegas	1409.89
Mary	Holloway	Porterville	1409.88
Donald	Smith	Brownsville	1409.88
Mary	Smith	San Diego	1409.88
Dennis	Smith	Caguas	1409.8700000000001
Stephen	Smith	Caguas	1409.8700000000001
Denise	Potter	Apopka	1409.8700000000001
Amy	Smith	New York	1409.8700000000001
Michael	Jennings	Detroit	1409.8700000000001
Deborah	Smith	Hayward	1409.87
Christine	Haley	San Diego	1409.8500000000001
Laura	Carey	San Juan	1409.84
Elizabeth	Proctor	Mechanicsburg	1409.84
Stephen	Smith	Caguas	1409.8100000000002
Mary	Wood	Caguas	1409.8100000000002
Debra	Washington	Caguas	1409.79
Mary	Cabrera	San Bernardino	1404.89
Gerald	Mason	Caguas	1404.88
Donna	Hall	Orlando	1404.72
Kathleen	Smith	Littleton	1399.96
Bobby	Bell	Jamaica	1399.95
Mary	Keller	Loveland	1399.95
Mary	Smith	Mesquite	1399.95
Grace	Davis	Caguas	1399.95
Lauren	Wu	El Centro	1399.95
Mary	Smith	Newark	1399.94
Mary	Smith	Canton	1399.94
Mary	Smith	Caguas	1399.93
Matthew	Love	El Paso	1399.93
Mary	Hill	Caguas	1399.93
Ruth	Rose	Troy	1399.93
James	Smith	Caguas	1399.93
Cheryl	Smith	Madison	1399.93
Brittany	Brooks	Strongsville	1399.93
Mary	Sawyer	San Juan	1399.93
Rebecca	Huff	Brooklyn	1399.93
Paul	Smith	Oregon City	1399.93
Mary	Taylor	Seattle	1399.93
Michael	Martin	Chicago	1399.93
Helen	Smith	Brownsville	1399.93
Keith	Callahan	Opelousas	1399.93
Ashley	Palmer	Dallas	1399.93
Mary	Weeks	Caguas	1399.93
John	Smith	Bristol	1399.92
Patricia	Smith	Dallas	1399.92
Mary	Smith	Caguas	1399.92
Deborah	Sharp	San Diego	1399.92
Mary	Smith	Caguas	1399.92
Ryan	Howell	Laguna Hills	1399.92
Jane	Smith	Caguas	1399.92
Kathy	Sampson	Hamilton	1399.92
Mary	Castillo	East Lansing	1399.92
Judy	Church	Portland	1399.92
Mary	Smith	Fayetteville	1399.91
Mary	Nichols	Piscataway	1399.91
Jane	Smith	Winnetka	1399.91
Marie	Smith	Carlsbad	1399.91
Deborah	Miller	Caguas	1399.91
Mary	Hart	Los Angeles	1399.91
Mary	Bowers	Clearfield	1399.91
Jeffrey	Wilcox	Caguas	1399.9
Mary	Gamble	Caguas	1399.9
Kathleen	Kelley	Garden Grove	1399.9
John	Taylor	Caguas	1399.9
Mary	Smith	Gardena	1399.9
Susan	Nicholson	Huntington Beach	1399.9
Amanda	Gibson	Chicago	1399.9
Debra	Byrd	Colorado Springs	1399.9
Steven	Smith	Caguas	1399.89
Hannah	Boyle	Caguas	1399.89
Mary	Lopez	Vista	1399.89
Mary	Smith	San Antonio	1399.89
Mary	Smith	Ballwin	1399.89
John	Smith	Caguas	1399.89
Mary	Heath	Long Beach	1399.89
Mary	Smith	San Antonio	1399.89
Mary	King	Laguna Niguel	1399.88
Mary	Burch	El Paso	1399.88
Mary	Smith	Scottsdale	1399.88
Mary	Smith	Los Angeles	1399.88
Janice	Smith	Jacksonville	1399.88
Mary	Nash	Caguas	1399.88
Stephanie	Vasquez	Antioch	1399.88
Frances	Smith	Mesa	1399.88
Mary	Palmer	East Lansing	1399.8799999999999
Paul	Brown	Caguas	1399.8700000000001
Anthony	Smith	Reno	1399.8700000000001
Jennifer	Palmer	Caguas	1399.8700000000001
Amber	Smith	Amarillo	1399.8700000000001
Theresa	Russell	Scottsdale	1399.8700000000001
Mary	Dunn	Arlington	1399.8700000000001
Emily	Price	Caguas	1399.8700000000001
Kathy	Norman	Detroit	1399.8700000000001
Mary	Smith	Caguas	1399.8600000000001
Mary	Lewis	El Centro	1399.8600000000001
Mary	Smith	Harlingen	1399.8600000000001
Mary	Washington	Tucson	1399.8600000000001
Cynthia	Benjamin	Caguas	1399.8600000000001
Mary	Tyler	Tulare	1399.8600000000001
Lori	Lawson	Caguas	1399.8600000000001
Melissa	Mack	Caguas	1399.8600000000001
Dorothy	Montoya	Caguas	1399.8500000000001
