fname	lname	city	order_amount
Nicole	Bolton	Douglasville	1049.8400000000001
Mary	Thomas	Caguas	1049.8400000000001
Olivia	Smith	Hamtramck	1049.8400000000001
Raymond	Harvey	Caguas	1049.8400000000001
Henry	Smith	Pekin	1049.8400000000001
Cheryl	Smith	Bowling Green	1049.84
Mary	Smith	Passaic	1049.84
Joyce	Smith	Caguas	1049.84
Mildred	Stephens	Caguas	1049.8300000000002
Jacob	Smith	Caguas	1049.8300000000002
Patricia	Smith	Princeton	1049.83
Mary	Smith	Caguas	1049.83
Raymond	Smith	Brooklyn	1049.83
Kathryn	Nolan	Washington	1049.83
Mary	Mcconnell	Caguas	1049.8200000000002
Jacqueline	Rogers	Caguas	1049.8200000000002
Deborah	Smith	Chicago	1049.8200000000002
Mary	Austin	Brooklyn	1049.8200000000002
Carolyn	Smith	Caguas	1049.8200000000002
Joseph	Smith	Mount Prospect	1049.82
Christian	Smith	Virginia Beach	1049.82
Julia	Woodard	Atlanta	1049.82
Matthew	Smith	Caguas	1049.82
Scott	Smith	Mayaguez	1049.81
William	Brooks	Caguas	1049.81
Amber	Diaz	Virginia Beach	1049.81
Austin	Ho	Vega Baja	1049.81
Michael	Lee	Broken Arrow	1049.81
Raymond	Smith	Riverside	1049.81
Mary	Smith	Honolulu	1049.81
Cynthia	Jimenez	Caguas	1049.81
Danielle	Hampton	Modesto	1049.8
Heather	Walker	Caguas	1049.8
Mary	Smith	Saint Louis	1049.8
Catherine	Smith	Carlsbad	1049.79
Sandra	Johnson	Caguas	1049.79
Mary	Smith	Fargo	1049.79
Mary	Fisher	New York	1049.79
Madison	Smith	Detroit	1049.79
Bryan	Lewis	Moreno Valley	1049.79
Jose	Powers	Caguas	1049.79
Anthony	Smith	Bayonne	1049.7800000000002
Mary	Hunt	Caguas	1049.78
Michael	Torres	Caguas	1049.78
Donna	Newton	Lake Forest	1049.78
Randy	Bond	Joliet	1049.78
Melissa	Smith	Quincy	1049.78
Mary	Simon	Caguas	1049.78
Dorothy	Smith	Caguas	1049.77
Mary	Foster	San Diego	1049.77
Mary	Smith	San Diego	1049.77
Mary	Cline	Caguas	1049.73
Steven	Smith	Richardson	1049.72
Mary	Stephenson	West Chester	1049.71
Mary	Hansen	Littleton	1049.6200000000001
