fname	lname	city	order_amount
Joseph	Lambert	Westland	895.86
Eric	Smith	Tustin	895.8299999999999
Mary	Larsen	Caguas	894.9300000000001
Theresa	Smith	Caguas	894.9300000000001
Alan	Estes	Powder Springs	894.9000000000001
Brian	Chavez	Caguas	894.9000000000001
James	Smith	New York	894.9000000000001
Mary	Smith	Chicago	894.8900000000001
Grace	Smith	Caguas	894.8900000000001
George	Myers	Caguas	894.89
Mary	Smith	Houston	894.8800000000001
Donald	Rodriguez	Tulare	894.86
Mary	Smith	Houston	894.85
Randy	Smith	Corona	893.9200000000001
Tyler	Smith	Caguas	893.9000000000001
Mary	Smith	Houston	893.9000000000001
Eric	Diaz	Chandler	893.8900000000001
Mary	Parsons	Caguas	893.83
Linda	Smith	Caguas	893.79
Mary	Robbins	Las Vegas	891.9300000000001
Mary	Smith	Caguas	891.9200000000001
Mary	Brown	Bellflower	891.9200000000001
Catherine	Smith	Caguas	891.9200000000001
Andrew	Smith	Modesto	889.97
Mary	Smith	Caguas	889.97
Mary	Bowen	Laguna Hills	889.97
Mary	Smith	Cicero	889.96
Howard	Smith	Caguas	889.96
Kenneth	Smith	Plainfield	889.95
Mary	Camacho	Ogden	889.95
Mary	Frank	Fontana	889.95
Joshua	Smith	Los Angeles	889.95
Pamela	Smith	La Mesa	889.95
Shawn	Cross	Caguas	889.95
Sarah	Franklin	Caguas	889.95
Mary	Smith	Caguas	889.95
Christine	Ford	West Covina	889.95
Kenneth	Sampson	Hesperia	889.95
Kathy	Rios	Washington	889.95
Mary	Lopez	Ontario	889.95
Lisa	Keith	San Antonio	889.95
Mary	Henry	Atlanta	889.95
Mary	Stanley	Fort Lauderdale	889.94
Mary	Smith	Caguas	889.94
Scott	Smith	Caguas	889.94
Jessica	Smith	Cleveland	889.94
Mary	Smith	Bayamon	889.94
Mary	Smith	Plano	889.94
Mary	Smith	Caguas	889.94
Mary	Mcmahon	Philadelphia	889.94
Mary	Smith	Caguas	889.94
Mary	Simpson	Mcallen	889.94
Albert	Valdez	Caguas	889.94
John	Smith	Philadelphia	889.94
Deborah	Smith	Amarillo	889.94
Madison	Dunn	Philadelphia	889.94
Rebecca	Roberts	Brooklyn	889.94
Mary	Gallegos	Brooklyn	889.94
Eugene	Smith	Fremont	889.94
Mary	Lam	Hesperia	889.94
Harold	Taylor	Caguas	889.94
Lisa	Warner	Hayward	889.94
Mary	Gallagher	Dallas	889.94
Mary	Smith	Middletown	889.94
Jennifer	Clark	Hanford	889.94
Mary	Smith	Napa	889.94
Donald	Davila	Caguas	889.94
Kevin	Smith	Union City	889.94
Mary	Williams	Lakewood	889.94
Sandra	Smith	Honolulu	889.94
Kevin	Smith	Caguas	889.94
Nancy	Haynes	Caguas	889.94
Joan	James	Caguas	889.94
Patricia	Smith	Salem	889.94
Gloria	Torres	Wilkes Barre	889.94
Charles	Johnson	Chino Hills	889.94
Maria	Smith	Caguas	889.94
Mary	Kim	Columbia	889.9300000000001
David	Howell	Orange Park	889.9300000000001
Brittany	Gray	Caguas	889.9300000000001
Samuel	White	Caguas	889.9300000000001
Mary	Smith	Caguas	889.9300000000001
Wayne	Landry	Aurora	889.9300000000001
Amber	Smith	Dundalk	889.9300000000001
Ruth	Shepherd	Grove City	889.9300000000001
Nicholas	Strickland	Union	889.9300000000001
Jonathan	Smith	Panorama City	889.9300000000001
Joyce	Atkins	Caguas	889.9300000000001
Denise	Ritter	Caguas	889.9300000000001
Jordan	Smith	Las Vegas	889.9300000000001
Joseph	Mcintyre	Brooklyn	889.9300000000001
Mary	Smith	Los Angeles	889.9300000000001
Mary	Smith	Los Angeles	889.9300000000001
Victoria	Moran	Tucson	889.9300000000001
