fname	lname	city	order_amount
Mary	Richmond	Greensboro	594.88
Edward	Sanchez	Webster	594.88
Brian	House	Anaheim	594.86
Mark	Pena	Caguas	594.86
Megan	Taylor	Fairfield	594.85
Charles	Taylor	Los Angeles	594.85
David	Smith	Hialeah	594.85
Mary	Smith	Caguas	593.95
John	Sanchez	Caguas	593.95
Anthony	Smith	Encinitas	593.94
Brian	Smith	Caguas	593.94
Mildred	Rios	Roswell	593.9200000000001
Kenneth	Smith	Brownsville	593.9100000000001
Mary	Smith	Davis	593.91
Mary	Smith	Augusta	593.9
Mary	Salinas	Chicago	593.87
Mary	Smith	Dearborn	591.95
Mary	Hutchinson	Pompano Beach	591.9200000000001
Raymond	Navarro	Vallejo	591.91
Matthew	Smith	Parkville	591.91
Mary	West	Smyrna	591.9
Evelyn	Gibson	Caguas	590.0
Kenneth	Sampson	Hesperia	589.99
Billy	Thompson	College Station	589.98
Mary	Smith	Caguas	589.98
Bobby	Anderson	El Cajon	589.98
Mary	Burch	El Paso	589.98
Sandra	Bennett	Carrollton	589.97
Mary	Figueroa	New York	589.97
Roy	Malone	Plainfield	589.97
Margaret	Smith	Caguas	589.97
Steven	Davis	Caguas	589.97
Mary	Byrd	Albuquerque	589.97
Grace	Patel	Asheboro	589.97
Jacqueline	James	Houston	589.97
Rose	Smith	Caguas	589.96
Mary	Smith	Paramount	589.96
Mary	Mendoza	Caguas	589.96
Michelle	Dickson	Carolina	589.96
Linda	Fletcher	Chapel Hill	589.96
Kelly	Mcknight	Marietta	589.96
Mary	Smith	Fond Du Lac	589.96
Robert	Hayes	Hendersonville	589.96
Mary	Smith	Portland	589.96
Mary	Hill	Stone Mountain	589.96
Mary	Smith	Aurora	589.96
Mary	Smith	Bakersfield	589.96
Joe	Smith	Cleveland	589.96
Johnny	Smith	Caguas	589.96
Mary	Hall	Caguas	589.96
Lisa	Moore	New York	589.96
Mary	Copeland	Caguas	589.96
Deborah	Smith	Chicago	589.96
Jeremy	Smith	Edinburg	589.96
Raymond	Smith	Caguas	589.96
Mary	Smith	Tinley Park	589.96
Benjamin	Cole	Austin	589.96
Mary	Smith	Buffalo	589.96
Mary	Huffman	Lynnwood	589.96
Harold	Smith	Caguas	589.96
