fname	lname	city	order_amount
Mary	Ochoa	Lilburn	329.96000000000004
Edward	Hernandez	Detroit	329.96000000000004
Philip	Smith	Los Angeles	329.96000000000004
Kevin	Cline	Levittown	329.96000000000004
Danielle	Smith	Bismarck	329.96000000000004
Mary	Smith	Caguas	329.96000000000004
Mary	Gentry	Caguas	329.96000000000004
Jeffrey	Travis	Caguas	329.95000000000005
Mary	Shaw	Jackson Heights	329.95000000000005
Lisa	Smith	Bakersfield	329.95000000000005
Nathan	Smith	Caguas	329.95000000000005
Louis	Callahan	Philadelphia	329.95000000000005
Mary	Smith	Anaheim	329.95000000000005
Megan	Davila	Caguas	329.95000000000005
Mary	Middleton	Brooklyn	329.95000000000005
Mary	Avila	Englewood	329.95000000000005
Alexander	Cunningham	Caguas	329.95000000000005
Amber	Smith	Amarillo	329.95000000000005
Mary	Howard	Brighton	329.95
Robert	Smith	New York	329.95
Mary	Cline	Clovis	329.95
Mary	Smith	San Diego	329.95
Thomas	Smith	Caguas	329.95
Edward	Silva	Caguas	329.95
Mary	Bernard	Caguas	329.95
Mary	Smith	Elmhurst	329.94000000000005
Jack	Stanley	Los Angeles	329.94000000000005
Mary	Chan	Miami	329.94000000000005
Denise	Smith	Caguas	329.94
James	Smith	Caguas	329.94
Mary	Morales	Caguas	329.94
Crystal	Smith	Caguas	329.94
Pamela	Smith	Caguas	329.94
Mary	Smith	Columbus	329.94
Mary	Hanson	Chillicothe	329.94
George	Weeks	Hialeah	329.94
Steven	Smith	El Paso	329.94
Teresa	White	New York	329.94
Grace	Solomon	Caguas	329.94
Amanda	Smith	Austin	329.94
Mary	Smith	New Orleans	329.94
Larry	Smith	Caguas	329.94
Mary	Nelson	Caguas	329.94
Mary	Smith	Caguas	329.94
Mary	Martinez	Redmond	329.94
David	Smith	Lakewood	329.94
Mary	Riddle	Far Rockaway	329.94
Mary	Wheeler	Caguas	329.94
Gary	Oneal	Florissant	329.94
Helen	Smith	Ventura	329.94
Judy	Hale	Caguas	329.94
Mary	Shelton	Caguas	329.94
Christine	Briggs	Highland	329.94
Mary	Wilson	Portland	329.94
Dennis	Smith	Caguas	329.94
Raymond	Wu	Annapolis	329.94
Mary	Oneill	Caguas	329.94
Mary	Howard	Brighton	329.94
Debra	Johnson	Caguas	329.94
Christopher	Prince	Caguas	329.94
Amber	Anderson	North Richland Hills	329.94
Katherine	Smith	Caguas	329.94
Hannah	Gregory	Fort Lauderdale	329.94
Alice	Sherman	Rio Grande	329.94
Carol	Ware	Wichita	329.94
Joyce	Smith	Salina	329.94
Christine	Turner	San Bernardino	329.94
James	Potter	Caguas	329.94
Richard	Payne	New York	329.94
Mary	Hayes	Caguas	329.94
Mary	Campbell	Caguas	329.94
Patricia	Smith	Washington	329.94
Mary	Anderson	Kent	329.93999999999994
James	Smith	Caguas	329.93
Ruth	Ramirez	Caguas	329.93
Mary	Fuentes	Waipahu	329.93
Christopher	Terrell	Highland Park	329.93
Arthur	Johnson	Philadelphia	329.93
Jeremy	Smith	Caguas	329.93
Barbara	Arias	Phoenix	329.93
Katherine	Smith	Caguas	329.93
John	Smith	Philadelphia	329.93
Stephanie	Smith	Caguas	329.92
Adam	Pratt	Brooklyn	329.92
Marilyn	Potter	Caguas	329.92
Mary	Small	Ontario	329.92
Mary	Smith	Indianapolis	329.91
James	Goodwin	Florissant	329.91
Janet	Phelps	Caguas	329.91
Joseph	Shea	Potomac	329.91
Madison	Smith	Caguas	329.91
Mary	Mclaughlin	Enfield	329.91
John	Smith	Philadelphia	329.91
Samantha	Parker	Caguas	329.91
Theresa	Lynch	Caguas	329.90999999999997
James	Smith	Los Angeles	329.90999999999997
Christopher	Smith	Caguas	329.90999999999997
Nathan	Fritz	Caguas	329.90999999999997
Mary	Smith	Waukegan	329.90999999999997
Frances	Stanley	Caguas	329.90999999999997
David	Hartman	Caguas	329.90999999999997
Mary	Smith	Philadelphia	329.90999999999997
Linda	Hess	Portland	329.90999999999997
Dennis	Smith	New York	329.90999999999997
Nancy	Smith	Fresno	329.90999999999997
Daniel	Santos	Caguas	329.90999999999997
Paul	Burns	Caguas	329.90999999999997
Mary	Ray	Riverside	329.90999999999997
Mary	Patterson	Meridian	329.90999999999997
Debra	Smith	Anaheim	329.90999999999997
Christina	Moreno	North Hollywood	329.90999999999997
