fname	lname	city	order_amount
Steven	Booker	Salem	1299.65
Mary	Hall	Ontario	1294.8400000000001
Stephen	Beck	Caguas	1294.81
George	Garcia	Caguas	1294.7400000000002
Deborah	Smith	Yonkers	1293.8100000000002
Hannah	Nelson	Caguas	1291.91
Katherine	Rogers	Caguas	1291.87
Zachary	Beasley	Mount Pleasant	1289.93
Mary	Smith	Caguas	1289.92
Carolyn	Smith	Memphis	1289.92
Kathryn	Smith	Caguas	1289.92
Mary	Smith	Caguas	1289.91
Christina	Carroll	East Lansing	1289.9
Diana	Smith	Caguas	1289.9
Mary	Morgan	Caguas	1289.9
Shirley	Whitehead	Caguas	1289.9
Mary	Smith	Lombard	1289.9
Mary	Smith	Caguas	1289.9
Judith	Peck	Oceanside	1289.9
Christine	Potter	Chicago	1289.89
Mark	Smith	Aurora	1289.89
Paul	Moore	Caguas	1289.89
Mary	Schaefer	Marrero	1289.89
Jessica	Smith	Caguas	1289.89
Amy	Smith	Caguas	1289.88
Mary	Smith	Richmond	1289.88
Mary	Smith	Bloomfield	1289.88
Mary	Smith	Fremont	1289.88
Mary	Wilkerson	Moreno Valley	1289.88
Mary	Lynn	Jamaica	1289.8700000000001
James	Glass	Caguas	1289.8700000000001
Douglas	Moore	Santa Fe	1289.8700000000001
Mary	Meadows	San Jose	1289.8600000000001
Crystal	Hamilton	Las Vegas	1289.8500000000001
Mary	Soto	San Bernardino	1289.85
Michael	Townsend	Spring Valley	1289.8400000000001
Mary	Ryan	Caguas	1289.8400000000001
Charles	West	Caguas	1289.8400000000001
Sharon	Fowler	New Orleans	1289.8400000000001
Mary	Sparks	Caguas	1289.8300000000002
George	Middleton	Philadelphia	1289.8300000000002
Virginia	Sanders	Austin	1289.8300000000002
Thomas	Martin	Elgin	1289.8300000000002
Daniel	Cardenas	Caguas	1289.83
Martha	Bradley	Greenville	1289.83
Mary	Frank	Los Angeles	1289.83
Henry	Smith	Caguas	1289.83
Mary	Smith	Caguas	1289.82
Mary	Smith	Caguas	1289.8100000000002
Mary	Smith	Ridgewood	1289.81
Rachel	Smith	Caguas	1289.81
Mary	Bruce	Caguas	1289.81
John	Smith	Caguas	1289.8000000000002
James	Dean	Caguas	1289.8000000000002
Jason	Haas	Caguas	1289.79
Joe	Smith	Cayey	1289.79
Helen	Moody	Glendale	1289.7800000000002
Steven	Smith	Caguas	1289.7800000000002
Joshua	Taylor	Troy	1289.78
Mary	Park	Chicago	1289.77
Mary	Jones	Caguas	1289.77
Mary	Smith	Caguas	1289.76
Mary	Werner	El Paso	1289.7400000000002
Joyce	Vance	Brighton	1289.74
Mary	Morales	Caguas	1285.9
Mary	Pugh	Caguas	1284.8600000000001
Mary	Rivers	Caguas	1284.82
Brandon	Baldwin	Virginia Beach	1283.89
Patricia	Wilkins	Modesto	1279.96
Janice	Guzman	Spring Valley	1279.95
Mary	Robinson	Taylor	1279.95
Ronald	Cole	Katy	1279.94
Roy	Hill	Caguas	1279.94
Linda	Smith	Caguas	1279.94
Andrea	Smith	Provo	1279.93
Steven	Smith	Rochester	1279.93
Mary	Smith	Caguas	1279.93
Adam	Smith	Staten Island	1279.93
Angela	Smith	Caguas	1279.92
Matthew	Figueroa	Las Vegas	1279.92
Patricia	Hayes	Caguas	1279.92
Christine	Smith	Caguas	1279.92
Ashley	Smith	Milwaukee	1279.92
Stephanie	Smith	Lithonia	1279.92
Catherine	Johnson	Detroit	1279.92
Mary	Smith	Caguas	1279.92
Mary	Sanchez	Fond Du Lac	1279.91
Mary	Smith	Caguas	1279.91
Mary	Smith	Caguas	1279.91
Mary	Davis	Caguas	1279.91
Sarah	Simpson	Caguas	1279.91
Vincent	Smith	Simi Valley	1279.91
Paul	Smith	Caguas	1279.91
Eric	Diaz	Chandler	1279.91
Pamela	Mathis	Caguas	1279.91
Heather	Smith	West Orange	1279.91
Mary	Sherman	Caguas	1279.91
Mary	Edwards	Los Angeles	1279.91
Mary	Smith	San Diego	1279.91
Adam	Blair	Fort Lauderdale	1279.91
Mary	Mason	Caguas	1279.91
Charles	Martinez	Brooklyn	1279.9
William	Collins	Colorado Springs	1279.9
Mary	Proctor	Caguas	1279.9
Timothy	Solomon	Compton	1279.9
Mary	Smith	Houston	1279.9
Mary	Fisher	Upland	1279.9
Patricia	Ruiz	Caguas	1279.9
Nicholas	Peters	Caguas	1279.9
Mary	Johnson	Caguas	1279.89
Lisa	Smith	Caguas	1279.89
Vincent	Smith	Simi Valley	1279.89
Mary	Smith	Caguas	1279.89
Samantha	Smith	Brighton	1279.89
Martha	Pierce	Plymouth	1279.89
Brenda	Moyer	Caguas	1279.89
Ralph	Preston	Daly City	1279.89
Mary	Hamilton	Folsom	1279.89
Mary	Day	Caguas	1279.88
Lauren	Lutz	Webster	1279.88
Larry	Bass	Caguas	1279.88
Mary	Day	Caguas	1279.88
Mary	Allen	Revere	1279.88
Mary	Smith	Caguas	1279.88
Mary	Short	Caguas	1279.88
Mary	Wood	Caguas	1279.88
Mary	Smith	Caguas	1279.88
Ashley	Smith	Springfield	1279.88
Russell	Smith	Stone Mountain	1279.88
Mary	Myers	Hialeah	1279.88
Kathleen	Contreras	Hyattsville	1279.88
Kathleen	Torres	Sugar Land	1279.88
Mary	Morales	New Orleans	1279.88
Rachel	Cochran	Strongsville	1279.8700000000001
Jacob	Gonzalez	Caguas	1279.8700000000001
John	Russell	Brooklyn	1279.8700000000001
Mary	Smith	Weslaco	1279.8700000000001
Christopher	Cooper	Caguas	1279.8700000000001
Carolyn	Smith	Caguas	1279.8700000000001
Tammy	Cannon	New York	1279.8700000000001
Patrick	Mayo	Walnut	1279.87
Alexander	Nguyen	Caguas	1279.87
Deborah	Moore	Caguas	1279.87
Robert	Everett	Caguas	1279.8600000000001
Anthony	Osborne	Caguas	1279.8600000000001
James	Smith	Caguas	1279.8600000000001
Mary	Wilson	Brooklyn	1279.8600000000001
Deborah	Archer	Caguas	1279.8500000000001
Mary	Smith	Bronx	1279.8500000000001
Ashley	Smith	San Benito	1279.8500000000001
Mary	Henry	Irwin	1279.8500000000001
Mary	Lyons	Brooklyn	1279.8500000000001
Mary	Smith	Bloomfield	1279.8500000000001
Teresa	Gray	Caguas	1279.85
Mary	Ferguson	Rio Rancho	1279.85
Mary	Smith	Ypsilanti	1279.85
Nathan	Gilmore	Caguas	1279.8400000000001
Susan	Smith	Irvington	1279.8400000000001
Mary	Stone	Caguas	1279.8400000000001
Charles	Smith	Astoria	1279.8400000000001
Steven	Smith	Richardson	1279.8400000000001
Henry	Smith	Philadelphia	1279.8400000000001
Mary	Smith	Caguas	1279.8400000000001
Mary	Smith	Stockbridge	1279.8400000000001
Kyle	Smith	Caguas	1279.8400000000001
Albert	Smith	Columbia	1279.84
Grace	Lam	Quincy	1279.84
Ruth	Farrell	Caguas	1279.8300000000002
Joseph	Pena	Caguas	1279.83
Elizabeth	Smith	Cerritos	1279.83
Ralph	Smith	Columbia	1279.8200000000002
Theresa	Russell	Scottsdale	1279.8200000000002
Helen	Smith	Caguas	1279.82
James	Smith	Caguas	1279.81
Timothy	Vasquez	Caguas	1279.81
Julia	Mcconnell	Columbia	1279.81
Mary	Hensley	Chesapeake	1279.81
Richard	Lara	Hamtramck	1279.8000000000002
Mary	Proctor	Caguas	1279.8000000000002
Jeffrey	Ryan	Carlisle	1279.8
Amy	Callahan	Hanford	1279.8
Brenda	Gonzalez	Rancho Cucamonga	1279.79
Mary	Lawson	Caguas	1279.78
Mary	Smith	Milwaukee	1279.78
Sarah	Larsen	Saint Paul	1279.77
Daniel	Harris	Caguas	1279.77
Mary	Rodgers	Philadelphia	1279.74
Melissa	Smith	Caguas	1279.72
Mary	Davis	Virginia Beach	1279.65
Mary	Smith	Caguas	1278.92
Olivia	Moran	Caguas	1277.89
Vincent	Smith	Caguas	1277.8500000000001
Mary	Figueroa	Gardena	1277.8400000000001
Mary	Smith	Fort Washington	1274.93
Mary	Long	Costa Mesa	1274.91
Virginia	Smith	Miami	1274.89
Mary	Richardson	Marietta	1274.88
Alexander	Smith	Orlando	1274.8700000000001
Theresa	Lopez	New Orleans	1274.8600000000001
Jesse	Stein	Lompoc	1274.85
Cynthia	Smith	Longmont	1274.76
Anna	Gillespie	Detroit	1269.94
Mary	Curtis	Peoria	1269.93
Ann	Smith	Hampton	1269.93
Michael	Davis	Caguas	1269.93
Ashley	Smith	Spring	1269.93
Mary	Smith	Miami	1269.92
Mary	Smith	Manchester	1269.92
Mary	Alvarado	Strongsville	1269.92
Mary	Flowers	Caguas	1269.92
Mary	Smith	Garden Grove	1269.92
Ronald	Guzman	Los Angeles	1269.92
Susan	Smith	Irvington	1269.92
Mary	Smith	Lake Forest	1269.91
Deborah	Smith	Chicago	1269.91
Mary	Graham	San Francisco	1269.91
Bobby	Howard	Caguas	1269.9
Deborah	Smith	New Bedford	1269.9
Mary	Wilson	Chino	1269.9
Susan	Fuller	San Jose	1269.9
Mary	Smith	Corona	1269.9
Jack	Smith	Caguas	1269.9
Mary	Smith	Bronx	1269.9
Benjamin	Arroyo	West Orange	1269.9
William	Smith	Caguas	1269.9
Melissa	Powell	Dallas	1269.9
Mary	Rivera	Elyria	1269.9
Ashley	Short	Caguas	1269.9
Mary	Sweeney	Caguas	1269.9
Joseph	Clark	Rome	1269.89
Catherine	Flowers	San Jose	1269.89
Jean	Smith	Caguas	1269.89
Jacob	Smith	Clearfield	1269.89
Evelyn	Rogers	Rowland Heights	1269.8899999999999
Beverly	Smith	Caguas	1269.88
Mary	Smith	Caguas	1269.88
Philip	Paul	Opa Locka	1269.88
Eric	Lang	Arlington Heights	1269.88
Richard	Wilkerson	Las Vegas	1269.88
Ronald	Hall	Chicago	1269.88
Paul	Case	Marietta	1269.88
Mary	Smith	Roseburg	1269.88
Mary	Smith	Santa Cruz	1269.88
