fname	lname	city	order_amount
Evelyn	Brady	Frankfort	589.86
Mary	Anderson	Joliet	589.86
Laura	Smith	Bend	589.86
Mary	Conrad	Oregon City	589.86
Randy	Ball	Caguas	589.86
Jessica	Smith	Hickory	589.86
Mary	Randolph	Germantown	589.86
Mary	Smith	Brooklyn	589.86
Mary	Smith	Eugene	589.86
Mary	Wong	New Orleans	589.86
Jesse	Smith	Mesquite	589.85
Scott	Rodriguez	Fremont	589.85
Mary	Smith	Caguas	589.85
Mary	Donovan	Amarillo	589.85
Jeffrey	Smith	Caguas	589.8499999999999
Mary	Hurst	Caguas	589.8499999999999
Mary	Armstrong	Caguas	589.84
Mary	Smith	Bronx	589.8399999999999
Thomas	Smith	Cumberland	589.83
Elizabeth	Smith	Milwaukee	589.83
Mary	Watson	Apex	589.8199999999999
Kevin	Cooper	Caguas	589.8199999999999
Mary	Levy	Caguas	589.8199999999999
Wayne	Hendricks	Caguas	589.8199999999999
Joseph	Mccormick	Santa Ana	589.8199999999999
Thomas	Garcia	Caguas	589.8100000000001
Nancy	Smith	Elmhurst	589.8000000000001
Mary	Warren	Caguas	588.98
Mary	Nelson	Richmond	588.98
Andrea	Smith	Henderson	588.96
Mary	Smith	Columbus	588.94
Victoria	Smith	Lombard	587.97
Mary	Branch	Philadelphia	587.97
Christine	Smith	Kailua	587.9300000000001
Mary	Brown	Philadelphia	587.91
Alexander	Mitchell	Aurora	587.9000000000001
Mary	Smith	Las Vegas	587.89
Mary	Walker	Caguas	587.88
Helen	Cook	Caguas	587.86
Tammy	Sandoval	Caguas	586.9
Judith	Smith	Tempe	585.95
Phillip	Smith	Caguas	585.94
Dennis	Hall	Detroit	585.9100000000001
Mary	Smith	Jamaica	585.9100000000001
Jennifer	Compton	Chicago	585.91
Mary	Reed	Ventura	584.97
Charles	Phelps	Hendersonville	584.96
Jennifer	Dominguez	Caguas	584.96
Mary	Smith	Canoga Park	584.96
Mary	Smith	Lompoc	584.96
Eric	Jones	Stockton	584.95
Mary	Smith	Caguas	584.94
Martha	Smith	Caguas	584.9300000000001
Mary	Nolan	Dallas	584.9300000000001
Gregory	Smith	Caguas	584.9200000000001
Mary	Smith	Caguas	584.9200000000001
Mary	Smith	Caguas	584.9100000000001
Diane	Ferguson	Caguas	584.89
Amber	Smith	Amarillo	584.89
Mary	Schmidt	Caguas	584.88
Barbara	Arias	Phoenix	584.88
Mary	Smith	New Haven	584.88
Mary	Soto	Caguas	584.88
Ruth	Smith	Astoria	584.88
Mary	Bridges	Santa Cruz	584.88
Charles	Smith	Milwaukee	584.85
Susan	Smith	Sunnyvale	584.84
Scott	Davidson	Hialeah	583.94
Catherine	Beck	Escondido	583.94
Mary	Wilson	Brooklyn	583.89
Robert	Jones	Bountiful	583.86
Jason	Smith	Long Beach	583.83
Mary	Roberts	Newburgh	582.9200000000001
Elizabeth	Wells	Caguas	581.97
Patricia	Cook	Caguas	581.97
Mary	Mathews	Union City	581.96
Mary	Meadows	Caguas	581.94
Joe	Moody	Wheaton	581.9000000000001
Albert	Mitchell	San Juan	581.8900000000001
Mary	James	Rochester	581.87
Mary	Lindsey	Panorama City	581.87
Brittany	Lynch	Dearborn	581.87
Nathan	Smith	Washington	581.83
Albert	Valdez	Caguas	579.99
Jason	Smith	Elmhurst	579.99
Mary	Smith	Caguas	579.99
