fname	lname	city	order_amount
Bryan	Smith	Chicago	579.94
Betty	Smith	Peoria	579.94
Mary	Gaines	Caguas	579.94
Catherine	Moreno	Silver Spring	579.94
Amanda	Lopez	Caguas	579.94
Betty	Munoz	Las Vegas	579.94
Mary	Ortiz	Ballwin	579.94
Mary	Smith	Caguas	579.94
Jennifer	Stewart	Caguas	579.94
Mary	Bowen	Laguna Hills	579.94
Judith	Taylor	North Hollywood	579.94
Mary	Smith	Chino	579.94
Mary	Mcdowell	Caguas	579.94
Mary	Rose	Milford	579.94
Mary	Rodgers	Washington	579.94
Karen	Rivas	Caguas	579.94
Mary	Mcintyre	Morrisville	579.94
Mary	Velasquez	Ridgewood	579.94
Mary	Meyer	Ann Arbor	579.94
Paul	Smith	Brooklyn	579.94
Catherine	Smith	Caguas	579.94
Mary	Smith	Wayne	579.94
Elizabeth	Smith	Lompoc	579.94
Barbara	Smith	Bayamon	579.94
David	Flores	Caguas	579.94
Mary	Patel	Tempe	579.94
Mary	Parrish	Caguas	579.94
Benjamin	Juarez	Los Angeles	579.94
Paul	Smith	Caguas	579.94
James	Martin	El Paso	579.94
Mary	King	Caguas	579.94
Mary	Daugherty	El Cajon	579.94
Shirley	Buchanan	Hialeah	579.94
Barbara	Mccarthy	Caguas	579.94
Mary	Hall	Caguas	579.94
Wayne	Smith	Caguas	579.9399999999999
Mary	Smith	Alhambra	579.9399999999999
Mary	Mejia	Caguas	579.9300000000001
Mary	Smith	Baytown	579.9300000000001
Mary	Smith	Caguas	579.9300000000001
Mary	Briggs	Billings	579.9300000000001
Mary	Ward	Bismarck	579.9300000000001
Terry	Long	Potomac	579.9300000000001
Margaret	Williams	Caguas	579.9300000000001
Michelle	Rose	Eagle Pass	579.9300000000001
Mary	Delgado	Cumberland	579.9300000000001
Ruth	Farrell	Caguas	579.9300000000001
Stephen	Smith	Arlington	579.9300000000001
Mary	Mcintyre	Morrisville	579.9300000000001
Margaret	Harrington	Caguas	579.9300000000001
Mary	Park	Miami	579.9300000000001
Mary	Smith	Newburgh	579.9300000000001
Patrick	Williamson	Caguas	579.9300000000001
Phillip	Smith	Caguas	579.9300000000001
James	Parker	Phoenix	579.9300000000001
Mary	Smith	Caguas	579.9300000000001
Crystal	Rodriguez	North Tonawanda	579.9300000000001
Joseph	Ryan	Wayne	579.9300000000001
Mary	Castillo	Fremont	579.9300000000001
Margaret	Rios	Caguas	579.9300000000001
Tammy	Chavez	Caguas	579.9300000000001
Kathy	Bishop	Corona	579.93
Juan	Moyer	Caguas	579.93
Mary	Chen	Caguas	579.93
Amber	Bradley	Columbus	579.93
Frances	Sparks	Philadelphia	579.93
Stephen	Beck	Caguas	579.93
Robert	Lee	Caguas	579.93
Mary	Ortiz	Bronx	579.93
Thomas	Skinner	Bayamon	579.93
Mary	Meadows	Olathe	579.93
John	Smith	Caguas	579.93
Mary	Smith	Tucson	579.93
Mary	Smith	Ponce	579.93
Mary	Smith	Elgin	579.93
Kathy	Smith	Cleveland	579.93
Kyle	Garcia	Glendale	579.93
Mary	Long	Laredo	579.9200000000001
Mary	Fisher	Chicago	579.9200000000001
Mary	Sanders	Caguas	579.9200000000001
Mary	Cowan	Strongsville	579.9200000000001
Mary	Smith	Seattle	579.9200000000001
Mary	Smith	Hollywood	579.9200000000001
Michael	Smith	Orlando	579.9200000000001
Mary	Olsen	Portland	579.9200000000001
Grace	Smith	Caguas	579.9200000000001
Frances	Johnson	Caguas	579.9200000000001
Dylan	Knapp	Kaneohe	579.9200000000001
Mary	Smith	Miami	579.9200000000001
Mary	Rocha	Troy	579.9200000000001
Kathleen	Lee	Howell	579.9200000000001
Olivia	Smith	Hamtramck	579.9200000000001
Rebecca	Smith	Rowland Heights	579.9200000000001
Patrick	Murphy	New Haven	579.9200000000001
Gloria	Ewing	Caguas	579.9200000000001
Terry	Smith	Webster	579.9200000000001
Mary	Freeman	Caguas	579.9200000000001
Albert	Merritt	Long Beach	579.9200000000001
Jason	Nunez	Fort Lauderdale	579.9200000000001
Danielle	Smith	Chicago	579.9200000000001
George	Morton	Bronx	579.9200000000001
Mary	Pierce	Caguas	579.9200000000001
Jessica	May	Caguas	579.9200000000001
Charles	Mason	Houston	579.9200000000001
Michelle	Smith	Caguas	579.9200000000001
Ruth	Smith	Goose Creek	579.92
Albert	Jordan	Philadelphia	579.92
Mary	Smith	Tucson	579.9100000000001
Mary	Smith	Jackson	579.9100000000001
Jean	Smith	Metairie	579.9100000000001
Jonathan	Hill	Phoenix	579.9100000000001
Mary	Smith	Denver	579.9100000000001
Christopher	Smith	Caguas	579.9100000000001
Hannah	Thompson	Caguas	579.9100000000001
James	Smith	New York	579.9100000000001
George	Henry	Caguas	579.9100000000001
Carl	Smith	Caguas	579.9100000000001
Mary	Wilson	Fort Lauderdale	579.9100000000001
Stephanie	Smith	Caguas	579.9100000000001
Janet	Wallace	Richmond	579.9100000000001
Aaron	Smith	Caguas	579.9100000000001
Jennifer	Smith	Porterville	579.9100000000001
Mary	Smith	Phoenix	579.9100000000001
Deborah	Bennett	Lynnwood	579.9100000000001
Mary	Fowler	Fresno	579.9100000000001
Frank	Brown	Holland	579.9100000000001
Mary	Giles	Middletown	579.9100000000001
Mary	Smith	Caguas	579.9100000000001
Douglas	Burgess	Raleigh	579.9100000000001
Kelly	Livingston	Caguas	579.9100000000001
Lisa	Velasquez	Mesa	579.9100000000001
Ronald	Mcneil	Caguas	579.9100000000001
Charles	Smith	Escondido	579.9100000000001
Alexander	Harrell	Waukegan	579.9100000000001
Mary	Smith	El Paso	579.9100000000001
Mary	Smith	El Paso	579.9100000000001
Nicole	Smith	Caguas	579.9100000000001
Mary	Koch	Howell	579.9100000000001
Mary	Smith	Oceanside	579.9100000000001
George	Henry	Caguas	579.9100000000001
Dylan	Smith	Caguas	579.9100000000001
Raymond	Smith	Caguas	579.9100000000001
Mary	Smith	Chicago	579.9100000000001
Mary	Haas	Caguas	579.9100000000001
James	Smith	Caguas	579.91
Mary	Smith	San Jose	579.91
Jennifer	Smith	San Francisco	579.91
Thomas	White	Caguas	579.91
Mary	Smith	Columbus	579.91
Mary	Riley	Knoxville	579.91
William	Garcia	Caguas	579.91
Scott	Shaffer	Baltimore	579.91
Mary	Ayers	Mission Viejo	579.91
Andrea	Price	Caguas	579.91
Mary	Allen	Caguas	579.91
Mary	Little	Tucson	579.91
Virginia	Herrera	Caguas	579.91
Steven	Gonzalez	Caguas	579.91
Jessica	Smith	Caguas	579.91
Albert	Mitchell	San Juan	579.91
Samuel	Bryan	Caguas	579.91
