fname	lname	city	order_amount
David	Miranda	Beaverton	909.8100000000002
Roger	Smith	Catonsville	909.8100000000001
Donna	Smith	Lawton	909.81
Mary	Smith	Caguas	909.81
Teresa	Gray	Caguas	909.8
Mary	Garcia	Bakersfield	909.7900000000001
Michael	Torres	Caguas	909.79
Mary	Smith	Hollywood	909.78
Megan	Taylor	Fairfield	909.78
Jeffrey	Smith	Caguas	909.77
Debra	Sullivan	Mayaguez	909.77
Mary	Smith	Caguas	909.72
Jessica	Smith	Caguas	909.69
Madison	Smith	Caguas	908.9000000000001
Mary	Daniels	Bronx	907.94
Olivia	Bradford	Detroit	907.9200000000001
Janet	Carter	Hamilton	907.9200000000001
Elizabeth	Brewer	Caguas	907.9200000000001
Nicole	Tanner	Virginia Beach	907.85
David	Smith	Harvey	905.9100000000001
Alexander	Smith	Lakewood	904.94
Mary	Gonzalez	San Jose	904.94
Mary	Baird	Colorado Springs	904.94
Maria	Ho	Hyattsville	904.94
Joyce	Thompson	Caguas	904.9300000000001
Wayne	Crawford	Caguas	904.9200000000001
Stephanie	Smith	Lithonia	904.9200000000001
Mary	Dixon	Phoenix	904.9200000000001
Kathleen	Richmond	Medina	904.9200000000001
Steven	Smith	Beloit	904.9200000000001
Mary	Wilson	Brooklyn	904.9200000000001
Harry	Lee	Fresno	904.9200000000001
Mary	Lopez	Houston	904.9000000000001
Pamela	Williams	Santee	904.9000000000001
Michael	Robertson	Lancaster	904.9000000000001
Mary	Smith	Caguas	904.8900000000001
Benjamin	Smith	Baytown	904.89
Amber	Smith	Caguas	904.89
Mary	Smith	Miami	904.89
Mary	Palmer	Elgin	904.8800000000001
Anthony	Vazquez	Caguas	904.88
Mary	Lloyd	Caguas	904.88
Joe	White	Saint Louis	904.88
Mary	Smith	Potomac	904.8700000000001
Mary	Chung	Gardena	904.87
Joseph	Smith	Mount Prospect	904.8500000000001
Mary	Hendrix	Highland	904.85
Mary	Allen	Chicago	904.84
Timothy	Lee	Caguas	904.84
Nancy	Smith	West Covina	904.82
James	Watkins	Caguas	904.82
Mary	Skinner	Caguas	904.8100000000001
Katherine	Wilson	Chicago	904.8100000000001
Robert	Hudson	Caguas	904.8
Donald	Dixon	Vallejo	904.7700000000001
Raymond	Smith	Ontario	903.95
Jack	Smith	Jonesboro	903.9200000000001
Peter	Smith	Santa Ana	903.9100000000001
Angela	Contreras	Caguas	903.9000000000001
Katherine	Cain	Granite City	903.8800000000001
Robert	Rodriguez	Gardena	903.82
Mary	Keller	Federal Way	903.8100000000001
Sara	Cisneros	Weslaco	902.7800000000001
Shirley	Humphrey	Caguas	901.9100000000001
Mary	Delgado	Caguas	901.9100000000001
Ronald	Hall	Chicago	901.9100000000001
Mary	Archer	Irwin	901.9000000000001
Jennifer	Harvey	Kent	901.9000000000001
Mary	Smith	Campbell	901.86
Dorothy	Smith	Pharr	901.8500000000001
Mary	Smith	Caguas	901.8199999999999
Mary	Hunt	Caguas	901.81
Richard	Reed	Caguas	901.7700000000001
Betty	Smith	Medford	899.98
