fname	lname	city	order_amount
George	Smith	Caguas	1229.9
William	Charles	El Cajon	1229.9
Samantha	Smith	Palatine	1229.9
Mary	Morton	Caguas	1229.9
Austin	Smith	Crystal Lake	1229.9
Janet	Smith	Caguas	1229.9
Walter	Marshall	Ontario	1229.9
Richard	Haynes	Hayward	1229.9
David	Kerr	Bowling Green	1229.9
Mary	Castillo	Laredo	1229.9
Robert	Christensen	Highland	1229.9
Mary	Adams	Fond Du Lac	1229.9
Mary	Barnes	Oak Lawn	1229.9
Danielle	Smith	Caguas	1229.9
Mary	Smith	Caguas	1229.9
Mary	Park	Chicago	1229.9
Michelle	Collins	Yonkers	1229.9
Mary	Wong	Caguas	1229.9
Patricia	Smith	Pawtucket	1229.9
Ruth	Townsend	Caguas	1229.9
Steven	Smith	South El Monte	1229.9
Ann	Mercado	Caguas	1229.89
Mary	Hall	Scottsdale	1229.89
Kathleen	Wilkinson	Milpitas	1229.89
Jean	Smith	New Castle	1229.89
Anna	Horn	Escondido	1229.89
Mary	Taylor	Caguas	1229.89
Mary	Soto	Caguas	1229.89
Victoria	Smith	Colorado Springs	1229.8899999999999
Mary	Smith	Pasadena	1229.88
Joe	Parsons	Caguas	1229.88
Mary	Brooks	Caguas	1229.88
Elizabeth	Smith	Caguas	1229.88
Mary	Williams	Caguas	1229.8799999999999
Mary	Daniel	Stockbridge	1229.8799999999999
Amy	Smith	Tempe	1229.8700000000001
Stephanie	Beasley	Loveland	1229.8700000000001
Jesse	Smith	Washington	1229.8700000000001
Ann	Smith	Aurora	1229.8700000000001
Mary	Smith	North Hollywood	1229.8700000000001
Mary	Harris	Bend	1229.8700000000001
Michael	Smith	Los Angeles	1229.8700000000001
Janet	Jones	Caguas	1229.8700000000001
Ashley	Hernandez	New York	1229.8700000000001
Mary	Hartman	Caguas	1229.8700000000001
Mary	Evans	Caguas	1229.8700000000001
Kathryn	Smith	Weslaco	1229.87
Mary	Wallace	Virginia Beach	1229.8600000000001
Mary	Smith	Santa Maria	1229.8600000000001
Bruce	Smith	Caguas	1229.8600000000001
Ann	James	Caguas	1229.8600000000001
Pamela	Smith	Jackson	1229.8600000000001
Tiffany	Smith	Escondido	1229.8600000000001
Jacob	Smith	El Paso	1229.8500000000001
Mary	Villanueva	Jamaica	1229.8500000000001
Kelly	Jones	Richmond	1229.8500000000001
Mary	Morton	Caguas	1229.8500000000001
Judith	Sandoval	Clearfield	1229.8500000000001
Mary	Willis	Middletown	1229.8500000000001
Charles	Turner	Caguas	1229.8500000000001
Raymond	Smith	Riverside	1229.85
Tiffany	Caldwell	Silver Spring	1229.85
Mary	Ortiz	Caguas	1229.85
Samantha	Floyd	Caguas	1229.85
Stephen	Smith	Encinitas	1229.8400000000001
Mary	Sharp	Caguas	1229.8400000000001
Karen	Turner	Edison	1229.8400000000001
Mary	Bowers	San Antonio	1229.8400000000001
Mary	Smith	Caguas	1229.8400000000001
Mary	Sampson	Caguas	1229.8400000000001
Mary	Walsh	Jacksonville	1229.8400000000001
Edward	Silva	Caguas	1229.84
Mary	Richardson	Caguas	1229.84
Dorothy	Friedman	Miami	1229.84
Mary	Cruz	Aurora	1229.84
Roger	Cordova	Caguas	1229.8300000000002
Mary	Smith	Tempe	1229.8300000000002
Mary	Todd	Irwin	1229.83
Matthew	Mullins	Lake Forest	1229.83
Andrea	Harrison	Caguas	1229.83
Mary	Harris	Caguas	1229.8200000000002
Gloria	Smith	Caguas	1229.82
Melissa	Robertson	Hickory	1229.82
Lori	Smith	Caguas	1229.82
Joshua	Livingston	Wilmington	1229.8100000000002
Virginia	Smith	San Diego	1229.8100000000002
Debra	Smith	Caguas	1229.8100000000002
Margaret	Taylor	Caguas	1229.8100000000002
Mary	Cunningham	Caguas	1229.81
Shirley	Smith	Chambersburg	1229.81
Mary	Decker	Highland	1229.8000000000002
Brian	Doyle	Caguas	1229.8000000000002
Russell	Smith	Cerritos	1229.8
Mary	Cantrell	Caguas	1229.7900000000002
Mary	Shannon	Moline	1229.79
Christine	Smith	Spring Valley	1229.79
Mary	Garner	Philadelphia	1229.79
Richard	Smith	Placentia	1229.7800000000002
David	Phillips	Houston	1229.78
Gerald	Smith	Las Vegas	1229.77
Dorothy	Buck	Costa Mesa	1229.7600000000002
Gerald	Macdonald	Caguas	1229.76
Sara	Logan	Chicago	1229.75
Mary	Leonard	Bronx	1229.72
Mary	Smith	Caguas	1227.92
Andrea	Leonard	Detroit	1227.9
Betty	Smith	El Centro	1227.9
Mary	Smith	Caguas	1227.8799999999999
Mary	Smith	Richmond	1227.8600000000001
David	Smith	Piscataway	1227.82
Richard	Andrade	Caguas	1225.8899999999999
Olivia	Smith	Chula Vista	1225.8700000000001
Amanda	Kelly	Caguas	1224.94
Catherine	Weiss	Los Angeles	1224.91
Mary	Figueroa	Gardena	1224.9
Mary	Smith	Caguas	1224.89
Jessica	Weber	Caguas	1224.89
Scott	Smith	Salt Lake City	1224.89
Mary	Mendoza	Caguas	1224.88
Douglas	Davenport	Fort Lauderdale	1224.8700000000001
Mary	Johnson	La Habra	1224.8600000000001
Mary	Stuart	Caguas	1224.8400000000001
Mary	Werner	Caguas	1224.83
Mary	Smith	Caguas	1224.8000000000002
Alexander	Cunningham	Caguas	1224.7800000000002
James	Kane	Miami	1224.71
Mary	Aguirre	Caguas	1219.94
Amanda	Atkins	Caguas	1219.94
Benjamin	Ortiz	Caguas	1219.93
Alice	Meyer	Caguas	1219.93
