fname	lname	city	order_amount
Mary	Yoder	Caguas	609.9300000000001
Mary	Paul	Caguas	609.9300000000001
Emma	Smith	Richmond	609.9300000000001
Amber	Booth	Chicago	609.9300000000001
Victoria	Bowen	Chicago	609.9300000000001
Louis	Hayes	Hagerstown	609.9300000000001
Mary	Wyatt	Caguas	609.9300000000001
Kenneth	Rogers	Caguas	609.9300000000001
Ralph	Hicks	Caguas	609.9300000000001
Mary	Dennis	Wyoming	609.9300000000001
Juan	Mckinney	Caguas	609.9300000000001
Jacob	Clark	Rancho Cordova	609.9300000000001
Gregory	Torres	Caguas	609.9300000000001
Mary	Smith	Aurora	609.9300000000001
Mary	Olsen	Austin	609.9300000000001
Gregory	Smith	Hayward	609.9300000000001
John	Peters	Caguas	609.9300000000001
Sandra	Hunter	Brooklyn	609.9300000000001
Mary	Young	Santa Ana	609.9300000000001
Megan	Leach	Loveland	609.9300000000001
Lori	Smith	Caguas	609.9300000000001
Mary	Foster	Salem	609.9300000000001
Donna	Jones	Albany	609.9300000000001
Doris	Smith	Brockton	609.9300000000001
Betty	Smith	Sheboygan	609.9300000000001
Mary	Morse	Lawrenceville	609.9300000000001
Jesse	Fields	Edinburg	609.9300000000001
Daniel	Haas	Sanford	609.9300000000001
Amy	Smith	Milwaukee	609.9300000000001
Mary	Smith	Virginia Beach	609.9300000000001
Hannah	Smith	Caguas	609.9300000000001
Mary	French	Los Angeles	609.9300000000001
Mary	Parker	Caguas	609.9300000000001
David	Chavez	Garden Grove	609.9200000000001
Mary	Cline	Caguas	609.9200000000001
Jessica	Johnson	Caguas	609.9200000000001
Beverly	Smith	San Pablo	609.9200000000001
Stephanie	Smith	Brooklyn	609.9200000000001
Rachel	Smith	Caguas	609.9200000000001
Mary	Weaver	Bridgeton	609.9200000000001
Mary	Romero	Roseville	609.9200000000001
Timothy	Walter	Caguas	609.9200000000001
Mary	Smith	Canton	609.9200000000001
Donna	Smith	Lawton	609.9200000000001
Patricia	Smith	Rome	609.9200000000001
Mary	Evans	Bismarck	609.9200000000001
Raymond	Smith	Morganton	609.9200000000001
Mark	Stein	Spring	609.9200000000001
Mary	Schwartz	Caguas	609.9200000000001
Joyce	Smith	Dallas	609.9200000000001
Deborah	Humphrey	Plymouth	609.9200000000001
Gerald	Arellano	Caguas	609.92
Jennifer	Bray	Yonkers	609.9100000000001
Mary	Hill	Cleveland	609.9100000000001
Kimberly	Griffin	Catonsville	609.9100000000001
Lawrence	Kent	Long Beach	609.9100000000001
Donna	Smith	Chicago	609.9100000000001
Jennifer	Ferguson	Caguas	609.9100000000001
Mildred	Raymond	Marietta	609.9100000000001
Olivia	Smith	Caguas	609.9100000000001
Mary	Reeves	Brooklyn	609.9100000000001
Andrew	Smith	Caguas	609.9100000000001
Mary	Smith	Caguas	609.9100000000001
Brenda	Smith	Milford	609.9100000000001
Mary	Smith	Caguas	609.9100000000001
Mary	Gutierrez	Caguas	609.9100000000001
Keith	Lowe	Los Angeles	609.9100000000001
Jesse	Esparza	Martinsburg	609.9100000000001
Elizabeth	Smith	New York	609.9100000000001
Robert	Kaufman	Miami	609.9100000000001
Bryan	Gould	Caguas	609.9100000000001
Sandra	Edwards	Caguas	609.9100000000001
Mary	Hall	Portland	609.9100000000001
Patrick	Herrera	Caguas	609.9100000000001
Ralph	Preston	Daly City	609.9100000000001
Jonathan	Smith	Cleveland	609.9100000000001
Randy	Smith	Corona	609.9100000000001
Vincent	Smith	Summerville	609.9100000000001
Mary	Smith	Plano	609.9100000000001
Mary	Holmes	Pompano Beach	609.9100000000001
Betty	Smith	Columbus	609.9100000000001
Emily	Smith	Caguas	609.9100000000001
Bruce	Clayton	Caguas	609.9100000000001
Jennifer	Delacruz	San Diego	609.9100000000001
Victoria	Knight	Newark	609.9100000000001
Kevin	Smith	Greensboro	609.91
Lori	Lawson	Caguas	609.91
Mary	Smith	Marietta	609.91
Tammy	Blake	Las Vegas	609.91
Nancy	Smith	Bronx	609.91
Mary	Hunter	Caguas	609.91
Mary	Mcmahon	Brooklyn	609.91
Mary	Smith	Paramount	609.91
Mary	Griffin	Caguas	609.91
Julie	Tran	Chicago Heights	609.91
Kelly	Johnson	Virginia Beach	609.91
Melissa	Rosario	Tampa	609.9000000000001
Jonathan	Franklin	Carlisle	609.9000000000001
Mary	Smith	Houston	609.9000000000001
Mary	Smith	El Paso	609.9000000000001
Joseph	Smith	Compton	609.9000000000001
Hannah	Kim	Caguas	609.9000000000001
Mary	Lopez	Brooklyn	609.9000000000001
Kevin	Smith	Carrollton	609.9000000000001
Mary	Williams	Broomfield	609.9000000000001
Kathryn	Davis	Philadelphia	609.9000000000001
David	Smith	Caguas	609.9
Amanda	Brady	Murfreesboro	609.9
Harold	Miller	Newark	609.9
Patricia	Greene	Washington	609.9
Robert	Russo	Bronx	609.9
Austin	Anderson	Canovanas	609.9
Charles	Mason	Houston	609.9
Gloria	Ewing	Caguas	609.9
Joyce	Smith	Caguas	609.9
Jesse	Stein	Lompoc	609.9
Mary	Smith	Levittown	609.9
Angela	Mills	Los Angeles	609.8900000000001
Mary	Smith	Astoria	609.8900000000001
Hannah	Jarvis	San Jose	609.89
Mary	Harrison	Caguas	609.89
David	Zhang	Miami	609.89
Karen	Smith	North Hills	609.89
Matthew	Smith	Parkville	609.89
Patricia	Thomas	Norwalk	609.89
