fname	lname	city	order_amount
Samantha	Smith	Cleveland	1249.8899999999999
David	Smith	Elmhurst	1249.88
David	Williams	Bend	1249.88
Jerry	Booker	Caguas	1249.88
Kevin	Sims	Caguas	1249.88
Jonathan	Molina	Caguas	1249.88
Amanda	Brown	Perth Amboy	1249.88
Charles	Turner	Caguas	1249.88
Jeremy	Tucker	Caguas	1249.88
Emily	Jacobs	Germantown	1249.88
Virginia	Herrera	Caguas	1249.88
Mary	Smith	Caguas	1249.88
Robert	Smith	Honolulu	1249.8700000000001
Cynthia	Becker	Caguas	1249.8700000000001
Mary	Salinas	Caguas	1249.8700000000001
Beverly	Ali	Caguas	1249.8700000000001
Kimberly	Marsh	Milwaukee	1249.8700000000001
Christina	Smith	Caguas	1249.8700000000001
Katherine	Smith	Caguas	1249.8700000000001
Charles	Smith	Caguas	1249.87
Mary	Hudson	Caguas	1249.87
Harold	Dalton	Los Angeles	1249.8600000000001
Mary	Smith	Caguas	1249.8600000000001
Mary	Smith	Round Rock	1249.8600000000001
Mary	Miller	Redmond	1249.8600000000001
George	Myers	Caguas	1249.8500000000001
Mary	Blake	Caguas	1249.8500000000001
Mary	Smith	Riverside	1249.8500000000001
Mary	Mcdonald	Escondido	1249.8500000000001
Mary	Smith	Ballwin	1249.85
Mary	Hardin	Phoenix	1249.85
Alice	Smith	Fresno	1249.85
Mary	Santiago	Staten Island	1249.85
Mary	Long	Caguas	1249.85
Sandra	Allen	Waipahu	1249.85
Robert	Kramer	Bakersfield	1249.85
Mary	Smith	San Jose	1249.8400000000001
Diana	Hale	San Antonio	1249.8400000000001
John	Evans	Caguas	1249.8400000000001
Evelyn	Gomez	Caguas	1249.8400000000001
Kevin	Montoya	Caguas	1249.8400000000001
Mary	Smith	Caguas	1249.8400000000001
Kathleen	Kelley	Garden Grove	1249.8400000000001
Mary	Smith	Levittown	1249.8400000000001
Mary	Walton	Pacoima	1249.84
Rebecca	Zamora	Fremont	1249.84
Mary	Smith	Las Vegas	1249.8300000000002
Mary	Smith	Saint Louis	1249.8300000000002
Mary	Frank	New Orleans	1249.8300000000002
Mary	Blake	Caguas	1249.83
James	Gonzalez	Caguas	1249.83
Ruth	Huffman	Caguas	1249.83
Juan	Smith	San Jose	1249.8200000000002
Kimberly	Blair	El Paso	1249.8200000000002
Kathleen	Griffin	Indio	1249.82
Edward	Sanchez	Webster	1249.82
Mary	Alvarez	Caguas	1249.82
Tyler	Smith	Baltimore	1249.8100000000002
Joseph	Patterson	Guaynabo	1249.8100000000002
Mary	Harrison	Humacao	1249.8100000000002
Mary	Smith	Los Angeles	1249.8100000000002
Sarah	Smith	Detroit	1249.81
John	Chung	Santa Ana	1249.81
Benjamin	Smith	Caguas	1249.81
Michael	Torres	Caguas	1249.8000000000002
Elizabeth	Smith	Caguas	1249.8
Benjamin	Smith	Caguas	1249.7900000000002
Maria	Turner	Detroit	1249.79
Mary	Wilkerson	Caguas	1249.7800000000002
Scott	Norman	Caguas	1249.78
Sara	Smith	Crystal Lake	1249.78
Edward	Fitzgerald	Las Vegas	1249.78
Mary	Smith	San Benito	1249.78
Mary	Cole	Tonawanda	1249.78
Mary	Massey	Caguas	1249.77
Joseph	Matthews	North Tonawanda	1249.77
Elizabeth	Smith	Oxnard	1249.76
Julie	Petersen	Fort Washington	1249.74
George	Smith	Bronx	1249.72
Cheryl	Smith	Caguas	1244.93
Roy	Smith	Milwaukee	1244.82
Mary	Smith	Union City	1243.8700000000001
Cheryl	Smith	Berwyn	1243.8700000000001
Mary	Smith	Caguas	1243.8300000000002
Rebecca	Ortiz	Bend	1241.93
Mary	Smith	Honolulu	1239.95
Mary	Snyder	Milford	1239.94
Willie	Smith	Union	1239.94
