fname	lname	city	order_amount
Charles	Mueller	Caguas	629.94
Mary	Harmon	Caguas	629.94
James	Smith	Brooklyn	629.94
Mary	Solis	Caguas	629.94
Mary	Whitney	Caguas	629.94
Frances	Smith	Tucson	629.94
Helen	Davidson	Endicott	629.94
Virginia	Smith	Garden Grove	629.94
Melissa	Wilcox	Caguas	629.94
Adam	Hodges	San Jose	629.94
Mary	Lawson	Chicago	629.94
Janet	Dillon	San Jose	629.94
Mary	Smith	Caguas	629.94
James	Nielsen	Chicago	629.94
Mary	Smith	Caguas	629.94
Albert	Valdez	Caguas	629.94
Ashley	Smith	San Benito	629.94
Mary	Smith	Wheeling	629.94
Dorothy	Rivera	Los Angeles	629.94
Jessica	Lambert	Jamaica	629.94
Mary	Smith	Allentown	629.94
Mary	Smith	Spring Valley	629.94
Mary	Smith	Napa	629.94
Mary	Smith	Montebello	629.94
Mary	Evans	Florissant	629.94
Patricia	Delgado	Salem	629.94
Johnny	Smith	Caguas	629.94
Janice	Montgomery	Visalia	629.94
Evelyn	Smith	Asheboro	629.94
Robert	Deleon	San Juan	629.94
Paul	Atkins	Caguas	629.94
Mary	Butler	Conway	629.94
Jean	Hartman	Vega Baja	629.94
Christian	Smith	Martinsburg	629.94
Mary	Smith	Caguas	629.94
Robert	Hawkins	West Chester	629.94
Ryan	Allen	Chesapeake	629.94
Mary	Myers	Caguas	629.94
Mary	Walton	Morristown	629.94
Mary	Perez	Caguas	629.94
Mary	Burton	Pomona	629.94
Russell	Smith	Cerritos	629.94
Bruce	Mccullough	Caguas	629.94
Richard	Maddox	Caguas	629.94
Mary	Smith	Caguas	629.94
Tyler	Sims	Brooklyn	629.94
Mary	Garner	Philadelphia	629.94
Nancy	Fox	Las Vegas	629.94
Mary	Callahan	Passaic	629.94
Richard	Payne	New York	629.94
Thomas	Friedman	Fort Lauderdale	629.94
Nicholas	Smith	Marrero	629.94
Robert	Smith	Martinez	629.94
Keith	Smith	Caguas	629.94
Mary	Dougherty	San Francisco	629.94
Debra	Morales	Chicago	629.94
Katherine	Scott	Caguas	629.94
Mary	Smith	Caguas	629.94
Karen	Small	Chicago	629.94
Mary	Little	Laredo	629.94
Steven	Hardin	Marietta	629.94
Sandra	Edwards	Caguas	629.94
Mary	Figueroa	Gardena	629.94
Mary	Smith	Anaheim	629.94
Anna	Conrad	Caguas	629.94
Ethan	Smith	Caguas	629.94
Alan	Smith	Pompano Beach	629.94
Mary	Campbell	Lutz	629.94
Mary	Smith	Lancaster	629.94
Megan	Taylor	Fairfield	629.94
Mary	Smith	Caguas	629.94
Mary	Lawson	Chicago	629.94
Ann	Smith	San Ramon	629.94
Mary	Cochran	Costa Mesa	629.94
Mary	Gordon	Mesa	629.94
Maria	Smith	Bronx	629.94
Matthew	Smith	Medford	629.94
Dennis	Meyer	Caguas	629.9300000000001
Carolyn	Weaver	Honolulu	629.9300000000001
Mary	Kelley	Caguas	629.9300000000001
Jacob	Russo	Bismarck	629.9300000000001
Paul	Singh	Saint Paul	629.9300000000001
Mary	Smith	Dayton	629.9300000000001
Madison	Gould	Caguas	629.9300000000001
Mary	Garner	Philadelphia	629.9300000000001
Mary	Gibson	Philadelphia	629.9300000000001
Mary	Turner	Caguas	629.9300000000001
Walter	Smith	Fort Worth	629.9300000000001
Evelyn	Smith	Norcross	629.9300000000001
William	Mcgee	Caguas	629.9300000000001
Rose	Foster	Brooklyn	629.9300000000001
Grace	Smith	Norfolk	629.9300000000001
Michael	Mclaughlin	Carlisle	629.9300000000001
Danielle	Smith	Caguas	629.9300000000001
Ann	Burnett	Hampton	629.9300000000001
Elizabeth	Raymond	Caguas	629.9300000000001
Jonathan	Burns	Caguas	629.9300000000001
Willie	Stafford	Caguas	629.9300000000001
Joseph	Dougherty	Caguas	629.9300000000001
Jessica	Shannon	Chicago	629.9300000000001
Mark	Harris	Caguas	629.9300000000001
Mary	Bowers	Clearfield	629.9300000000001
Joshua	Garcia	Caguas	629.9300000000001
Nicholas	Smith	Michigan City	629.9300000000001
Jose	Powers	Caguas	629.9300000000001
Mary	Jenkins	Humacao	629.9300000000001
Amanda	Mann	Caguas	629.9300000000001
Mary	Maynard	Chicago	629.9300000000001
Mary	Smith	Caguas	629.9300000000001
Gloria	Goodman	Los Angeles	629.9300000000001
Christian	Wilson	Caguas	629.9300000000001
Mary	Mcmahon	Dayton	629.9300000000001
Beverly	Cantrell	Caguas	629.9300000000001
Mary	Horne	Fremont	629.9300000000001
Jeffrey	Ramos	Caguas	629.9300000000001
Gregory	Buck	Woonsocket	629.9300000000001
Sarah	Smith	Caguas	629.9300000000001
Michael	Atkins	Lancaster	629.9300000000001
Gloria	Smith	Caguas	629.9300000000001
Aaron	Williamson	Memphis	629.9300000000001
Mary	Ritter	Caguas	629.9300000000001
Christine	Rodriguez	Houston	629.9300000000001
Diana	Smith	Elgin	629.9300000000001
Benjamin	Smith	Caguas	629.9300000000001
Mary	Schroeder	Laredo	629.9300000000001
Mary	Wood	Caguas	629.9300000000001
Denise	Smith	South San Francisco	629.9300000000001
Samantha	Anderson	San Jose	629.9300000000001
Mary	Smith	Hanover	629.9300000000001
Mary	Wilson	Caguas	629.9300000000001
Mary	Hodges	Pasadena	629.9300000000001
Kenneth	Smith	South Gate	629.9300000000001
Mary	Smith	Chicago	629.9300000000001
Mary	Smith	Brooklyn	629.9300000000001
Mary	Smith	Stockton	629.9300000000001
Doris	Smith	Caguas	629.9300000000001
Mary	Smith	Caguas	629.9300000000001
Kyle	Smith	Caguas	629.9300000000001
Megan	Rogers	Manchester	629.9300000000001
Daniel	Cardenas	Caguas	629.9300000000001
Mary	Bowman	Humacao	629.9300000000001
Mary	Hartman	Caguas	629.9300000000001
Mary	Smith	Caguas	629.9300000000001
Mary	Parrish	Caguas	629.9300000000001
Brittany	Brooks	Strongsville	629.9300000000001
Mary	Ramsey	San Juan	629.9300000000001
Mary	Castillo	Fremont	629.9300000000001
Mary	Smith	Salt Lake City	629.9300000000001
Laura	Smith	Portland	629.9300000000001
Mary	Young	Caguas	629.9300000000001
Mary	Bryan	Apex	629.9300000000001
Christine	Jordan	West Chester	629.9300000000001
Amy	Hood	Hyattsville	629.9300000000001
Mary	Smith	Caguas	629.9300000000001
Shirley	Mcclain	Colton	629.9300000000001
Margaret	Martinez	Caguas	629.9200000000001
Mary	Reyes	Hialeah	629.9200000000001
Mary	Smith	Caguas	629.9200000000001
John	Smith	Brooklyn	629.9200000000001
Mary	Camacho	Mesa	629.9200000000001
David	Smith	Hialeah	629.9200000000001
Tammy	Smith	Caguas	629.9200000000001
Mary	Smith	Caguas	629.9200000000001
Douglas	Jacobs	Santa Ana	629.9200000000001
Mary	Case	Brooklyn	629.9200000000001
Mary	Lara	O Fallon	629.9200000000001
Mary	Pope	Washington	629.9200000000001
Mary	Richardson	Caguas	629.9200000000001
Daniel	Smith	Caguas	629.9200000000001
Matthew	Huffman	Van Nuys	629.9200000000001
Jennifer	Snyder	Caguas	629.9200000000001
Mary	Smith	Caguas	629.9200000000001
Frances	Smith	Caguas	629.9200000000001
Marie	Snyder	Brooklyn	629.9200000000001
Betty	Rodgers	Encinitas	629.9200000000001
Bobby	Jimenez	Holland	629.9200000000001
Barbara	Simmons	Walnut	629.9200000000001
Billy	Smith	Caguas	629.9200000000001
