fname	lname	city	order_amount
Mary	Moore	Hollister	449.97
Nancy	Jennings	Caguas	449.97
Mary	Smith	Los Angeles	449.97
Ruth	Deleon	Caguas	449.97
Mary	Smith	Virginia Beach	449.97
Deborah	Archer	Caguas	449.97
Grace	Smith	Caguas	449.97
Adam	Wilson	Mentor	449.97
Mary	Smith	East Brunswick	449.97
Mary	Harrison	Caguas	449.97
Mary	Lawrence	Caguas	449.97
Dennis	Smith	Houston	449.97
Janet	Dillon	San Jose	449.97
Mary	Taylor	Miami	449.97
Mary	Reeves	Bayamon	449.97
Edward	Peterson	Caguas	449.97
Gloria	Smith	Caguas	449.97
Mary	Horne	Fremont	449.97
Austin	Sexton	Caguas	449.97
Kenneth	Martin	Caguas	449.96000000000004
Joe	Wright	Endicott	449.96000000000004
Mary	Smith	Caguas	449.96000000000004
Cynthia	Smith	Caguas	449.96000000000004
Mary	Carroll	Chapel Hill	449.96000000000004
Matthew	Smith	Cumberland	449.96000000000004
Christine	Smith	Kailua	449.96000000000004
Mary	Torres	Caguas	449.96000000000004
Scott	Smith	Brooklyn	449.96000000000004
Mary	Sims	Fort Lauderdale	449.96000000000004
Heather	Merritt	New York	449.96000000000004
Sharon	Smith	Caguas	449.96000000000004
Brian	Smith	Morristown	449.96000000000004
Mary	Roth	Aurora	449.96000000000004
Carol	Jackson	Caguas	449.96000000000004
Robert	Smith	Fort Worth	449.96000000000004
Jessica	Humphrey	Hyattsville	449.96000000000004
Mary	Smith	Jackson	449.96000000000004
Mary	Mcdonald	Glendale	449.96000000000004
Jennifer	Richardson	Plymouth	449.96000000000004
Joe	Snyder	Phoenix	449.96000000000004
Andrea	Cowan	Caguas	449.96000000000004
Mary	Edwards	Caguas	449.96000000000004
Amy	Smith	Houston	449.96000000000004
Roy	Todd	Valrico	449.96000000000004
Stephanie	Mitchell	Caguas	449.96000000000004
Janice	Smith	Canyon Country	449.96000000000004
Donald	Smith	Brooklyn	449.96000000000004
Mary	Smith	Miami	449.96000000000004
James	Trevino	Miami	449.96000000000004
Jack	Lewis	Fontana	449.96000000000004
Dorothy	Smith	Pharr	449.96000000000004
Mary	Lane	Brooklyn	449.96000000000004
Mary	Smith	San Diego	449.96000000000004
David	Beck	Caguas	449.96000000000004
Emma	Smith	Hanover	449.96000000000004
Danielle	Edwards	Tempe	449.96000000000004
John	Barker	Caguas	449.96000000000004
Paul	Miller	Huntington Station	449.96000000000004
Denise	Smith	Albuquerque	449.96000000000004
Mary	Smith	Littleton	449.96000000000004
Betty	Lester	Ann Arbor	449.96000000000004
Mary	Smith	Jacksonville	449.96000000000004
Mary	Morales	Caguas	449.96000000000004
Philip	Paul	Opa Locka	449.96000000000004
Carl	Smith	Meridian	449.96000000000004
Linda	Smith	Chicago	449.96000000000004
Mary	Peterson	Caguas	449.96000000000004
