fname	lname	city	order_amount
Bruce	Horton	Sugar Land	509.87
Mary	Smith	Cleveland	509.87
Mary	Lewis	Caguas	509.86999999999995
Mary	Monroe	Caguas	509.85
Alan	Smith	Trujillo Alto	509.85
Diane	Smith	Saint Louis	509.84999999999997
Mary	Lindsey	Potomac	509.84999999999997
Jessica	Parker	Brooklyn	509.84000000000003
Barbara	Smith	Lockport	509.84
Christina	Smith	Lompoc	509.84
Debra	Hendrix	Caguas	509.83000000000004
Samuel	Jones	Bronx	509.82000000000005
Terry	Thomas	Chicago	509.82000000000005
Ronald	Smith	El Paso	509.81
Stephen	Blair	Tonawanda	507.98
Albert	Mitchell	San Juan	507.98
Kevin	Smith	Costa Mesa	507.96000000000004
Raymond	Smith	Caguas	507.95000000000005
Matthew	Smith	Caguas	507.95000000000005
Elizabeth	Smith	Long Beach	507.94000000000005
Margaret	Smith	Pharr	507.92
Joseph	Mcintyre	Brooklyn	507.90999999999997
Mary	Warner	Raleigh	507.89
Brian	Landry	Reseda	507.84999999999997
Emma	Smith	Caguas	505.96000000000004
Jacob	Guerrero	Escondido	505.96000000000004
Mary	Smith	Caguas	505.96000000000004
Christopher	Osborn	Fresno	505.93000000000006
Mary	Smith	Cleveland	505.9
Joseph	Smith	Algonquin	505.89000000000004
Shawn	Smith	Germantown	504.97
Mary	Willis	Middletown	504.97
Mary	Burke	Glenview	504.97
Nicole	Adams	Roseburg	504.96000000000004
Mary	Thompson	New York	504.96000000000004
Adam	Smith	Mechanicsburg	504.96000000000004
Richard	Smith	Virginia Beach	504.96
David	Garrison	Dallas	504.95000000000005
Mary	Parsons	Caguas	504.95000000000005
Ryan	Austin	Chula Vista	504.95000000000005
Sharon	Dominguez	Caguas	504.95000000000005
Mary	Mejia	Caguas	504.95000000000005
Mary	Smith	York	504.95000000000005
Mary	Smith	Potomac	504.94000000000005
Patricia	Freeman	Palatine	504.94000000000005
Christopher	Smith	Caguas	504.94000000000005
Susan	Sullivan	Houston	504.94
Nicholas	Smith	Caguas	504.94
Michael	Smith	Caguas	504.94
Michael	Smith	Tucson	504.92999999999995
Kathleen	Oconnor	Tracy	504.92
Mary	Avery	Carrollton	504.92
Patricia	Lin	Miami	504.92
Madison	Smith	Caguas	504.91
Patricia	Smith	Fort Lauderdale	504.91
Dylan	Rivera	Atlanta	504.90000000000003
Betty	Lawson	North Las Vegas	504.90000000000003
Mary	Aguilar	Caguas	504.9
Mary	Smith	Hamilton	504.88
Mary	Smith	Virginia Beach	504.88
Mary	Smith	Caguas	504.86999999999995
Bryan	Ramos	North Richland Hills	504.86
Tammy	Cannon	New York	504.84000000000003
Michelle	Gilbert	Bronx	504.82000000000005
Richard	Smith	Caguas	503.97
James	Mitchell	Costa Mesa	503.95000000000005
Steven	Smith	Caguas	503.94000000000005
Kimberly	Burke	Brandon	503.94
Mary	Hayes	Caguas	503.9
Brittany	Williamson	Virginia Beach	503.89
Jordan	Smith	Fresno	503.86
Ruth	Brooks	Chicago	501.95000000000005
Mary	Smith	Los Angeles	501.95000000000005
Jeremy	Smith	Sacramento	501.95000000000005
Mary	Smith	Cary	501.95
Robert	Smith	Humacao	501.9200000000001
William	Garcia	Caguas	501.91
Mary	Griffin	Newburgh	501.9
Mary	Reyes	Caguas	501.85999999999996
Rebecca	Roberts	Brooklyn	501.85
Mary	Garza	Sacramento	500.93
John	Harris	Caguas	500.0
Mary	Cannon	Far Rockaway	500.0
James	Smith	Freeport	500.0
Tyler	Austin	Caguas	500.0
Deborah	Smith	Citrus Heights	500.0
Ralph	Smith	Santee	500.0
Anna	Taylor	Winter Park	500.0
Mary	Brown	Brooklyn	500.0
Jesse	Webster	Caguas	499.99
Mary	Smith	Knoxville	499.99
Tammy	Smith	South Ozone Park	499.99
Mary	Smith	Fresno	499.99
Mary	Cruz	Chicago	499.99
Carolyn	Smith	Caguas	499.99
Karen	Collins	Chicago	499.99
Christopher	Clayton	Roswell	499.99
Mary	Smith	Caguas	499.99
Mary	Smith	Livermore	499.99
Mark	Smith	Caguas	499.99
Maria	Smith	Caguas	499.99
Michael	Pope	Caguas	499.98
Michael	Lucas	Forest Hills	499.98
Jane	Smith	Caguas	499.98
Rachel	Smith	Long Beach	499.98
Jerry	Smith	Los Angeles	499.98
Mary	Smith	Caguas	499.98
Susan	Mann	Miami	499.98
Harold	Pratt	Washington	499.98
Ruth	Cox	Aurora	499.98
Evelyn	Contreras	Caguas	499.98
Mary	Smith	Caguas	499.98
Joshua	Campbell	Greensburg	499.98
Jacob	Guerrero	Escondido	499.98
Mary	Brooks	Eugene	499.98
Amy	Ryan	Caguas	499.98
David	Smith	Caguas	499.98
Mary	Brock	Caguas	499.98
Mary	Rhodes	Detroit	499.98
Victoria	Smith	Harvey	499.98
Mary	Williams	Caguas	499.98
Anna	Smith	Brownsville	499.98
Mary	Smith	West Chester	499.98
Brian	Smith	Las Vegas	499.98
Jordan	Medina	Caguas	499.98
Mary	Smith	Caguas	499.98
Mary	Gonzales	Caguas	499.98
Mary	Hensley	Chesapeake	499.98
Carl	Mercer	Caguas	499.98
Jonathan	Burns	Canyon Country	499.98
Mary	Krueger	Mesquite	499.98
Teresa	Smith	Caguas	499.98
Mary	Todd	Detroit	499.98
Mary	Wilson	Moreno Valley	499.98
