fname	lname	city	order_amount
Gerald	Nichols	Raleigh	279.98
Eric	Vega	Caguas	279.98
Joshua	Smith	New York	279.98
Melissa	Pearson	Laguna Niguel	279.98
Kathryn	Gallegos	North Las Vegas	279.98
Mary	Smith	Lawrenceville	279.98
Anna	Baldwin	Chino Hills	279.98
Mary	Ortiz	Katy	279.98
Emma	Mcclain	Fresno	279.98
Mary	Powell	Caguas	279.98
Mary	Miller	Chicago	279.98
Mary	Hensley	Caguas	279.98
Betty	Wyatt	Caguas	279.98
Mary	Palmer	Elgin	279.98
Mary	Smith	Greenville	279.98
Mary	Carter	Caguas	279.97
Mary	Gardner	West New York	279.97
Gregory	Snyder	Aurora	279.97
Mary	Smith	Caguas	279.97
George	Smith	Caguas	279.97
Lisa	Smith	Riverside	279.97
Mary	Smith	Chicago	279.97
Mary	Haas	Caguas	279.97
Mary	Clark	Frankfort	279.97
Mary	Johnston	Virginia Beach	279.97
Diana	Hale	San Antonio	279.97
Christian	Turner	Aurora	279.97
Angela	Smith	Las Cruces	279.97
Mary	Smith	Caguas	279.97
Tiffany	Estes	Caguas	279.97
Christine	Haley	San Diego	279.97
Howard	Nelson	Caguas	279.97
Alexander	Smith	Caguas	279.97
Barbara	Nelson	Houston	279.97
Mary	Smith	Phoenix	279.97
Roger	Barron	Crown Point	279.97
Mary	Smith	Caguas	279.97
Teresa	Smith	Caguas	279.97
Steven	Smith	Caguas	279.97
Gloria	Jensen	Caguas	279.97
Mary	Frank	New Orleans	279.97
Brandon	Smith	Caguas	279.97
Andrew	Smith	Anaheim	279.97
Mary	Andrews	Laredo	279.97
Barbara	Harris	Tampa	279.97
Bobby	Bean	Austin	279.97
Katherine	Smith	Chicago	279.97
Linda	Smith	Placentia	279.97
William	Hunter	Washington	279.97
Mary	Spence	Moreno Valley	279.97
Steven	Smith	Carol Stream	279.97
Joseph	Singh	Caguas	279.97
Mary	Smith	Yuma	279.97
Christopher	Smith	San Francisco	279.97
Anna	Olsen	Caguas	279.97
Susan	Smith	Caguas	279.97
William	Schroeder	Washington	279.97
Mary	Smith	Caguas	279.97
Tiffany	Smith	Caguas	279.97
Bryan	Smith	Atlanta	279.97
William	Harris	Brooklyn	279.97
Judy	Smith	Salem	279.97
Mary	Glover	Caguas	279.97
James	Smith	Caguas	279.97
Sean	Smith	Columbus	279.97
Alice	Mccoy	Philadelphia	279.97
Jerry	Wright	Los Angeles	279.97
