fname	lname	city	order_amount
Mary	Reynolds	Chicago	604.9100000000001
Kathy	Brown	Caguas	604.9100000000001
Amy	Smith	New York	604.9100000000001
Patricia	Cook	Caguas	604.91
George	Smith	Caguas	604.91
Mary	Austin	Long Beach	604.9000000000001
Jacob	Hinton	Watsonville	604.9
Mary	Smith	Los Angeles	604.9
Willie	Russell	Caguas	604.89
Bruce	Smith	Jersey City	604.89
Dennis	Morris	Richmond	604.87
Susan	Smith	Aurora	604.87
Mary	Evans	Florissant	604.86
George	Johns	Fresno	604.86
Denise	Boyd	College Station	604.84
Mary	Andrews	Caguas	604.84
Mary	Holmes	Peoria	604.84
Christopher	Black	South San Francisco	604.8399999999999
Amber	White	Caguas	604.83
Crystal	Hamilton	Las Vegas	604.8199999999999
Kathleen	Lee	Howell	603.97
Mary	Taylor	Waipahu	603.96
Mary	Jackson	Medford	603.95
Mary	Curtis	Caguas	603.95
Nancy	Smith	Caguas	603.95
Walter	Smith	Danbury	603.95
Frances	Smith	Caguas	603.93
Carolyn	Moss	Walnut	603.9200000000001
Mary	Murray	Caguas	603.9100000000001
Mary	Smith	La Mirada	603.9000000000001
Mary	Smith	Metairie	603.9000000000001
William	Ellison	Columbia	603.89
Mary	Diaz	Caguas	603.8
Mary	Barron	Caguas	601.9300000000001
Mary	Romero	Vallejo	601.9300000000001
John	Brady	Caguas	601.9300000000001
Rose	Smith	Caguas	601.9200000000001
Benjamin	Smith	Caguas	601.9100000000001
Carol	Schwartz	Davis	601.82
Karen	Gillespie	Dorchester Center	600.94
Mary	Phelps	Caguas	600.0
Brenda	Ramirez	Caguas	600.0
Mary	Lee	Pomona	599.99
Debra	Smith	Caguas	599.99
Mary	Smith	Caguas	599.99
Jean	Sutton	Caguas	599.99
Richard	Davila	Caguas	599.99
Roger	Smith	Caguas	599.99
Mary	Smith	Cincinnati	599.99
Jennifer	Smith	Caguas	599.99
Mary	Smith	Brownsville	599.98
Dennis	Smith	Mission Viejo	599.98
Brian	House	Anaheim	599.98
Mary	Smith	North Hollywood	599.98
James	Watkins	Caguas	599.98
Melissa	Humphrey	Caguas	599.98
Olivia	Smith	Chula Vista	599.98
Dylan	Knapp	Kaneohe	599.98
Christian	Smith	Jonesboro	599.98
Mary	Perez	Las Vegas	599.98
Doris	Smith	Caguas	599.98
Donna	Torres	Caguas	599.98
Mary	Hammond	Virginia Beach	599.98
Alexander	Cunningham	Caguas	599.98
Arthur	Garrison	Staten Island	599.98
Mary	Newman	Philadelphia	599.98
Mary	Smith	Caguas	599.98
Mary	Bradley	Phoenix	599.98
Linda	Kent	Caguas	599.98
Mary	Gonzales	Caguas	599.98
Heather	Henson	Lancaster	599.98
Mary	Brown	Brooklyn	599.98
Amber	Booth	Chicago	599.98
Ashley	Smith	Springfield	599.98
Gerald	Smith	New Orleans	599.98
Lauren	Bennett	Chicago	599.98
Stephen	Harrison	Fresno	599.98
Shirley	Dalton	Caguas	599.98
Mary	Sanford	Woodbridge	599.98
Jonathan	Blackwell	Caguas	599.98
Joshua	Smith	Caguas	599.98
Mary	Diaz	Caguas	599.98
Mary	Mccarthy	Los Angeles	599.98
