fname	lname	city	order_amount
Janice	Smith	Caguas	709.85
Mary	Long	Caguas	709.85
Jordan	Gay	Brooklyn	709.85
Johnny	Marks	Caguas	709.8499999999999
Mary	Whitaker	Los Angeles	709.8400000000001
Mary	Smith	Manati	709.84
Alexander	Smith	Buffalo	709.84
Mary	Smith	Caguas	709.84
Jessica	Roberts	Caguas	709.84
Mary	Rogers	Decatur	709.84
Mary	Smith	Caguas	709.84
Mary	Johnson	Cicero	709.84
Matthew	Smith	Caguas	709.84
Adam	Taylor	Granada Hills	709.84
Carolyn	Adams	Aurora	709.84
Mary	Whitaker	Los Angeles	709.83
Henry	Smith	Pekin	709.83
Tammy	Gould	Mount Pleasant	709.83
Cynthia	Smith	Bend	709.8299999999999
Mary	Werner	El Paso	709.8299999999999
Joseph	Smith	Caguas	709.8299999999999
Mary	Smith	Cleveland	709.82
Judith	Pham	Caguas	709.82
Mary	Blake	Mechanicsburg	709.82
Donald	Davis	Eugene	709.82
Emily	Hill	Memphis	709.8
Alice	Ellison	Caguas	709.8
Cynthia	Smith	Caguas	709.8
James	Holmes	Hilliard	709.8
Cynthia	Nelson	Caguas	709.76
Joshua	Smith	Caguas	709.73
Laura	Baldwin	Brooklyn	709.73
Gary	Flores	Caguas	708.95
Evelyn	Thompson	Caguas	708.89
Ruth	Smith	New York	707.97
Mary	Smith	Brooklyn	707.95
Mary	Wagner	Caguas	707.94
Ann	Smith	Aurora	707.94
Doris	Alvarez	Saint Paul	707.9300000000001
Douglas	Smith	Caguas	707.9200000000001
George	Smith	Caguas	707.9200000000001
Nancy	Mcclure	Smyrna	707.9100000000001
Mary	Welch	Garden Grove	707.91
Ann	Jackson	Los Angeles	707.8900000000001
Mary	Pace	Asheboro	707.8900000000001
Kathryn	West	Caguas	707.89
Katherine	Massey	Caguas	707.8399999999999
Mary	Schneider	Hagerstown	707.8199999999999
Mary	Smith	Caguas	706.9200000000001
Megan	Sanders	Caguas	705.96
Mary	Smith	Glen Burnie	705.95
Kathryn	Ware	Saint Louis	705.95
Marie	Smith	Caguas	705.9200000000001
Samantha	Higgins	Miami	705.91
Jesse	Stein	Lompoc	705.9000000000001
Rachel	Blackburn	Miami	705.9000000000001
Amber	Nguyen	Canton	705.9
Jason	Smith	Caguas	705.89
Aaron	Smith	New York	705.8800000000001
Joan	Lin	Fairfield	705.88
Margaret	Villa	San Antonio	705.82
Cheryl	Smith	Brooklyn	705.8100000000001
Joshua	Smith	Memphis	704.96
Ann	Waller	Caguas	704.95
Michelle	Stuart	Chicago	704.95
Andrea	Cowan	Caguas	704.94
Mary	Kim	Alpharetta	704.94
Danielle	Price	Sun Valley	704.94
Mary	Smith	Piscataway	704.94
John	Smith	Caguas	704.94
Katherine	Smith	Pico Rivera	704.9300000000001
Donna	Smith	Caguas	704.9300000000001
Victoria	Bowen	Chicago	704.9300000000001
Mary	Young	Morganton	704.9200000000001
Grace	Smith	Caguas	704.9200000000001
Ronald	Guzman	Los Angeles	704.9200000000001
Mary	Garcia	Westerville	704.9200000000001
Christina	Sanchez	La Mirada	704.9200000000001
Mary	Perez	Caguas	704.9200000000001
John	Rodgers	Marrero	704.9100000000001
Grace	Smith	Caguas	704.91
Jane	Delacruz	Caguas	704.9000000000001
Mary	Smith	Wilkes Barre	704.9
Amanda	Smith	Caguas	704.89
Anthony	Wright	Caguas	704.88
Tammy	Hahn	Los Angeles	704.88
Cynthia	Smith	Sylmar	704.86
Jack	Moore	Caguas	704.86
Frank	Jennings	Caguas	704.86
Lauren	Campbell	Chicago	704.85
Mary	Arnold	Jackson	704.85
James	Dunn	Joliet	704.84
Ronald	Scott	Caguas	704.83
Helen	Gonzalez	Caguas	704.83
Mary	Lee	Caguas	704.8000000000001
Mary	Schmidt	Caguas	704.79
Timothy	Smith	Fort Lauderdale	704.78
Judy	Webb	Caguas	703.97
Mary	Lee	Caguas	703.97
Louis	Meadows	Caguas	703.95
Mary	Watson	Caguas	703.95
Mary	Duran	Houston	703.95
Mary	Chavez	Chicago	703.95
Madison	Smith	Irving	703.94
Alice	Werner	Laredo	703.9100000000001
Sara	Graves	Dallas	703.8800000000001
Mary	Joyce	Caguas	703.88
Mary	Smith	Pompano Beach	703.8700000000001
Terry	Smith	Glen Burnie	703.8
Mary	Gay	Ann Arbor	702.9000000000001
Mary	Smith	Atlanta	702.84
Mary	Johnson	Antioch	701.94
Maria	Smith	Painesville	701.9300000000001
