fname	lname	city	order_amount
Judith	King	Caguas	431.96000000000004
Dennis	Smith	Caguas	431.95
Michael	Smith	Los Angeles	431.95
Mary	Keller	Fountain Valley	431.94
Diana	Richards	Morristown	431.94
Sean	Smith	Sugar Land	431.93
Mary	Lopez	Chicago	431.9
Justin	Smith	Caguas	431.9
James	Smith	Fort Washington	431.82
Rachel	Holt	Caguas	429.99
Mary	Gray	Caguas	429.99
Mary	Smith	Philadelphia	429.99
Mary	Johnson	Daly City	429.99
Mary	Jones	La Mirada	429.99
Anna	Smith	Caguas	429.99
Jeremy	Rowe	Modesto	429.99
Patricia	Smith	Indianapolis	429.99
Angela	Meadows	Los Angeles	429.99
Julia	Smith	Chula Vista	429.99
Melissa	Miller	Caguas	429.99
Mary	Meza	Caguas	429.99
Ryan	Smith	Caguas	429.99
Anna	Smith	Bayamon	429.99
Emily	Black	Caguas	429.98
Mary	Smith	Parkville	429.98
Robert	Smith	Detroit	429.98
Mary	West	Caguas	429.98
Brian	Wilson	Chicago	429.98
Brian	Green	Caguas	429.98
Mary	Ritter	Pompano Beach	429.98
Mark	Smith	Caguas	429.98
Mary	Smith	Phoenix	429.98
Mary	Smith	Mission Viejo	429.98
Madison	Smith	Hickory	429.98
Mary	Macias	Chicago	429.98
Paul	Martin	Caguas	429.98
Mary	Smith	Jersey City	429.98
Stephen	Smith	Caguas	429.98
Mary	Krueger	Mesquite	429.98
Mary	Smith	Lenoir	429.98
Teresa	Carlson	New York	429.98
Mary	Smith	Caguas	429.98
Sara	Rowland	Sunnyvale	429.98
Mary	Myers	Caguas	429.98
Mary	Mcfarland	Sugar Land	429.98
Mary	Smith	Caguas	429.98
Mary	Steele	Caguas	429.98
Mary	Gutierrez	Brooklyn	429.98
Marilyn	Smith	Caguas	429.98
Andrew	Campos	Caguas	429.98
Mary	Smith	Caguas	429.98
Mary	Thompson	Guaynabo	429.98
Stephen	Beck	Caguas	429.98
Mary	Smith	Fontana	429.98
Mary	Copeland	Hollister	429.98
Dennis	Smith	Houston	429.98
Mary	Roach	Chicago	429.97
Nicole	Michael	Henrico	429.97
Maria	Smith	Sanford	429.97
Mary	Smith	Caguas	429.97
Mary	Smith	Lancaster	429.97
Samantha	Smith	Caguas	429.97
Mary	Welch	Garden Grove	429.97
Mary	Smith	Tempe	429.97
Mary	Sanders	Caguas	429.97
Mary	Chen	Caguas	429.97
Teresa	Smith	Caguas	429.97
James	Harrell	Phoenix	429.97
Mary	Ross	Jackson	429.97
Matthew	Smith	El Paso	429.97
Mary	Key	Plano	429.97
Edward	Spencer	Caguas	429.97
Mary	Taylor	Caguas	429.97
Carl	Horn	Caguas	429.97
Katherine	Diaz	Memphis	429.97
Mary	Smith	Levittown	429.97
Mary	Nichols	Piscataway	429.97
Mary	Nash	Moreno Valley	429.97
Mary	Smith	Opelousas	429.97
Mary	Smith	Portland	429.97
Dennis	Smith	New York	429.97
Mary	Wilson	Princeton	429.97
Mary	Smith	Caguas	429.97
Mary	Torres	Chicago	429.97
Richard	Reilly	Los Angeles	429.97
Lori	Clements	Caguas	429.97
Dennis	Smith	Caguas	429.97
Judith	Smith	Opelousas	429.97
Jessica	Smith	Caguas	429.97
Margaret	Smith	Miami	429.97
Michelle	Kirk	New York	429.97
Aaron	Smith	Caguas	429.97
Mary	Ewing	Brooklyn	429.97
Mary	Ayers	Los Angeles	429.97
Marie	Acosta	Brownsville	429.97
Keith	Smith	Caguas	429.97
Victoria	Reyes	Brooklyn	429.97
Emma	Robinson	Caguas	429.97
Sarah	Smith	Mission	429.97
Mark	Padilla	Caguas	429.97
Maria	Evans	Caguas	429.97
Mary	Michael	Gilroy	429.97
James	Smith	Mesa	429.97
Mary	Smith	Gardena	429.97
Justin	Murphy	Caguas	429.97
Christine	Smith	Sheboygan	429.97
Mary	Webster	Caguas	429.97
Patricia	Smith	Ballwin	429.97
Jacob	Murphy	Rowland Heights	429.97
Mary	Smith	Lansdale	429.97
Mary	Estrada	Cary	429.97
Michelle	Collins	Yonkers	429.97
Mary	Bradley	Far Rockaway	429.97
Theresa	Smith	West Jordan	429.97
Ruth	Brown	Baltimore	429.97
Scott	Hayes	Caguas	429.97
Jennifer	Moss	Perth Amboy	429.97
Steven	Smith	Tinley Park	429.97
Phillip	Smith	Irwin	429.97
Diana	Smith	Caguas	429.97
Kevin	Smith	Reno	429.97
Mary	Walter	Fort Lauderdale	429.97
Walter	Marshall	Ontario	429.97
Nicholas	Herman	New Braunfels	429.97
Mary	Pollard	Highland Park	429.97
Mary	Smith	Scottsdale	429.97
Megan	Leach	Loveland	429.97
Mary	Sutton	Caguas	429.97
Janice	Smith	Canyon Country	429.97
Eric	Collins	Newark	429.97
Christine	Taylor	Caguas	429.97
Mary	Smith	Caguas	429.97
Karen	Boyle	Colorado Springs	429.97
Joseph	Johnston	Powder Springs	429.97
Frank	Smith	Caguas	429.97
Catherine	Ryan	Caguas	429.97
Mary	Smith	San Antonio	429.97
Mary	Smith	Salt Lake City	429.97
Tiffany	Smith	Escondido	429.97
Gary	Smith	College Station	429.97
John	Brady	Caguas	429.97
Barbara	Pena	Chicago	429.97
Katherine	Brown	Albuquerque	429.97
Mary	Smith	San Antonio	429.97
Karen	Boyle	Colorado Springs	429.97
Brandon	Willis	Caguas	429.97
Mary	Smith	Caguas	429.97
Mary	Smith	Ballwin	429.97
Mary	Smith	Caguas	429.97
Mary	Smith	Caguas	429.97
Mary	Carroll	Caguas	429.97
Madison	Myers	Rancho Cordova	429.97
Rachel	Cochran	Strongsville	429.97
Charles	Smith	Caguas	429.97
Mary	Christian	El Paso	429.97
Margaret	Davis	Medina	429.97
Joseph	Smith	Arlington	429.97
Mary	Smith	Hamilton	429.97
Christina	Carroll	East Lansing	429.97
Jonathan	Burns	Caguas	429.97
Michael	Smith	Honolulu	429.97
Mary	Kemp	Caguas	429.97
Mary	Lopez	Caguas	429.97
Mary	Smith	Strongsville	429.97
Mary	Sullivan	Aurora	429.97
Jack	Smith	Caguas	429.97
Jerry	Clark	Caguas	429.97
Judy	Phillips	San Diego	429.97
Jeffrey	Smith	Bensalem	429.97
Mary	Smith	Caguas	429.97
Victoria	Hendricks	Baytown	429.97
James	Smith	Caguas	429.97
Stephanie	Smith	Sugar Land	429.97
Theresa	Smith	Salina	429.97
Dennis	Smith	Caguas	429.97
Sharon	Smith	Moline	429.97
Mary	Mann	Virginia Beach	429.97
Mary	Jones	Manati	429.97
Kimberly	Sweeney	North Richland Hills	429.97
Robert	Smith	Caguas	429.97
Mary	Rogers	Brooklyn	429.97
Sean	Chung	Lancaster	429.97
Teresa	Grant	Caguas	429.97
Diana	Cooper	Saint Louis	429.97
Mary	Long	Caguas	429.97
Mary	Smith	Aurora	429.97
Marie	Smith	Caguas	429.97
Madison	Atkinson	Morristown	429.97
Jerry	Smith	Beaverton	429.97
James	Hartman	Miami	429.97
Pamela	Strong	Lombard	429.97
Pamela	Murphy	Caguas	429.97
Evelyn	Potter	Caguas	429.97
Steven	Williams	Jersey City	429.97
Ruth	Armstrong	New York	429.97
Mary	Shannon	Rancho Cordova	429.97
Brian	Wilson	San Antonio	429.97
Mary	Rivera	Santa Maria	429.97
Richard	Jordan	Broken Arrow	429.97
Mary	Sweeney	Rowland Heights	429.97
Jessica	Lang	Perth Amboy	429.97
Rebecca	Smith	Oxnard	429.97
Mary	Chavez	Chicago	429.97
Mildred	Morgan	Caguas	429.97
Roger	Smith	Longmont	429.97
George	Valentine	Bronx	429.97
Brenda	Boyd	Sun Valley	429.97
Emily	Jacobs	Caguas	429.97
Olivia	Bradford	Detroit	429.97
Ethan	Cross	Ewa Beach	429.97
Karen	Smith	Caguas	429.97
Rachel	Blackburn	Miami	429.97
Mary	Le	El Monte	429.97
Mary	Hogan	Caguas	429.97
Anthony	Klein	Caguas	429.97
Susan	Smith	Caguas	429.97
Eric	Smith	Tustin	429.97
Mary	Trevino	Columbus	429.97
Lauren	Ibarra	Caguas	429.97
Patricia	Smith	Hesperia	429.97
Mary	Yates	Stamford	429.97
Emily	Smith	College Station	429.97
Joseph	Stevens	Princeton	429.97
Mary	Byrd	Milford	429.97
Jerry	Larsen	Caguas	429.97
Sarah	Montoya	Caguas	429.97
Heather	Smith	Caguas	429.97
Heather	Smith	Caguas	429.97
Donna	Davis	Caguas	429.97
Mary	Smith	Phoenix	429.97
Theresa	Burns	Caguas	429.97
Randy	Smith	Cupertino	429.97
Mary	Gomez	Bakersfield	429.97
Elizabeth	Bowen	Caguas	429.97
Mary	Brown	Philadelphia	429.97
Christina	Smith	Cleveland	429.97
Brenda	Jordan	Caguas	429.97
Amanda	Gibson	Chicago	429.97
Christine	Reynolds	Baldwin Park	429.97
Grace	Black	Fairfield	429.97
Zachary	Pugh	Caguas	429.97
Mary	Smith	Caguas	429.97
Mary	Rivers	Caguas	429.97
Steven	Smith	Caguas	429.97
Amber	Smith	Caguas	429.97
Mary	Hunter	Caguas	429.97
Mary	Gilbert	Caguas	429.97
Mary	Smith	Peabody	429.97
Mary	Lloyd	Cordova	429.97
Benjamin	Hamilton	Los Angeles	429.97
Margaret	Smith	Caguas	429.97
Robert	Smith	Amarillo	429.97
Maria	Smith	Washington	429.97
Mary	Waters	Corona	429.97
Mary	Avila	Englewood	429.97
Catherine	Sparks	Hawthorne	429.97
Jane	Smith	College Station	429.97
Samuel	Jones	Philadelphia	429.97
Cynthia	Smith	Caguas	429.97
Linda	Hoffman	Lombard	429.97
Benjamin	Smith	Jamaica	429.97
John	Evans	Caguas	429.97
Betty	Orr	Caguas	429.97
Karen	Smith	Caguas	429.97
Mary	Smith	Baltimore	429.97
John	Johnson	Mentor	429.97
Mary	Smith	La Crosse	429.97
Mary	Smith	Pomona	429.97
David	Tran	Pasadena	429.97
George	Cross	Roseville	429.97
Raymond	Rodgers	Mission Viejo	429.97
Sarah	Aguilar	Caguas	429.97
Diane	Walters	Caguas	429.97
Mary	Smith	Caguas	429.97
Michelle	Smith	Williamsport	429.97
Mary	Edwards	Caguas	429.97
Mary	Smith	Long Beach	429.97
Mary	Smith	Caguas	429.97
Sharon	Smith	Caguas	429.97
Larry	House	Waukegan	429.97
Benjamin	Hamilton	Los Angeles	429.97
Timothy	Lee	Caguas	429.97
Mary	Smith	Richmond	429.97
Rebecca	Smith	Caguas	429.97
Mary	Roberts	Newburgh	429.97
Anna	Kelly	Troy	429.97
Mildred	Short	Hollywood	429.97
Karen	Barber	Stamford	429.97
Mary	Sims	Winnetka	429.97
Frank	Lopez	Caguas	429.97
Mary	Smith	San Sebastian	429.97
Andrew	Butler	Woodbridge	429.97
Virginia	Dyer	Quincy	429.97
Rebecca	Huff	Brooklyn	429.97
Mary	Smith	Nashville	429.97
Mary	Ramos	Caguas	429.97
Deborah	Reid	Findlay	429.97
Rachel	Perez	Caguas	429.97
Dorothy	Smith	Caguas	429.97
Vincent	Smith	Cupertino	429.97
Nathan	Adams	Caguas	429.97
Barbara	Arias	Phoenix	429.97
Diana	Hale	San Antonio	429.97
Kyle	Joyce	Brooklyn	429.97
Mary	Smith	Caguas	429.97
Marie	Lee	Longmont	429.97
Michael	Smith	Union	429.97
Kelly	Calderon	Caguas	429.97
Kelly	Golden	West Jordan	429.97
Jacqueline	Oconnor	Caguas	429.97
Mary	Smith	San Antonio	429.97
Kathleen	Price	Chicago	429.97
Brandon	Smith	Caguas	429.97
James	Davies	Quincy	429.97
Mary	Perez	Moreno Valley	429.97
David	Smith	Caguas	429.97
Sandra	Smith	Lockport	429.97
Jonathan	Rocha	Hamtramck	429.97
Jessica	Mccarty	Miami	429.97
David	Smith	Hialeah	429.97
