fname	lname	city	order_amount
Patrick	Smith	Fairfield	949.8199999999999
James	Holmes	Hilliard	949.8199999999999
Teresa	Smith	Albuquerque	949.8199999999999
Megan	Moyer	Caguas	949.8199999999999
Mary	Smith	Fort Worth	949.8199999999999
Mary	Brown	Garden Grove	949.8100000000001
Mary	Smith	Caguas	949.8100000000001
Mary	Malone	Ontario	949.8100000000001
Mary	Shepherd	Caguas	949.81
Mary	Juarez	Caguas	949.81
Mary	Jones	Caguas	949.8000000000001
Mary	Smith	Caguas	949.8000000000001
Jeremy	Tucker	Caguas	949.8
Mary	Smith	Washington	949.79
Kathleen	Turner	Fresno	949.79
Diana	Smith	Caguas	949.79
Robert	Smith	Caguas	949.79
Mary	Hawkins	Enfield	949.79
Mary	Smith	Clearfield	949.7800000000001
Mary	Shannon	Anaheim	949.78
Mary	Mcgee	Irving	949.78
Thomas	Smith	Troy	949.78
Gerald	Smith	Riverside	949.77
Mary	Mullins	Caguas	949.77
Mary	Griffith	Dallas	949.77
Timothy	Waller	Caguas	949.76
Theresa	Burns	Caguas	949.76
Mary	Little	Dallas	949.7599999999999
Matthew	Love	El Paso	949.75
Mary	Schultz	Caguas	949.73
Tammy	Leblanc	Caguas	948.95
Mary	Sharp	Caguas	948.9300000000001
Mary	Diaz	Chicago	948.86
Christine	Schwartz	Caguas	947.9200000000001
Nicholas	Smith	Troy	947.9200000000001
Jacqueline	Arroyo	Hacienda Heights	947.9100000000001
Roy	Rodriguez	Jersey City	947.9100000000001
Christine	Smith	Caguas	947.8900000000001
Mary	Hall	Portland	947.8700000000001
Kathryn	Smith	Weslaco	947.8499999999999
Joshua	Garcia	Caguas	945.96
Diane	Kim	Caguas	945.94
Nathan	Smith	Brooklyn	945.94
Philip	Richardson	Danbury	945.9200000000001
Debra	Espinoza	Caguas	945.9000000000001
Mary	Hall	Portland	945.8800000000001
Evelyn	Thompson	Caguas	945.8800000000001
Sharon	Patel	Bell Gardens	945.8700000000001
Emma	Rivas	Caguas	945.8
Mary	Fletcher	San Benito	945.78
Rachel	Simmons	Chicago	945.78
William	Smith	Caguas	944.94
Mary	Smith	Caguas	944.9200000000001
Mary	Gonzalez	San Benito	944.9100000000001
David	Smith	Harvey	944.9000000000001
Johnny	Cox	Compton	944.8900000000001
Mildred	Lopez	Corona	944.8800000000001
Mary	Luna	Caguas	944.87
Betty	Villegas	Jackson	944.8600000000001
Ashley	White	Hawthorne	944.8399999999999
Mary	Huang	Brandon	944.8100000000001
Mary	West	Caguas	944.8100000000001
David	Smith	Caguas	944.76
Carol	Lambert	Caguas	943.94
Mary	Wade	Middletown	943.9300000000001
Ralph	Smith	Caguas	943.9000000000001
Ronald	Powell	Folsom	943.8800000000001
Harry	Smith	Morristown	943.83
Laura	Smith	Sandusky	942.9300000000001
Jean	Bentley	Caguas	941.9200000000001
Janet	Best	Caguas	941.9100000000001
Michelle	Acosta	Santa Cruz	941.9000000000001
Angela	Wilkinson	Newark	939.96
Catherine	Smith	Saint Louis	939.96
Edward	Hernandez	Detroit	939.96
Ashley	White	Hawthorne	939.96
Kathryn	Smith	Tempe	939.96
Robert	Whitney	Caguas	939.95
Lori	Phelps	Caguas	939.95
Christopher	Smith	Long Beach	939.95
Mary	Berry	Caguas	939.95
Mary	Nichols	Piscataway	939.95
Mary	Johnson	Amarillo	939.95
Elizabeth	Parker	Vista	939.95
Mary	Mcgee	Irving	939.95
Mary	Bright	Caguas	939.95
Mary	Perry	Caguas	939.95
Mary	Smith	Everett	939.94
Mary	Smith	Las Vegas	939.94
Peter	Bray	Houston	939.94
Angela	Massey	Caguas	939.94
Mary	Williams	Broomfield	939.94
Mary	Molina	Van Nuys	939.94
Kathy	Smith	Hilliard	939.94
Grace	Smith	Caguas	939.94
Tyler	Smith	Broken Arrow	939.94
Mary	Smith	Parkville	939.94
Mary	Compton	Caguas	939.94
Mary	Lawrence	Caguas	939.94
Patricia	Smith	Ballwin	939.94
Brittany	Juarez	Caguas	939.94
Mary	Smith	Hollywood	939.94
Mary	Robbins	Annapolis	939.94
Mary	Smith	Caguas	939.9300000000001
John	Watson	Caguas	939.9300000000001
Jessica	Smith	Caguas	939.9300000000001
Mary	Hunter	Caguas	939.9300000000001
Karen	Smith	Miami	939.9300000000001
Kathleen	Smith	Littleton	939.9300000000001
Mary	Riddle	Far Rockaway	939.9300000000001
Mary	Smith	Caguas	939.9300000000001
Mary	Jones	Irwin	939.9300000000001
Matthew	Ellis	Caguas	939.9300000000001
Alice	Meyer	Caguas	939.9300000000001
Rachel	Cochran	Strongsville	939.9300000000001
Mary	Smith	Brooklyn	939.9300000000001
Kelly	Williams	Caguas	939.9300000000001
Doris	Peterson	Caguas	939.9300000000001
James	Smith	Modesto	939.9300000000001
Mary	Davidson	Philadelphia	939.9300000000001
Mary	Smith	Mechanicsburg	939.9300000000001
Sandra	Smith	Hacienda Heights	939.9200000000001
Zachary	Smith	Caguas	939.9200000000001
Sean	Williams	San Diego	939.9200000000001
Mary	Smith	Caguas	939.9200000000001
Mary	Smith	Aurora	939.9200000000001
Kathryn	Smith	San Antonio	939.9200000000001
Mary	Adams	Fond Du Lac	939.9200000000001
Christopher	Smith	Crown Point	939.9200000000001
Mary	Smith	Philadelphia	939.9200000000001
Mary	Daniels	Bronx	939.9200000000001
Matthew	Smith	Caguas	939.9200000000001
Kevin	Smith	Los Angeles	939.9200000000001
Mary	Hahn	Elyria	939.9200000000001
Carolyn	Allen	Houston	939.9200000000001
Mary	Shaw	Baltimore	939.9200000000001
Mary	Smith	Levittown	939.9200000000001
Michael	Gibson	Brooklyn	939.9200000000001
Mary	Smith	Caguas	939.9200000000001
