fname	lname	city	order_amount
Deborah	Smith	Chicago	557.87
Robert	Smith	Lilburn	555.95
Joyce	Padilla	Caguas	555.95
Michael	Smith	Caguas	555.94
Bryan	Kaufman	Simi Valley	555.94
Patricia	Smith	Ballwin	555.94
Mary	Curtis	Caguas	555.9200000000001
Dorothy	Smith	Campbell	555.9
Mary	Smith	Richmond	555.9
Mary	Arellano	New York	555.8900000000001
Mary	Stone	Caguas	555.87
Robert	Hawkins	Los Angeles	555.87
Robert	Smith	Caguas	554.98
Rebecca	Smith	Pompano Beach	554.97
Mary	Smith	Caguas	554.97
David	Sandoval	Guaynabo	554.97
Joseph	Larsen	Bakersfield	554.96
Mary	Marshall	Manati	554.96
Rose	Foster	Brooklyn	554.96
Daniel	Pham	Caguas	554.96
Christina	Lewis	Caguas	554.96
William	Harris	Cincinnati	554.95
Timothy	Smith	Chicago	554.95
Olivia	Smith	Caguas	554.95
Brandon	Smith	Caguas	554.95
Jeffrey	Krueger	San Francisco	554.94
Mary	Smith	Bayamon	554.94
Mary	Cannon	San Juan	554.94
Robert	Lee	Chicago	554.9300000000001
Kelly	Smith	Caguas	554.9300000000001
David	Obrien	Laguna Niguel	554.9300000000001
Kathryn	Myers	Caguas	554.9300000000001
Mary	Peterson	Caguas	554.9200000000001
Ronald	Hanson	Union City	554.9200000000001
Katherine	Jenkins	Mount Prospect	554.9200000000001
Larry	Henderson	Fort Worth	554.9200000000001
Mary	Wells	Chino Hills	554.9200000000001
Helen	Martin	West Chester	554.9200000000001
Benjamin	Trevino	Philadelphia	554.9200000000001
Grace	Smith	Norfolk	554.92
Mary	Craig	Virginia Beach	554.9000000000001
Mary	Davenport	Brooklyn	554.9000000000001
Mary	Simmons	Riverside	554.89
Rachel	Davila	Caguas	554.89
Henry	Smith	Caguas	554.8800000000001
Mary	Smith	Brooklyn	554.88
Janice	Hutchinson	Victorville	554.88
Brandon	Smith	El Paso	554.87
Paul	Smith	Sheboygan	554.83
Janice	Smith	Germantown	553.95
Frank	Livingston	Caguas	553.9300000000001
Margaret	Wright	Oceanside	553.9200000000001
Mary	Smith	Austin	553.86
Victoria	Smith	Caguas	551.96
Mary	Gilbert	Caguas	551.94
Mary	Solomon	Caguas	551.9300000000001
Megan	Smith	Caguas	551.9300000000001
Mary	Smith	Caguas	551.93
Roger	Dunlap	Caguas	551.91
Mary	Smith	Rowland Heights	551.89
Mary	Smith	Caguas	551.87
Kenneth	Smith	Brownsville	551.86
Mary	Rodriguez	Silver Spring	550.0
Nicole	Miller	Waipahu	550.0
Philip	Johnson	Caguas	550.0
Mary	Smith	Murfreesboro	550.0
Mary	Montgomery	Detroit	550.0
John	Ryan	Washington	549.99
Mary	Smith	Caguas	549.99
Crystal	Ryan	Fort Lauderdale	549.99
Mary	Smith	Caguas	549.99
Dorothy	Hawkins	Greensburg	549.99
Mary	Smith	Brooklyn	549.99
Heather	Merritt	New York	549.99
Frank	Lopez	Caguas	549.99
Mary	Medina	Pico Rivera	549.99
Judith	Hicks	Ann Arbor	549.99
Joseph	Smith	Mount Prospect	549.99
Judith	Smith	Caguas	549.99
Jack	Smith	College Station	549.98
Jessica	Smith	Caguas	549.98
Stephanie	Smith	Caguas	549.98
Mildred	Stephens	Caguas	549.98
Marilyn	Cuevas	San Sebastian	549.98
Diane	Martinez	Fountain Valley	549.98
Jordan	Ortiz	Cleveland	549.98
Susan	Mann	Miami	549.98
Patricia	Martinez	Caguas	549.98
Susan	Smith	Detroit	549.98
Mary	Smith	Caguas	549.98
Mary	Stanley	Virginia Beach	549.98
Sharon	Smith	Caguas	549.98
Mary	Smith	Caguas	549.98
Mary	Keller	Toms River	549.98
Amy	Smith	Tempe	549.98
Mary	Wolfe	Washington	549.98
Elizabeth	Smith	El Paso	549.98
Stephanie	Hodges	Miami	549.98
Mary	Todd	Detroit	549.98
Mary	Acevedo	Richmond	549.98
Rose	Smith	Caguas	549.98
Mary	Smith	Middletown	549.98
