fname	lname	city	order_amount
Mary	Rose	San Antonio	679.9200000000001
Jason	Washington	Caguas	679.9200000000001
Jeffrey	Smith	Caguas	679.9200000000001
Matthew	Montgomery	Toms River	679.9200000000001
Emma	Tucker	Strongsville	679.9200000000001
Mary	Ward	Caguas	679.9200000000001
Jesse	Esparza	Martinsburg	679.9200000000001
Mary	Rangel	Lancaster	679.9200000000001
Jose	Deleon	Bowling Green	679.9200000000001
Mary	Smith	Laredo	679.9200000000001
Lori	Mcintosh	Caguas	679.9200000000001
Mary	Duncan	Caguas	679.9200000000001
Mary	Smith	Nashville	679.9200000000001
Mary	Smith	Lutz	679.9200000000001
Amanda	Campbell	Caguas	679.9200000000001
Steven	Wright	Caguas	679.9200000000001
Mary	Carroll	Pomona	679.9200000000001
Thomas	Skinner	Bayamon	679.9200000000001
Mary	Barry	New York	679.9200000000001
Mary	Smith	Caguas	679.9200000000001
Mary	Hanna	Caguas	679.9200000000001
Mary	Brown	Caguas	679.9200000000001
Austin	Guzman	Rochester	679.9200000000001
Betty	Ayala	San Marcos	679.9200000000001
Robert	Hawkins	Los Angeles	679.9200000000001
Mary	Clark	Buffalo	679.9200000000001
Mary	Nichols	Piscataway	679.92
Howard	Smith	Chicago	679.92
Mary	Smith	Victorville	679.92
Mary	Lewis	Troy	679.92
Mary	Ho	Caguas	679.92
Wayne	Graham	Forest Hills	679.92
Cynthia	Smith	Pharr	679.92
Susan	Smith	Caguas	679.92
Mary	Lewis	El Centro	679.92
Brian	Perez	West Haven	679.92
Mary	Griffith	Caguas	679.92
Mary	Malone	Kailua	679.92
Donald	Mcbride	Columbia	679.92
Mary	Williams	Ypsilanti	679.92
Mary	Smith	Ithaca	679.92
Mary	Griffin	Newburgh	679.92
Amy	Smith	Caguas	679.92
Christina	Sanchez	La Mirada	679.92
Rebecca	Smith	Hollywood	679.92
Tammy	Sandoval	Caguas	679.9100000000001
Laura	Smith	Caguas	679.9100000000001
Mary	Smith	Caguas	679.9100000000001
Catherine	Shelton	Lakewood	679.9100000000001
Mary	Martinez	Salt Lake City	679.9100000000001
Kevin	Smith	Caguas	679.9100000000001
Mary	Martinez	Clarksville	679.9100000000001
Mary	Daugherty	El Cajon	679.9100000000001
Christopher	Sosa	Saint Louis	679.9100000000001
Mary	Smith	Lancaster	679.9100000000001
Mary	Ramirez	Brooklyn	679.9100000000001
Johnny	Smith	Caguas	679.9100000000001
Richard	Payne	New York	679.9100000000001
Debra	Jennings	Tulare	679.9100000000001
Megan	Holland	Norcross	679.9100000000001
Robert	Smith	Martinez	679.9100000000001
Jessica	Smith	New York	679.9100000000001
Arthur	Smith	Las Vegas	679.9100000000001
Katherine	Smith	Caguas	679.9100000000001
Barbara	Foster	Porterville	679.9100000000001
Mary	Salas	Lockport	679.9100000000001
Michelle	Powell	Aurora	679.9100000000001
Mary	Smith	Hempstead	679.9100000000001
Mary	Smith	Las Vegas	679.9100000000001
Shawn	Smith	Caguas	679.9100000000001
Mary	Smith	Caguas	679.9100000000001
Andrea	Wang	Chandler	679.9100000000001
Grace	Shah	Lutz	679.9100000000001
Margaret	Sanford	Metairie	679.9100000000001
Mary	Preston	Napa	679.9100000000001
Mary	Davila	Caguas	679.9100000000001
Benjamin	Jennings	Santa Ana	679.9100000000001
Aaron	Berger	Florissant	679.9100000000001
Mary	Jones	Stamford	679.9100000000001
Kevin	Smith	Los Angeles	679.9100000000001
Ryan	Mosley	Kailua	679.9100000000001
Jessica	Smith	Caguas	679.9100000000001
Mary	Bowers	Cumberland	679.9100000000001
Carol	Smith	Caguas	679.9100000000001
Anna	Smith	Houston	679.9100000000001
Jean	Hartman	Vega Baja	679.9100000000001
Stephen	Smith	Palmdale	679.9100000000001
Mary	Hudson	Williamsport	679.9100000000001
John	Barker	Caguas	679.9100000000001
Paul	Larson	Dorchester Center	679.9100000000001
Mary	Smith	Caguas	679.9100000000001
Jerry	Sherman	Wyoming	679.9100000000001
Thomas	Humphrey	Caguas	679.9100000000001
Carol	Leach	Philadelphia	679.9100000000001
Mary	Francis	Jacksonville	679.9100000000001
Mary	Gordon	Mesa	679.9100000000001
Mary	Smith	Baytown	679.9100000000001
Thomas	Rowe	Caguas	679.9100000000001
Kenneth	Whitney	Chicago	679.9100000000001
James	Davis	Canoga Park	679.9100000000001
Daniel	Haas	Sanford	679.9100000000001
Nicole	James	Westland	679.9100000000001
Thomas	Moore	Harlingen	679.9100000000001
Mary	Smith	Holland	679.9100000000001
Jean	Gonzalez	Caguas	679.9100000000001
Victoria	Smith	Caguas	679.9100000000001
Katherine	Bailey	Germantown	679.9100000000001
Mary	Smith	Highland	679.9100000000001
Pamela	Smith	Caguas	679.9100000000001
Douglas	Jacobs	Santa Ana	679.9100000000001
Gary	Smith	Findlay	679.9100000000001
Beverly	Jackson	Tallahassee	679.9100000000001
Henry	Carpenter	Chicago	679.9100000000001
Jason	Smith	Ontario	679.9100000000001
George	Smith	Caguas	679.9100000000001
Mary	Mclaughlin	Salem	679.9100000000001
Hannah	Snyder	Caguas	679.91
Patricia	Leblanc	Clementon	679.91
Helen	Moody	Glendale	679.91
Mary	Smith	Caguas	679.91
Mary	Dominguez	Virginia Beach	679.91
Grace	Mosley	Honolulu	679.91
Ronald	Smith	Fountain Valley	679.91
Kenneth	Smith	Glen Burnie	679.91
Julie	White	Chicago	679.91
Maria	Dorsey	Edison	679.91
Mary	Evans	Pico Rivera	679.91
Mark	Lopez	Caguas	679.9000000000001
Arthur	Smith	Tampa	679.9000000000001
Wayne	Rodriguez	Caguas	679.9000000000001
Mary	Skinner	Caguas	679.9000000000001
Richard	Jordan	Broken Arrow	679.9000000000001
Victoria	Smith	Glendale	679.9000000000001
Michael	Gonzales	Arlington	679.9000000000001
Benjamin	Taylor	San Jose	679.9000000000001
Mary	Jones	Detroit	679.9000000000001
Mary	Wyatt	Aurora	679.9000000000001
Harry	Donovan	Joliet	679.9000000000001
Mary	Smith	Fayetteville	679.9000000000001
Mary	West	Cincinnati	679.9000000000001
Kimberly	Smith	Caguas	679.9
Kelly	Smith	Caguas	679.9
Mary	Wyatt	Aurora	679.9
Dylan	Stephens	Saint Charles	679.9
William	Smith	Honolulu	679.9
Eric	Richardson	Saint Paul	679.9
Mary	Pope	Morganton	679.9
Mary	Walton	Pacoima	679.9
Brian	Myers	Buffalo	679.9
Joyce	Leblanc	Mesquite	679.9
Scott	Smith	Bayonne	679.9
Carolyn	Rodriguez	Caguas	679.8900000000001
Donna	Smith	Caguas	679.8900000000001
Lawrence	Joyce	San Antonio	679.8900000000001
Maria	Jordan	Carrollton	679.8900000000001
Henry	Smith	Memphis	679.8900000000001
Mary	Smith	Caguas	679.8900000000001
Mary	Padilla	Oak Lawn	679.8900000000001
Andrea	Randall	Mentor	679.8900000000001
